Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
PCRX,92.97,86.96,50.38,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,101.03,98.25,96.16,#FFFFFF,#FFFFFF,#FFFFFF
LAC,92.61,102.11,77.82,#FFFFFF,#FFFFFF,#FFFFFF
GH,82.47,72.16,43.42,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,115.59,90.55,39.46,#FFFFFF,#FFFFFF,#FFFFFF
RIVN,99.78,77.12,94.91,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,103.48,88.05,82.07,#FFFFFF,#FFFFFF,#FFFFFF
CNP,96.44,93.41,71.58,#FFFFFF,#FFFFFF,#FFFFFF
ZS,106.78,70.07,55.23,#FFFFFF,#FFFFFF,#FFFFFF
BSY,91.91,77.2,89.04,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,93.44,104.94,137.03,#FFFFFF,#FFFFFF,#FFFFFF
ASRT,77.6,90.11,155.19,#FFFFFF,#FFFFFF,#FFFFFF
MARA,99.31,82.74,100.06,#FFFFFF,#FFFFFF,#FFFFFF
DKNG,82.73,82.49,79.74,#FFFFFF,#FFFFFF,#FFFFFF
F,90.43,82.36,83.45,#FFFFFF,#FFFFFF,#FFFFFF
EGHT,87.44,103.38,84.54,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,92.42,96.33,77.12,#FFFFFF,#FFFFFF,#FFFFFF
PDD,82.05,97.21,73.82,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,95.75,98.86,83.94,#FFFFFF,#FFFFFF,#FFFFFF
LI,119.2,113.38,80.92,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,126.4,108.32,101.82,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,99.12,91.94,68.45,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,93.58,92.72,104.82,#FFFFFF,#FFFFFF,#FFFFFF
UPHL,100.0,100.0,109950.0,#FFFFFF,#FFFFFF,#FFFFFF
BA,88.77,70.5,69.74,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,74.11,61.63,56.06,#FFFFFF,#FFFFFF,#FFFFFF
DNMR,100.0,342.86,3680.0,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,183.33,295.32,665.79,#FFFFFF,#FFFFFF,#FFFFFF
