Ticker,Latest Close,Close 1d (%),Close 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score,Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
HAE,55.22999954223633,-2.022351270621748,3.97213978309223,94.16140142230336,68.83862776308892,59.070474897891465,0.11579667983050908,0.9011852858288507,30.14434722950889,59.070474897891465,37.56872068534091,99.6,3.2688855840374993,51.1576167549315,46.74542468321678,41.92929036583324,-4.778091728781472,N/A,17.141184532058226,3461,100.63768115942028,N/A,14348,2.4344970371956878,N/A
HALO,72.20999908447266,0.543023379707064,4.712877092731552,22.881687668004407,23.907795035112223,60.99191140748782,-0.3481406123930012,-0.35619973964804813,28.15672899691382,61.22358100559687,48.12913054487811,89.2,1.2052440475813657,48.01658911437309,51.25715239514914,33.4263623366377,-23.781800726079215,N/A,27.565549070850118,1845,23.411371237458194,N/A,16880,2.018614770941617,N/A
HASI,28.3700008392334,-1.493050032007695,3.163639415394176,41.53724448560709,37.80640032970118,41.28383655020336,0.14219227568162135,2.369211409448712,32.31730860157844,46.530641245382185,39.08298311084284,80.4,0.7053250345567162,36.29779499677038,38.3958743968189,49.304080520156376,-14.504787313498774,N/A,-8.020243969953015,3149,-27.0389249304912,N/A,31261,0.7736694497276039,N/A
HTGC,19.07999992370605,-0.7800292360944746,-0.15698945937896494,15.020222815034549,13.614432744647711,25.34415992158369,0.06045673114079737,-0.6735921927574978,16.132649077362657,28.949153006799307,25.322114823750066,30.0,0.004765526266328973,23.639269314452736,21.69815589234422,41.69493029791978,-7.0841432749646716,N/A,-16.350770376336094,1267,-4.736842105263158,N/A,18920,1.3879213332618832,N/A
HTHT,35.650001525878906,-1.6280356657335886,7.899517366916831,29.36694441824626,26.4706829745974,35.71307681601416,0.26459674159769314,2.315405525732156,34.4829761638467,51.48624395050167,42.76127877668625,12.4,-1.3219204410756231,37.9122273954842,41.519833928381225,61.40975283345254,-11.63390846370958,N/A,-25.696676017438385,290,-89.25925925925927,N/A,15463,7.255323576333496,N/A
ICVT,93.55999755859376,-0.2983789324635802,0.40780988642782356,8.597422536279584,7.617545050003874,11.728050998302516,0.12392009021757568,-0.060810269821421084,8.4416108885366,13.973487112792714,10.627289576500356,62.4,0.56261484261981,11.56968017377129,10.569703743970315,24.030891297569664,-26.950673784879093,N/A,-12.302840299267148,23,0.0,N/A,96,9.090909090909092,N/A
IDCC,265.2099914550781,-0.39809126162517827,-1.726758715834945,43.855507992217326,34.57457847055846,35.85145292681809,-0.08665353863437163,-0.4047904902889753,22.569791832822947,42.038815961180816,33.4379826145048,55.2,0.37232382517075086,37.67353874205046,35.42671380506472,47.00749085365561,31.440342264078954,N/A,-11.15603792683752,757,3.840877914951989,N/A,3958,4.405170139804801,N/A
INSW,44.33000183105469,-0.8942493075680508,3.865982928961721,33.367774750250035,36.35205495459242,45.91022827366285,0.08777142656009643,0.9571034621697708,28.472272620066708,52.58923220025933,40.191580327192135,65.60000000000001,0.7030670803508056,45.66838170878981,41.99995422110968,106.25516789116594,13.198439196854142,N/A,-60.34493961750309,195,-42.64705882352941,N/A,3837,5.094494658997535,N/A
IONS,41.81999969482422,-2.0379455607207353,-3.7071162768554946,31.52958888335295,35.04392199509107,40.97195907169286,-7.114882187879183,-8.020256553147274,34.909389230615005,49.37879371396317,42.60769571431204,38.4,-0.4867731393200992,42.59257383058028,42.557625468193706,60.3540211850347,-0.8850965463123074,N/A,-19.382062113341846,2591,-28.405636916275213,N/A,40050,4.801779405992412,N/A
IREN,23.1200008392334,7.886143303737833,11.663853776508871,75.8402963942677,72.46153295172759,74.33643883520912,-0.33222992926606476,-0.12739081636169217,73.56242971832611,122.54983683853808,105.97532235057484,0.4,-2.435212241672142,91.88841542011518,100.51439685323452,120.98815448452692,8.515497297963675,N/A,-46.651715649317794,248820,86.6322634843723,N/A,1713456,2.7315235892863887,N/A
IRTC,165.67999267578125,-2.034060158896401,4.907237611230809,56.17926392494611,44.66788143434823,50.53097449273836,0.18460595409554123,0.3261071686519396,43.46501602104188,67.5613025467811,54.73414145437797,40.8,-0.6018981828484841,47.33500390905095,52.94696587237176,57.312946641745874,0.28146014084293375,N/A,-6.781972149007515,399,17.699115044247787,N/A,3713,-16.355034917774276,N/A
ITGR,108.79000091552734,-1.6187383666913955,3.0794011481971197,32.66086297531979,26.28435287199686,32.704945440720934,0.25447069188670246,1.7865499434807395,22.57971318194261,32.919710896827894,28.460716997064743,98.8,1.2690883291320407,29.009988438730534,28.090379409669943,30.008819099981814,25.193920585859598,N/A,2.69612634073912,35,-2.7777777777777777,N/A,246,6.0344827586206895,N/A
ITRI,124.0500030517578,-2.1919094371692935,-2.614220657451618,37.02220090167491,29.056168973827205,33.62192704599322,0.5514415508885371,0.8470925420586334,26.80905411352908,36.90892267255358,33.11715145483372,53.6,0.1803210600936627,32.74756931595871,31.94783620400328,49.78431546289783,19.911015638713987,N/A,-16.162388416904612,552,-0.8976660682226212,N/A,2168,0.9781089892873778,N/A
JAZZ,124.58999633789062,1.2021734385521712,5.8808517690379105,34.38035747342835,28.70452811709811,42.30588393112326,0.0697169782084318,-1.4702492071733904,25.958133132149296,43.77381863360728,33.096930745814724,87.6,1.4345983620611626,36.18856821803971,34.71330185146184,52.2827000419384,0.2191234284219614,N/A,-9.976816110815136,892,49.91596638655462,N/A,10916,3.0686431876121234,N/A
JBTM,146.1999969482422,-1.0155721266031157,5.021183749198615,36.293587985273305,33.2211609885914,43.85707807569132,-0.025141592907319012,1.3334506543498084,28.312810133010213,47.93306289229706,40.56905754316395,66.0,0.5502019778563387,40.88037398749775,41.563930153368005,59.99551668659885,-21.969111307490618,N/A,-16.138438610907528,419,0.4796163069544364,N/A,3059,22.067039106145252,N/A
KBH,63.75,-1.5444015444015444,2.4754877643322795,45.14977849186591,40.6653223895557,41.55348961611228,0.1968947355583374,4.178372185769059,32.29020942936936,41.55348961611228,36.35776750783012,99.6,2.2525518351700304,37.935989275280654,36.81071211731603,42.35995502918666,2.436462989417109,N/A,-0.8064654130743776,2187,-35.44864226682409,N/A,63000,13.270644923497365,N/A
KRG,22.3799991607666,-1.7127856352945097,4.530590005920709,27.61684167618065,23.557885479270908,28.749107787833783,0.4596259553078528,4.808982745410801,16.807532595288443,30.30056982600028,23.59285787851085,75.6,1.1653704644481022,27.21488634614416,24.521155389303885,41.46440500182003,53.38128098743839,N/A,-12.71529721398625,115,310.7142857142857,N/A,330,46.666666666666664,N/A
LBRDA,62.43000030517578,-1.4366906302808549,2.3610404772580815,68.9709856905407,53.2662845404324,53.41394144863062,0.0654933219462777,-0.16602272484499953,33.753772557515866,59.362781378548966,46.75418808989366,65.60000000000001,0.8081530985157347,45.76667152675652,50.247384347875744,40.355963247275746,-1.4916266440658421,N/A,13.05797820135487,112,0.9009009009009009,N/A,298,4.929577464788732,N/A
LCID,2.0799999237060547,2.4630518729541366,-4.587162384811293,112.08052306098004,86.0411732978452,80.34736373170995,-0.28633844953740467,-1.0076207600710647,69.12153589160496,86.68820094592785,77.53179500174564,65.60000000000001,0.5896063152456017,80.05890848069672,76.87893356843777,93.13273594872162,0.27258823555446315,N/A,-12.78537221701167,98500,-52.37680823083468,N/A,3097020,2.751479054360722,N/A
LCII,107.6500015258789,0.22344088593881542,5.3017685522532165,34.876725174730886,32.76745324937058,41.21662391526258,-0.006060443254967402,1.5020609080562923,31.83383926355219,41.852389033450095,37.93861018271576,89.60000000000001,0.9728132348604664,37.34963982140773,36.39739981501858,39.900384816892185,-25.767672898631133,N/A,1.3162390983703958,429,5.9259259259259265,N/A,1276,18.038852913968547,N/A
LEU,185.27999877929688,-0.6381736652630686,4.341944662423044,82.58747534063802,78.53419346950395,87.71565627942151,-0.11800277968606494,-0.6449885966404738,60.38784882462932,125.33313208297444,97.88445286424124,30.0,-0.5709668665458266,90.02162105510862,101.74670309586207,92.59481394106166,16.78032091027029,N/A,-4.87915766164015,5606,-38.06209258645454,N/A,55859,1.6930947222778496,N/A
LEVI,21.43000030517578,0.5631198603509289,1.8536091857325978,24.67527272091693,34.490463857505944,52.74509368181967,-0.9666800783242049,-0.9149405132642511,27.841119319227182,55.37197802781413,41.40443163949256,74.8,1.1365972055585691,44.735309346128666,41.28858443347611,43.5071649728641,-9.736545427830007,N/A,9.237928708955565,1594,4.456094364351245,N/A,52564,0.1505191959607507,N/A
LIF,89.61000061035156,-0.6761256950765628,2.7637657642807483,50.936782348216816,44.33450419496934,61.975591400235416,0.05206904963142988,-0.34402660005904945,60.34968391732981,67.62783308801609,64.29255550375461,30.18867924528302,-0.9274114741578368,58.79442999193412,56.448792364220544,57.644571318092396,12.004887514005414,N/A,4.33102008214302,621,-1.2718600953895072,N/A,2800,13.72867587327376,N/A
LITE,123.41999816894533,3.418805058031743,3.7317151510678546,40.32289353170857,37.7931480646171,66.24048593049429,0.16145728697950876,-1.9691902701691442,50.91821017811522,88.97910822937186,68.25726412369096,49.2,-0.16195493932435806,71.36279511905647,66.69426204850282,68.58303971502762,5.8843576490784315,N/A,-2.3425537845333366,7958,51.7254528122021,N/A,58345,0.8173209842410838,N/A
LIVN,56.34999847412109,0.8050034632536716,5.7818621923975035,44.29552068352955,36.617931207017214,51.10622649674511,-0.03905571968168211,1.2573062740386085,25.469455949689472,56.23279955109328,39.96776379896966,79.2,1.0629860581783668,47.58129222981303,42.80701911393348,49.533004869307135,-34.03462315072645,N/A,1.5732216274379738,211,47.55244755244755,N/A,884,3.755868544600939,N/A
LMAT,97.5999984741211,-2.721023928147258,2.906416783863919,35.817174000000094,29.57191075538456,39.53567577101077,0.5555205918805725,1.6126109243440483,26.80959467551262,43.32071225632379,34.74661475490225,76.4,0.9873236164301205,37.92558463141006,35.82499565402477,49.880751295351416,32.08200944375393,N/A,-10.345075524340643,34,0.0,N/A,110,-4.3478260869565215,N/A
LNTH,56.15999984741211,-3.5217304059490666,0.33946511088998244,108.29203854688534,79.415783052166,77.98976890463442,0.17899610072388525,0.9285240670469607,45.87379767641245,77.98976890463442,60.78604189511704,99.6,2.0677294400333373,65.91140356398135,63.990794561137534,50.499085818410535,-26.5150987417219,N/A,27.490683086223882,1710,-20.86996760758908,N/A,12621,0.43768900206907524,N/A
LRN,166.3699951171875,0.7265223476086511,2.299692628718761,48.64340274080051,44.611961343878704,41.632399716684816,-0.2187310086752433,-0.05380093453403788,27.45214846728958,62.65588732456655,44.92255466020181,56.8,-0.23839441539205175,36.95591708180763,48.36462413219076,41.10421850525551,-16.06199016670573,N/A,0.5281812114293061,1466,10.225563909774436,N/A,15504,-2.115032514678957,N/A
LYFT,17.049999237060547,0.2351499567342469,6.429455367447965,46.21781840921206,41.218030276738816,64.03948996550093,-0.2155001068117513,0.5094741839465556,54.01475763816388,68.53518187312311,61.080129237733765,68.0,0.6692422246324046,59.0674003897465,58.5933412049292,61.631780609414875,0.2631220471816704,N/A,2.407709356086059,41572,-49.94401030691984,N/A,695786,4.785154485159906,N/A
MAIN,64.0,-1.6745988619085372,-2.4836162145855942,17.640681336575742,15.82364774024646,26.59732085972992,-0.028599082061919794,-1.097148239823138,10.718084752196782,29.28344279251714,20.387958279132462,63.2,0.9518378291431996,23.925168375072047,21.033055273692224,29.922557504661278,-15.676891667109889,N/A,-3.3252366449313584,1229,16.492890995260666,N/A,30715,0.26768517611725917,N/A
MANU,17.239999771118164,-1.5419786078490172,-1.9340168035462364,20.69641260280301,47.54906063157851,44.95778855751946,0.21041726086404636,-0.3698505063368299,24.97231243358687,46.29135305417879,31.281356581738454,83.6,1.837674362878713,37.80654469893655,34.922689835302485,74.00557946730001,-6.843134711332864,N/A,-29.047790909780552,2534,3.5130718954248366,N/A,81920,-1.820491616630113,N/A
MARA,15.399999618530272,-5.463482179112331,-4.288381152977431,57.92169148825626,61.657318081134434,75.13392393542026,0.6440040559005138,-1.7153705502133731,74.65315459199016,108.01226115369782,93.31043144615812,0.4,-2.2609089387537495,81.85523305144746,89.02830660101503,81.39531187498969,9.305131711559996,N/A,-6.261387939569431,206248,-46.638103221666825,N/A,2384982,7.31502529683965,N/A
MGNI,25.32999992370605,4.842715578159517,4.152961519554544,54.87453185180412,54.79296237782152,74.18368449202049,0.34632656290463615,1.9494030191642702,44.28743501876652,79.6591012021795,61.63458791737973,74.8,1.1139426171011393,67.48339610317093,63.51647447869934,63.45440581254726,4.474163397038383,N/A,10.729278679473232,23776,374.1922616673315,N/A,111542,2.9156132937203596,N/A
MIDD,136.1199951171875,-0.8666538945195488,4.1309622445361,71.8975224571888,52.70969049459695,55.43989589747189,0.009115226887714939,1.1740422917946005,26.97883419020476,55.43989589747189,37.161628497125214,99.6,2.3896968197993864,46.99298375809265,42.84479980067597,59.2821903226422,11.734302505958016,N/A,-3.8422944251703086,466,2.1929824561403506,N/A,6780,1.3907581875280395,N/A
MIR,20.709999084472656,-0.5283410757153291,1.1230446649278252,51.13276980149689,44.17099686914665,47.85679649755657,-0.06508747230187331,0.09178946328376471,31.746090116496468,56.98097829587061,45.853268940845986,58.8,0.2605405372454787,50.48190249560971,48.26615697379696,44.83006303138847,-6.087842363337126,N/A,3.0267334661681033,1183,-17.445917655268666,N/A,28957,-1.1672753336291342,N/A
MIRM,71.80999755859375,0.40548228347191656,7.6934571534784055,49.40705094310176,41.85545239447956,43.74804383416888,-0.49630179279833647,0.7436073137976107,36.01746185453357,65.48723898057835,45.7759447634735,66.8,-0.20211763013182013,41.28681542729792,40.52382002390745,46.25855463107506,-30.34626911222419,N/A,-2.510510796906175,408,13.649025069637883,N/A,2327,7.433056325023084,N/A
MKSI,106.22000122070312,0.921616361713183,5.064295572558901,47.29503396989514,43.0887891147008,76.78994432946202,0.008439180701384575,-0.1882489721919362,42.8708488026573,79.69344164632658,60.423386354674776,76.0,1.2005595803490905,64.84336899445252,60.908307014979954,57.236627580503466,-36.209287840673646,N/A,19.55331674895855,417,0.9685230024213075,N/A,2315,18.535586277521762,N/A
MMSI,88.16000366210938,-1.4421389940116287,2.32126266828322,37.9056569282248,29.92373295362844,36.58843521904721,0.155516244691379,1.018010266397357,18.67819336294854,37.631611586504015,26.0810801122825,95.6,1.5031009417682295,31.716341482624504,28.5783759257972,34.95542479227581,11.725596695992486,N/A,1.6330104267714063,725,0.0,N/A,1114,0.08984725965858043,N/A
MMYT,102.26000213623048,-0.9204504957554008,2.804866674663982,33.18988906195807,37.421446082229885,50.46662117761702,-0.015490732494062942,-1.2506246467072,49.52508038599567,61.23126101938213,54.75266890966757,3.5999999999999996,-1.7321011801150819,49.70413380160121,51.84240073202514,53.830924841355824,-3.674935862455647,N/A,-3.364303663738802,402,12.921348314606742,N/A,5485,0.4394799487273393,N/A
MSTR,343.20001220703125,-4.168875121386897,-5.610559283290158,56.60383906287767,53.52482600923311,71.02364236458912,-0.35579315909367776,-1.5386232320271869,70.69586814682296,114.09159988083957,95.75913147614642,0.4,-2.281749908233687,84.51311483330748,91.59578444791194,92.08851972020645,12.363608761963688,N/A,-21.064877355617327,440940,-45.98997555132018,N/A,2680214,17.793844708248383,N/A
MTCH,37.18000030517578,-0.32171296069501537,-1.7441856362333332,39.22309851114322,34.14692642273356,38.89241779345337,0.00187958345470402,-1.139208356790697,33.95258304427095,47.68484683168614,40.6042993933938,42.4,-0.40685409907512954,37.95976314039594,39.77773187758554,38.46695887681161,-40.77840706170379,N/A,0.42545891664175883,3153,-51.987208771128365,N/A,169364,2.4684784976162244,N/A
MTH,78.30000305175781,-2.2227756475981986,1.3854715114785188,46.975567661845,43.629682626605806,45.28709683847284,0.34687486297468223,3.037166765035122,32.77293170271578,45.28709683847284,38.45028541126839,99.6,2.3657877431800234,40.70621748202343,39.212523736823535,43.168273613755055,9.429576921046133,N/A,2.1188232247177865,817,-15.33678756476684,N/A,10732,2.5709643505686706,N/A
MTN,160.8300018310547,-1.3191765571516003,4.26580345611325,26.31850334295901,26.417114493747302,37.42481280805696,0.0048113850163789135,1.223960933766134,22.82109901978343,40.51072008731919,32.97224828289435,68.4,0.9475799146943116,35.36388576978645,33.14493687281278,34.97745042654134,2.9195030769384522,N/A,2.4473623815156245,1571,12.134189864382584,N/A,12942,2.381140732536983,N/A
MTSI,126.69000244140624,0.4280625517206606,1.7181849355388155,41.38993530812064,34.93170793298747,51.630381546944726,-0.02253749650120726,-2.444513934762856,34.260395460516634,63.79712373964968,50.15268008786038,54.800000000000004,0.180405865874977,52.01584618814679,50.90333366610129,44.1107407559484,2.2899723369315614,N/A,7.519640790996327,494,-1.002004008016032,N/A,1420,1.4285714285714286,N/A
NICE,140.64999389648438,-1.2982498972039473,2.7542291636382448,56.58449908097233,45.946990843131175,44.41906207722205,0.06573523176779748,0.6944891065787057,32.17856800053185,47.91638448753858,40.50278536288833,69.6,0.9275882113389508,44.04250208952694,41.768825145595855,40.53652204940257,6.057154709855837,N/A,3.8825400278194806,7038,-2.2635745035411747,N/A,80953,2.915077548944826,N/A
NOG,25.559999465942383,1.8326656473370184,7.304785026912673,52.68535065343235,48.53241637149311,67.76248028169152,0.07770287623862782,1.3587153103324356,33.27942920954779,67.76248028169152,47.60726727857349,99.6,1.5064218492250305,56.0872249963862,51.43880242818015,51.85895433233214,5.061506305877824,N/A,15.903525949359384,2401,-1.5983606557377048,N/A,35319,2.3442480440452043,N/A
NVMI,254.77999877929688,0.7832261485905447,-2.17700639738396,41.2499265996007,41.17466549591891,56.82916656333499,0.008407139193770232,-0.31007325240456324,51.21178545241119,66.97743017453645,59.091081441710976,31.2,-0.5265216652318958,54.55621146755367,55.13602261681269,58.381536860698844,15.025337449943473,N/A,-1.5523702973638578,901,-11.49312377210216,N/A,10955,2.7095443465216578,N/A
NVST,21.1200008392334,-2.762424001331264,1.685124572729121,46.82380334192086,38.13946165715192,46.84159476295259,0.45580625152943877,-0.21860291898676062,36.974265625132375,48.22866283907831,42.017908209081185,85.2,1.3214397072958937,44.19202455001131,42.32832412503061,46.747164372678036,-15.560016411349823,N/A,0.09443039027455313,201,-4.285714285714286,N/A,1048,0.0,N/A
OBDC,14.109999656677246,-1.051897403905945,-0.353108695435483,13.478106389391778,13.19910957117946,27.58218948607914,0.028405674357685384,-0.19133413731311005,12.712487026167846,29.20582457512663,20.044579995586776,65.60000000000001,1.121205143735902,23.31822982477381,20.94926836693117,50.04005062886628,-10.589228081300325,N/A,-22.45786114278714,568,-5.647840531561462,N/A,14410,-1.104934458856633,N/A
ODD,59.619998931884766,-1.4708302996791203,-3.8852166610334957,78.71532675711975,64.52286602543104,80.89790933351576,-0.2003944242023657,-0.5081473114976761,40.80748675052234,81.87215076884897,58.051784186538384,94.0,1.8558971310066599,67.42253698765461,62.25743790402799,61.14542687657919,8.563724382422562,N/A,19.75248245693657,939,-7.760314341846758,N/A,19330,0.3530266846641055,N/A
ORA,92.6500015258789,-2.31944858580302,0.815016412152887,22.419045999795586,24.698592606379737,25.19773524312677,1.400066149215774,1.3929355987533885,21.879825034751445,30.27694129954472,26.172551331471237,43.2,-0.43400822460257943,27.501295153612432,25.879829477901744,35.441539228761016,25.805201689103622,N/A,-10.243803985634248,1879,3.583241455347299,N/A,29203,0.4057074093175176,N/A
OSIS,225.19000244140625,-1.5347593151172167,-2.6079053487856125,29.551978227241467,33.493793395264184,41.23383141754071,0.21717246806088916,1.9189674875297689,28.62902405275008,48.80724471689496,38.4066953967075,57.99999999999999,0.4315942165400982,41.91072001564214,39.73338476373002,49.455139190356974,-18.347175405005093,N/A,-8.22130777281626,583,8.768656716417912,N/A,4518,42.2544080604534,N/A
PATK,114.98999786376952,-0.9048630157476374,4.327705126327309,34.777056496583064,33.33863362936126,39.95779396266189,0.11033606365110152,0.5687818659053887,30.20207271551089,39.95779396266189,35.890216234770534,99.6,1.5053157251402987,34.954909928032095,36.1074358076347,38.93087728508179,4.774872928150685,N/A,1.0269166775800969,219,34.355828220858896,N/A,961,16.062801932367147,N/A
PCT,12.720000267028809,-2.266615970127829,0.23641203812082118,52.64000431898268,65.39010379293892,83.84589402229265,0.0865702100967807,-0.32374487753723624,65.14708873908293,104.04374635308488,89.26434100055663,31.6,-0.49703217695994023,79.1487646951116,90.05503847087508,77.74651837060405,-0.10033839351797612,N/A,6.099375651688604,10090,-20.444689742174564,N/A,316307,1.1337730727296562,N/A
PENN,19.8799991607666,2.001023059150415,6.423976638042824,33.51126151131039,41.01959725582211,57.130576893073496,0.06466579602867417,-0.2656680019490934,41.73297198054309,63.22264533914749,53.64952291166016,46.800000000000004,0.46078093682074994,53.478830587855,50.03043109305953,67.12242304520562,-13.161635435730886,N/A,-9.991846152132126,24103,69.72748398000141,N/A,215052,1.2676586927858355,N/A
PGY,33.95000076293945,0.5628034681656379,-0.05887682380029629,103.53706478585988,82.40916377010106,88.0104939303439,0.0033260899906947796,1.8795049038244942,77.3119257554413,120.17588516999706,99.86590367571202,28.4,-0.8485085791687422,89.2159108644114,101.20506281348489,93.1707744827594,6.36546387209001,N/A,-5.1602805524155,6112,-42.027885801005404,N/A,84401,3.5328320310104147,N/A
PI,175.77999877929688,-0.5881735673808145,6.057676453104083,78.72753796082335,62.76078844372722,84.85248909425822,-0.15748687580292828,0.1008082796316547,48.27446776294673,85.1652159301095,65.26991010579033,94.39999999999999,1.4019218892251692,75.00577790187161,68.5867738178796,62.343937222231894,-4.11044222921861,N/A,22.508551872026324,876,-0.904977375565611,N/A,3938,3.768115942028986,N/A
POST,112.31999969482422,-1.5082437801602429,4.134988929385024,22.64952323408227,20.88447185914523,20.991261108017024,0.506198808624234,1.3036357203965647,13.82270168721427,23.046693513264888,18.686714631551844,67.2,0.7745929549925527,21.237048944100103,19.74490127115929,27.890791863163066,-21.60801512077174,N/A,-6.899530755146042,389,-6.71462829736211,N/A,2584,8.434746118338229,N/A
PR,14.149999618530272,2.8342978427415897,6.390973049666125,33.77928987672959,33.02142653761588,56.11673553959583,0.3068810626901986,1.3542094196363037,30.215120778799538,58.70998292393473,42.02056462682346,75.2,1.1719709562635512,48.01595833688147,43.951741523235526,43.101054920363715,4.073268615280472,N/A,13.015680619232114,2646,-25.16968325791855,N/A,95217,1.2505183909146012,N/A
PSN,79.69999694824219,-0.15034170263196908,0.3651848290635243,23.250834676443745,26.19996087752202,31.21924380620164,0.014595649298054757,-0.34351186098570513,28.382439956193693,44.5557235346044,37.037284795216166,9.2,-1.2498301184428833,36.37975742447018,34.88842771978635,48.850512509747126,-23.25402367142921,N/A,-17.631268703545487,523,-1.3207547169811322,N/A,15918,-0.08160190822923859,N/A
PTCT,49.29999923706055,-2.51137129805768,-1.0040160796386242,58.64572223601432,44.13457391996115,63.70830359919284,-2.2379588976542215,-3.0808183798749016,47.79417301592176,65.73343123025703,57.943870760534146,81.2,1.2185485861291938,55.80097981993721,57.75476547622166,53.34747637822394,4.758500366031833,N/A,10.3608272209689,793,-6.264775413711583,N/A,28410,0.5663716814159292,N/A
PTON,7.510000228881836,-5.056885287565968,-11.124255640250114,81.13693980076337,77.92970487669787,81.54248771038044,0.4988553837428203,0.14979017342210232,75.49768046159218,98.56812565836896,86.27737479036294,22.400000000000002,-0.858942284565873,78.94264860522082,87.70977469279724,76.09416486940668,5.2760171225102885,N/A,5.448322840973759,16467,-29.35952983569988,N/A,599088,2.4879179532799016,N/A
QFIN,31.06999969482422,-1.2082704575416927,3.91304378334789,47.90173923854709,40.61044535918391,48.99012970969272,-0.01787775683758749,-2.131747939013109,35.64911940245219,59.30932790848375,49.880990436327224,34.4,-0.13467672161791533,50.5383975349041,50.9562887451478,76.94076322329713,5.326150717007398,N/A,-27.95063351360441,1008,-29.014084507042252,N/A,20643,3.5723245195925943,N/A
QTWO,77.30999755859375,-2.7791740163074476,2.1133251795920796,43.32293200853276,37.94703285387943,46.97299492080692,0.25495196672491754,1.1211865356701034,34.02250966179998,49.9867819916745,42.14487595555304,87.2,1.067607367340349,43.81503475648152,42.13269816007195,48.167763713995114,16.01417465284129,N/A,-1.1947687931881958,438,9.5,N/A,3310,1.3472137170851195,N/A
REXR,40.09999847412109,-0.7916865643751603,6.450757693901448,28.33480191176673,23.550343327604832,34.52071297064912,0.07406146859178649,3.5919116778642497,21.50860821763003,35.51478714782178,29.76725250646034,83.6,1.122442117815642,31.13698714338666,30.410530010136945,29.09147335896946,-14.183100762453737,N/A,5.429239611679662,491,-38.393977415307404,N/A,17604,-1.5546359467621071,N/A
RGEN,121.26000213623048,-2.8287513049113464,-2.272726993237683,49.803620831137394,44.714252426249104,56.16135245445665,0.28222763629673125,-0.17233004791240294,45.99612624736686,61.38710941392213,54.216325147665806,59.599999999999994,0.443857559325429,53.15962030384341,51.91122662634812,44.404244130008756,-1.3653926827966618,N/A,11.757108324447891,1720,-0.4053271569195136,N/A,10563,2.9431829256407758,N/A
RIG,3.0999999046325684,1.9736823530408103,5.084740831330819,56.7009424879021,57.26376612082005,77.63015671506567,-0.3748541701648077,0.6070142913044646,45.39162321582333,79.94847076514033,60.376059991519256,88.0,1.3617046632430467,66.75548696650048,62.96484520442343,64.83723625685556,2.5219686599514417,N/A,12.792920458210105,61385,225.28747814106302,N/A,759064,0.5489323372012929,N/A
RIOT,13.279999732971191,0.45385374228791664,7.7922082948612275,85.05072149009777,77.28051769194528,80.10253016859966,-0.5193839931644574,-1.1328956380185131,73.26325581498271,104.44205725200491,88.52590188098785,20.0,-0.9635808871517584,86.79271374463846,87.74088041339148,83.47356831135448,2.29948006475359,N/A,-3.371038142754827,128622,-45.06221088914801,N/A,1461279,1.6949400246637956,N/A
RNG,31.229999542236328,1.1661765248331286,3.2396679082192668,85.62423859007718,64.6271149103956,59.98254707692324,-0.13623810448443524,-0.8028447642722801,39.06616310206072,60.77790140862691,44.67194240989459,96.8,3.4425688733234225,52.75879106881505,49.54907696618933,52.42574305584725,-45.860092247583694,N/A,7.55680402107599,2576,11.70858629661752,N/A,24260,3.0061141304347827,N/A
RUN,16.3799991607666,1.1111011688278967,5.6774139404296875,132.2466954694389,163.87597524191202,161.17203664945993,-0.4156147106402801,-0.22573305900226293,74.03717155482342,161.84468697692574,101.03044640142701,98.0,2.2680605599654275,130.60867120800893,121.20360180027708,121.58762086912898,47.517455623341974,N/A,39.58441578033094,38792,-31.44715217276053,N/A,996438,4.346159686261369,N/A
SATS,29.8799991607666,0.8777795886785403,7.212049734507618,71.82069211980377,118.66138064094886,106.3153096957954,-0.02658166784155989,0.2773933458676029,43.719966511727,106.34357759236184,69.53809612221674,99.2,1.954433241772626,83.52901780969349,79.76127821424616,79.15991045432433,-0.7191725792358468,N/A,27.155399241471073,15602,9.919684373679019,N/A,211777,0.5335789188855606,N/A
SBLK,19.209999084472656,0.47070209879167674,1.3720227496860173,25.417219043497006,25.679510059202272,40.85198365698204,-0.04555056586866074,0.3346664586701978,26.01224260940996,46.73064999993285,36.104214259119765,62.8,0.6926785187624417,38.49591137185884,36.82806026975451,37.40704203315379,-0.37352403082164354,N/A,3.4449416238282495,2291,-12.188577999233424,N/A,34472,5.027115958808117,N/A
SHAK,104.45999908447266,0.4616231121779969,-0.3529550129917178,59.67882032080375,47.68080984151275,57.14997752693475,-0.34700470733843886,-1.2431442747372772,34.057192630158454,62.9754962458894,49.90884410570429,66.4,0.7916212859652221,55.29577297659113,50.265356631073686,52.54131083036536,0.3146252320831311,N/A,4.6086666965693865,5697,8.081957882754695,N/A,41837,4.710299086472281,N/A
