Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
PCRX,92.55,86.27,50.3,#FFFFFF,#FFFFFF,#FFFFFF
BFH,84.53,73.47,82.72,#FFFFFF,#FFFFFF,#FFFFFF
LAC,97.18,98.24,76.76,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,103.26,87.5,81.42,#FFFFFF,#FFFFFF,#FFFFFF
CNP,95.43,91.12,71.22,#FFFFFF,#FFFFFF,#FFFFFF
RIVN,101.87,76.11,93.83,#FFFFFF,#FFFFFF,#FFFFFF
BSY,90.21,74.72,86.12,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,117.83,80.13,37.99,#FFFFFF,#FFFFFF,#FFFFFF
ZS,106.22,67.16,56.38,#FFFFFF,#FFFFFF,#FFFFFF
PDD,81.83,94.21,73.35,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,133.97,107.52,103.08,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,98.43,90.16,68.6,#FFFFFF,#FFFFFF,#FFFFFF
MARA,102.64,76.33,91.78,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,93.68,93.63,77.83,#FFFFFF,#FFFFFF,#FFFFFF
DKNG,82.51,80.57,78.65,#FFFFFF,#FFFFFF,#FFFFFF
ASRT,81.35,90.11,160.2,#FFFFFF,#FFFFFF,#FFFFFF
LI,121.39,118.58,77.91,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,92.63,103.94,134.81,#FFFFFF,#FFFFFF,#FFFFFF
GH,82.49,68.37,39.99,#FFFFFF,#FFFFFF,#FFFFFF
BA,93.24,69.41,70.98,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,95.65,96.36,83.03,#FFFFFF,#FFFFFF,#FFFFFF
F,91.55,80.67,86.2,#FFFFFF,#FFFFFF,#FFFFFF
DNMR,100.0,354.29,3600.0,#FFFFFF,#FFFFFF,#FFFFFF
EGHT,87.44,101.45,85.02,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,72.99,60.39,57.38,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,191.23,273.68,716.67,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,93.94,90.68,104.82,#FFFFFF,#FFFFFF,#FFFFFF
UPHL,100.0,100.0,125000.0,#FFFFFF,#FFFFFF,#FFFFFF
