Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
BSY,96.19,79.41,94.34,#FFFFFF,#FFFFFF,#FFFFFF
BFH,87.15,80.25,83.52,#FFFFFF,#FFFFFF,#FFFFFF
PDD,75.05,93.9,72.84,#FFFFFF,#FFFFFF,#FFFFFF
Z,75.55,78.89,72.09,#FFFFFF,#FFFFFF,#FFFFFF
MAXN,75.53,96.84,239.47,#FFFFFF,#FFFFFF,#FFFFFF
CNP,93.39,92.91,72.32,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,87.36,95.28,73.29,#FFFFFF,#FFFFFF,#FFFFFF
EXAS,101.22,87.09,132.13,#FFFFFF,#FFFFFF,#FFFFFF
GH,85.92,80.61,43.85,#FFFFFF,#FFFFFF,#FFFFFF
BKNG,95.34,82.85,72.02,#FFFFFF,#FFFFFF,#FFFFFF
NET,83.83,55.74,36.51,#FFFFFF,#FFFFFF,#FFFFFF
PENN,90.16,91.86,103.75,#FFFFFF,#FFFFFF,#FFFFFF
PCRX,92.94,92.6,56.19,#FFFFFF,#FFFFFF,#FFFFFF
SENS,114.19,165.59,91.62,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,83.09,74.21,80.35,#FFFFFF,#FFFFFF,#FFFFFF
F,89.62,83.41,87.5,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,67.31,63.68,70.77,#FFFFFF,#FFFFFF,#FFFFFF
BA,92.6,82.98,72.27,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,92.41,93.73,111.64,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,100.94,93.88,97.3,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,81.54,67.94,50.72,#FFFFFF,#FFFFFF,#FFFFFF
PTON,76.01,85.61,54.49,#FFFFFF,#FFFFFF,#FFFFFF
DNMR,100.0,100.0,3922.29,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,108.39,89.7,87.3,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,68.65,55.2,48.98,#FFFFFF,#FFFFFF,#FFFFFF
UPHL,100.0,100.0,80000.0,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,88.53,101.6,135.49,#FFFFFF,#FFFFFF,#FFFFFF
ZS,108.4,73.43,60.3,#FFFFFF,#FFFFFF,#FFFFFF
