Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Open_Color,Latest Close_Color,Latest High_Color,Latest Low_Color,Open 1d (%)_Color,Open 1w (%)_Color,Close 1d (%)_Color,Close 1w (%)_Color,High 1d (%)_Color,High 1w (%)_Color,Low 1d (%)_Color,Low 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
XOM,Exxon Mobil Corporation,,112.75,112.98,111.42,,,1.13,,1.05,,0.96,,0.02,2.12,2.06,0.41,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GVA,Granite Construction Incorporated,,109.97,110.69,109.85,,,-0.48,0.38,-0.03,,0.41,,10.93,2.28,1.51,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,Integer Holdings Corporation,,108.07,109.21,107.75,,,-0.36,0.72,-0.38,,0.04,,129.66,3.18,2.51,1.28,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LCII,LCI Industries,,107.98,108.4,106.64,,,1.19,6.02,0.15,,-0.02,,0.18,2.99,3.15,0.91,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WEC,"WEC Energy Group, Inc.",,107.68,107.75,106.99,,,0.49,,0.21,,0.33,,0.02,1.61,1.52,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,Shake Shack Inc.,,106.76,107.29,105.53,,,1.08,4.01,0.6,,1.44,,1.99,4.22,3.05,2.56,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,"MKS Instruments, Inc.",,105.68,106.55,105.04,,,-0.82,6.34,-1.2,,-1.06,,0.48,3.7,3.51,1.71,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,MakeMyTrip Limited,,103.17,103.56,101.37,,,0.62,0.87,0.91,,0.56,,29.38,4.22,2.57,1.38,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FRT,Federal Realty Investment Trust,,100.29,100.46,98.47,,,1.55,4.0,0.64,,-0.19,,9.07,1.85,1.8,0.64,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,Formula One Group,,99.82,101.36,98.5,,,-1.6,,-1.04,,-1.66,,0.26,2.32,1.92,1.32,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TGT,Target Corporation,,97.96,98.17,96.37,,,1.92,,1.21,,0.56,,0.29,3.01,3.13,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
UBER,"Uber Technologies, Inc.",,95.33,96.95,95.33,,,-1.24,,0.13,,1.03,,0.32,2.44,1.84,1.79,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,Glaukos Corporation,,95.12,96.39,93.78,,,1.42,4.6,2.49,,2.57,,4.5,4.26,3.11,2.47,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,"Euronet Worldwide, Inc.",,93.91,95.76,93.83,,,-0.88,-1.24,-1.2,,-0.8,,0.61,2.76,2.55,1.48,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SO,Southern Company (The),,93.28,93.46,92.81,,,0.2,,-0.04,,0.35,,0.64,1.43,1.24,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,"Okta, Inc.",,93.03,98.87,92.17,,,1.61,,5.87,,1.5,,0.8,3.02,2.92,5.16,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ORA,"Ormat Technologies, Inc.",,92.31,92.41,91.44,,,0.8,0.03,-0.04,,1.33,,1.5,1.61,1.73,1.25,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,"Merit Medical Systems, Inc.",,90.79,90.84,88.76,,,1.94,3.93,1.91,,1.29,,49.96,2.26,1.87,0.67,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,"Shift4 Payments, Inc.",,90.31,90.55,89.09,,,0.94,-0.21,-0.71,,0.18,,3.0,3.47,2.97,3.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GPN,Global Payments Inc.,,87.84,89.19,87.84,,,-0.44,,0.33,,0.03,,7.33,2.43,2.61,1.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,Camtek Ltd.,,86.9,88.63,85.12,,,2.44,5.44,4.29,,3.31,,1.53,3.54,2.72,0.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Z,"Zillow Group, Inc.",,84.19,86.67,84.12,,,-1.74,,-1.66,,-0.91,,0.16,2.41,1.91,2.35,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MRK,"Merck & Co., Inc.",,84.07,85.42,83.88,,,-1.08,,-0.2,,-0.93,,-0.2,2.04,1.89,0.38,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WDC,Western Digital Corporation,,80.67,80.8,79.56,,,1.2,,0.62,,0.58,,0.38,1.66,1.32,0.6,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WK,Workiva Inc.,,80.37,80.58,78.68,,,2.4,5.11,1.05,,0.25,,8.46,2.73,2.84,2.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PSN,Parsons Corporation,,80.34,80.81,79.78,,,0.54,3.09,0.5,,0.35,,4.95,2.26,1.51,1.3,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",,79.39,79.68,78.44,,,0.77,,0.85,,0.92,,0.01,2.62,2.66,3.98,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VAC,Marriott Vacations Worldwide Corporation,,78.56,78.75,77.73,,,1.37,6.88,0.07,,0.58,,9.74,2.41,2.66,2.48,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,"Akamai Technologies, Inc.",,78.27,78.38,77.06,,,1.73,2.91,1.53,,1.06,,7.16,2.07,1.81,1.35,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,"Q2 Holdings, Inc.",,78.15,78.17,76.67,,,1.86,3.56,0.08,,0.18,,5.25,2.77,1.82,1.94,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NKE,"NIKE, Inc.",,78.06,79.5,77.65,,,-0.75,,0.03,,-0.93,,0.23,1.8,1.97,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MTH,Meritage Homes Corporation,,77.86,77.93,76.65,,,0.88,3.83,-0.69,,-0.47,,0.35,2.56,2.08,0.62,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,"Affirm Holdings, Inc.",,77.59,78.95,76.43,,,-0.46,,-0.72,,-1.7,,0.25,3.26,2.16,2.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ATI,ATI Inc.,,76.76,77.34,76.25,,,0.37,,0.6,,4.32,,5.39,2.03,1.58,1.17,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,"DexCom, Inc.",,76.38,76.97,74.74,,,0.34,,0.1,,-1.29,,10.9,2.38,3.22,1.32,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,"Mirum Pharmaceuticals, Inc.",,74.65,75.41,73.84,,,0.61,11.9,1.59,,3.52,,41.51,1.85,1.44,1.33,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
W,Wayfair Inc.,,74.49,75.01,72.94,,,2.06,-6.84,-0.79,,0.73,,0.22,2.46,2.9,5.5,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NEE,"NextEra Energy, Inc.",,73.89,75.01,73.41,,,-1.27,,-0.98,,-1.37,,0.16,1.66,1.53,0.26,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,Shell plc,,73.71,73.89,72.89,,,0.07,,0.18,,-0.35,,1.06,0.94,0.85,0.35,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HALO,"Halozyme Therapeutics, Inc.",,73.18,74.07,72.93,,,0.34,2.88,1.51,,1.42,,7.78,1.82,1.52,0.73,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CMS,CMS Energy Corporation,,72.21,72.51,71.91,,,0.17,,-0.38,,-0.01,,4.83,1.14,1.06,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,"Evergy, Inc.",,72.06,72.25,71.64,,,0.42,,0.37,,0.46,,4.65,1.0,0.98,0.26,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MP,MP Materials Corp.,,71.4,72.32,68.77,,,2.25,,-4.12,,-0.71,,-0.21,1.79,1.23,1.55,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
UPST,"Upstart Holdings, Inc.",,69.6,71.25,68.35,,,1.03,8.95,1.4,,0.09,,0.21,3.99,2.75,3.82,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,"Nutanix, Inc.",,69.6,70.48,69.03,,,2.2,,2.05,,1.62,,0.18,2.17,1.55,1.48,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DAY,"Dayforce, Inc.",,69.55,69.68,69.5,,,-0.03,3.19,-0.19,,0.22,,0.01,1.87,2.04,2.44,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VTR,"Ventas, Inc.",,67.87,68.18,67.67,,,0.4,,0.26,,0.97,,1.95,1.23,1.05,0.66,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TREE,"LendingTree, Inc.",,67.72,68.68,67.15,,,-2.03,,-2.14,,-2.14,,0.5,2.5,2.06,4.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MCHP,Microchip Technology Incorporated,,66.65,67.22,66.29,,,-1.43,,-3.0,,-1.45,,3.49,2.21,2.16,0.64,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LNT,Alliant Energy Corporation,,65.8,65.98,65.49,,,0.14,,-0.36,,-0.14,,0.09,1.02,0.95,0.22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BFH,"Bread Financial Holdings, Inc.",,65.36,65.74,64.38,,,2.35,9.59,2.59,,3.65,,4.44,1.91,1.53,1.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,Trip.com Group Limited,,65.29,65.4,64.0,,,0.55,,-0.88,,-1.31,,18.55,1.63,1.24,0.89,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,"CSG Systems International, Inc.",,64.01,64.03,62.82,,,1.65,,0.87,,-0.06,,0.43,1.36,1.25,0.84,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GH,"Guardant Health, Inc.",,63.5,64.7,63.28,,,0.11,8.55,1.92,,2.06,,0.17,2.07,1.85,3.27,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CHEF,"Chefs' Warehouse, Inc. (The)",,62.61,62.98,61.11,,,-0.76,1.13,-3.79,,-2.21,,0.48,1.72,1.28,1.0,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CBRL,"Cracker Barrel Old Country Store, Inc.",,62.33,63.15,58.65,,,8.01,,9.2,,9.63,,1.82,2.55,2.49,0.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,Cheesecake Factory Incorporated (The),,61.91,62.42,61.75,,,-0.05,-0.02,-0.68,,-0.02,,0.2,1.65,1.24,0.7,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GMED,"Globus Medical, Inc.",,61.51,61.92,61.15,,,-0.6,,-0.14,,-0.23,,1.25,1.77,1.6,1.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SATS,EchoStar Corporation,,58.76,59.64,53.9,,,15.51,112.51,8.06,,6.48,,11.69,1.28,0.89,0.81,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BMRN,BioMarin Pharmaceutical Inc.,,58.66,58.8,57.42,,,2.11,,0.12,,0.46,,0.14,1.72,1.97,1.62,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ALRM,"Alarm.com Holdings, Inc.",,58.52,58.6,57.26,,,2.49,2.65,1.04,,0.63,,0.21,1.4,1.5,1.72,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VRNS,"Varonis Systems, Inc.",,58.49,58.6,57.6,,,1.92,0.38,-0.77,,0.44,,0.18,1.37,1.2,1.06,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,Semtech Corporation,,58.13,58.39,56.09,,,-1.0,19.93,-2.41,,4.61,,30.64,2.54,1.62,0.72,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FRPT,"FarPointe Data, Inc.",,57.46,58.3,57.07,,,-1.07,-5.65,-0.38,,2.33,,0.25,4.17,3.31,2.68,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LNTH,"Lantheus Holdings, Inc.",,56.84,56.95,55.01,,,2.12,1.25,0.13,,-0.84,,16.96,3.6,3.09,1.69,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SPB,"Spectrum Brands, Inc.",,56.52,56.62,55.22,,,1.87,,-0.62,,0.15,,4.32,1.84,1.74,4.13,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LIVN,LivaNova PLC,,56.49,56.7,56.13,,,-0.18,5.81,0.11,,2.99,,32.36,1.37,1.55,2.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HAE,Haemonetics Corporation,,55.03,55.7,54.59,,,-0.36,1.07,-0.3,,0.46,,3.4,2.16,2.17,0.95,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BSY,"Bentley Systems, Incorporated",,54.77,54.8,54.04,,,1.82,,0.88,,0.63,,0.13,1.12,1.16,1.3,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BL,"BlackLine, Inc.",,54.68,54.91,53.19,,,3.35,4.69,2.43,,0.99,,0.36,1.48,1.85,2.4,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CNMD,CONMED Corporation,,54.43,55.07,54.24,,,-0.55,,0.36,,0.53,,6.17,2.3,2.65,0.99,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ETSY,"Etsy, Inc.",,54.43,55.79,54.32,,,-3.18,-16.21,-2.36,,-0.33,,0.17,2.15,3.1,3.67,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
JOYY,JOYY Inc.,,53.54,54.26,51.42,,,3.88,,2.69,,-0.15,,0.29,1.31,1.15,2.18,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PEGA,"Pegasystems, Inc.",,52.88,53.27,52.4,,,1.09,,0.1,,0.42,,0.2,1.41,0.98,0.48,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
