Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
BSY,93.71,78.46,92.38,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,117.28,91.13,39.6,#FFFFFF,#FFFFFF,#FFFFFF
ZS,108.31,70.95,58.0,#FFFFFF,#FFFFFF,#FFFFFF
SO,97.9,97.12,93.81,#FFFFFF,#FFFFFF,#FFFFFF
LAC,94.64,103.57,83.57,#FFFFFF,#FFFFFF,#FFFFFF
DKNG,79.96,82.96,84.21,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,103.1,88.4,84.24,#FFFFFF,#FFFFFF,#FFFFFF
EXAS,97.72,82.16,117.07,#FFFFFF,#FFFFFF,#FFFFFF
PCRX,91.09,85.95,48.85,#FFFFFF,#FFFFFF,#FFFFFF
F,90.12,82.86,85.02,#FFFFFF,#FFFFFF,#FFFFFF
BA,88.05,71.12,70.91,#FFFFFF,#FFFFFF,#FFFFFF
RIVN,96.48,77.28,100.14,#FFFFFF,#FFFFFF,#FFFFFF
ASRT,78.24,89.42,157.72,#FFFFFF,#FFFFFF,#FFFFFF
CNP,95.69,92.79,72.14,#FFFFFF,#FFFFFF,#FFFFFF
LI,115.86,114.61,81.72,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,125.77,110.33,106.76,#FFFFFF,#FFFFFF,#FFFFFF
MARA,94.83,83.1,99.56,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,93.79,98.71,83.86,#FFFFFF,#FFFFFF,#FFFFFF
EGHT,83.25,102.39,85.17,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,89.83,96.7,76.66,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,75.11,62.25,52.85,#FFFFFF,#FFFFFF,#FFFFFF
UPHL,100.0,100.0,91750.01,#FFFFFF,#FFFFFF,#FFFFFF
DNMR,100.0,342.86,3745.14,#FFFFFF,#FFFFFF,#FFFFFF
JD,98.32,125.82,77.43,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,176.49,300.6,684.82,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,89.94,105.69,140.65,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,90.72,92.63,103.52,#FFFFFF,#FFFFFF,#FFFFFF
PDD,80.67,98.28,76.42,#FFFFFF,#FFFFFF,#FFFFFF
