Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Open_Color,Latest Close_Color,Latest High_Color,Latest Low_Color,Open 1d (%)_Color,Open 1w (%)_Color,Close 1d (%)_Color,Close 1w (%)_Color,High 1d (%)_Color,High 1w (%)_Color,Low 1d (%)_Color,Low 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
BMY,Bristol-Myers Squibb Company,46.99,47.18,47.36,46.82,,,0.0,,0.0,,-0.0,,0.07,1.25,1.1,0.36,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GBX,"Greenbrier Companies, Inc. (The)",46.96,46.63,47.13,46.35,,,0.0,,0.0,,0.0,,15.93,1.46,1.25,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BILL,"BILL Holdings, Inc.",49.28,46.42,49.84,46.18,,,0.0,13.05,0.0,,0.0,,1.16,2.29,3.66,6.63,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SPHR,Sphere Entertainment Co.,45.87,45.31,46.0,44.75,,,0.0,,0.04,,-0.04,,1.19,1.77,1.57,1.49,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AORT,"Artivion, Inc.",43.92,43.93,44.09,43.43,,,0.0,,0.01,,0.0,,-0.14,0.86,0.7,0.51,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FE,FirstEnergy Corp.,43.42,43.62,43.83,43.42,,,0.0,,0.0,,0.0,,2.13,0.64,0.63,0.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SPR,"Spirit AeroSystems Holdings, Inc.",41.64,41.59,42.08,41.44,,,0.0,3.61,0.04,,0.0,,1.1,0.75,1.03,1.12,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
REXR,"Rexford Industrial Realty, Inc.",41.45,41.41,41.53,41.12,,,0.0,3.27,0.0,,0.0,,1.13,0.96,1.07,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FLR,Fluor Corporation,41.55,41.02,41.6,40.49,,,0.0,-0.56,0.0,,-0.01,,1.43,1.57,1.22,1.11,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
U,Unity Software Inc.,39.91,39.41,40.08,38.77,,,0.0,,0.01,,0.0,,0.3,1.43,1.61,2.8,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CNP,"CenterPoint Energy, Inc.",37.48,37.71,37.85,37.45,,,0.0,,0.03,,0.0,,5.95,0.61,0.54,0.13,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NBR,Nabors Industries Ltd.,36.6,37.28,37.45,36.29,,,0.0,,0.07,,0.0,,2.84,3.01,4.58,16.5,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SLB,Schlumberger Limited,36.51,36.84,37.05,36.51,,,0.0,,0.01,,-0.03,,0.25,1.04,1.2,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PPL,PPL Corporation,36.62,36.47,36.68,36.41,,,0.0,,0.0,,0.01,,0.36,0.56,0.48,0.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WGO,"Winnebago Industries, Inc.",36.0,35.98,36.53,35.5,,,0.0,,0.0,,-0.03,,8.0,1.54,1.68,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LUV,Southwest Airlines Co.,33.02,32.9,33.07,32.63,,,0.0,,0.0,,0.0,,0.25,0.95,0.85,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BOX,"Box, Inc.",32.71,32.63,32.93,32.45,,,0.0,3.85,0.0,,0.0,,1.89,0.69,0.64,0.66,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DOCN,"DigitalOcean Holdings, Inc.",33.1,32.62,33.5,32.41,,,0.0,4.95,0.0,,0.0,,1.77,1.56,1.58,1.79,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AR,Antero Resources Corporation,32.01,31.92,32.16,31.72,,,0.0,,0.0,,0.02,,0.18,1.18,1.1,0.91,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CCL,Carnival Corporation & plc,32.29,31.89,32.62,31.75,,,0.0,,0.02,,0.0,,0.03,0.79,0.62,0.57,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ENOV,Enovis Corporation,30.51,30.9,30.98,30.32,,,0.0,,0.0,,0.0,,2.63,1.37,1.35,1.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
RNG,"RingCentral, Inc.",30.81,30.51,31.42,30.33,,,0.0,-2.31,0.0,,0.0,,1.14,1.09,1.36,3.9,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CNX,CNX Resources Corporation,29.22,29.2,29.4,28.96,,,0.0,1.25,0.0,,-0.33,,3.14,1.0,0.7,0.85,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CDP,"CPI Aerostructures, Inc.",28.9,28.78,28.97,28.63,,,0.0,0.17,0.0,,0.0,,7.01,0.57,0.53,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,IMAX Corporation,28.58,28.56,28.85,28.14,,,0.0,,0.0,,0.0,,1.64,0.8,0.64,0.63,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",28.05,28.24,28.24,27.81,,,0.0,-0.46,0.0,,0.0,,1.19,0.88,0.98,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WKC,Wolters Kluwer N.V.,26.82,26.81,26.97,26.54,,,0.0,,0.02,,-0.23,,3.11,0.64,0.64,0.44,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NOG,"Northern Oil and Gas, Inc.",26.11,26.16,26.48,26.07,,,0.0,2.35,0.04,,0.0,,0.58,1.07,1.04,3.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CNK,"Cinemark Holdings, Inc.",25.42,25.8,25.81,25.28,,,0.0,-1.38,0.0,,0.02,,3.32,0.9,0.7,0.63,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NCLH,Norwegian Cruise Line Holdings Ltd.,25.35,24.84,25.52,24.69,,,0.0,,0.0,,0.0,,0.12,0.84,0.73,1.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,Fiverr International Ltd.,23.6,23.55,24.0,23.53,,,0.0,,0.0,,0.0,,0.3,1.16,1.32,4.65,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
KRG,"Knightscope, Inc.",22.65,22.82,22.84,22.45,,,0.0,1.97,0.0,,0.0,,4.77,0.49,0.46,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HRTG,"Heritage Insurance Holdings, Inc.",22.55,22.77,22.78,22.28,,,0.0,,0.0,,0.0,,1.28,0.87,0.51,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NVST,Envista Holdings Corporation,21.25,21.18,21.41,20.97,,,0.0,0.28,0.0,,0.0,,3.68,0.67,0.79,0.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GEO,"GEO Group, Inc. (The)",20.56,20.74,20.78,20.37,,,0.0,-1.38,0.0,,0.0,,1.74,1.22,0.67,0.25,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
STWD,"Starwood Property Trust, Inc.",20.1,20.27,20.3,20.1,,,0.0,0.6,0.0,,-0.02,,0.1,0.3,0.33,0.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,"Blackstone Mortgage Trust, Inc.",19.4,19.56,19.57,19.38,,,0.0,1.24,0.03,,0.0,,0.89,0.39,0.42,0.37,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TEVA,Teva Pharmaceutical Industries Limited,18.01,18.38,18.46,17.94,,,0.0,,0.0,,0.0,,0.01,0.55,0.39,0.4,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ZTO,ZTO Express (Cayman) Inc.,18.2,18.2,18.25,18.05,,,0.0,,0.0,,-0.06,,1.05,0.47,0.55,0.65,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BTU,Peabody Energy Corporation,16.81,17.4,17.43,16.76,,,0.0,3.57,0.0,,0.0,,1.36,0.77,0.87,0.87,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CTO,"CTO Realty Growth, Inc.",17.19,17.28,17.34,17.16,,,0.0,,0.06,,0.03,,0.4,0.36,0.31,0.13,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GES,"Guess?, Inc.",16.89,16.81,16.91,16.79,,,0.0,,0.06,,-0.03,,4.03,0.52,0.52,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PD,"PagerDuty, Inc.",17.14,16.74,17.19,16.65,,,0.0,,0.0,,0.0,,0.3,0.62,0.86,1.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PRO,"PROS Holdings, Inc.",15.41,15.5,15.58,15.23,,,0.0,,0.0,,0.0,,1.38,0.8,1.01,0.99,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VSH,"Vishay Intertechnology, Inc.",15.64,15.46,15.67,15.36,,,0.0,,0.0,,0.0,,1.14,0.6,0.54,0.29,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MCS,Marcus Corporation (The),15.35,15.44,15.47,15.05,,,0.0,,0.03,,-0.1,,2.58,0.49,0.39,0.27,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PCG,PG&E Corporation,15.0,15.28,15.59,15.0,,,0.0,,0.03,,0.0,,0.06,0.41,0.36,0.33,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PR,Permian Resources Corporation,14.38,14.29,14.48,14.23,,,0.0,0.99,0.0,,0.0,,0.53,0.42,0.41,0.41,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WT,"WisdomTree, Inc.",13.72,13.61,13.72,13.44,,,0.0,,0.15,,0.0,,0.39,0.28,0.21,0.22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PMT,PennyMac Mortgage Investment Trust,12.17,12.31,12.35,12.14,,,0.0,,0.0,,0.0,,0.4,0.23,0.24,0.17,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ABR,"Arbor Realty Trust, Inc.",11.75,11.94,11.94,11.74,,,0.0,1.53,0.0,,-0.02,,0.11,0.33,0.33,0.14,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
F,Ford Motor Company,11.74,11.77,11.83,11.72,,,0.0,,0.0,,0.0,,0.03,0.25,0.28,0.13,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DBRG,"DigitalBridge Group, Inc.",11.3,11.41,11.48,11.22,,,0.0,,0.0,,0.0,,0.41,0.47,0.54,0.75,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PEB,Peabody Energy Corporation,11.24,11.14,11.34,11.1,,,0.0,,0.0,,-0.0,,0.56,0.39,0.44,0.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",10.2,10.6,10.62,10.15,,,0.0,,0.0,,0.0,,0.22,0.54,0.99,0.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TWO,Two Harbors Investment Corp.,9.9,10.0,10.01,9.86,,,0.0,,0.0,,0.0,,0.03,0.24,0.25,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HLF,Herbalife Ltd.,9.29,9.78,10.08,9.21,,,0.0,,0.04,,-0.22,,0.3,0.4,0.57,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EVH,Evotec SE,9.65,9.65,9.84,9.48,,,0.0,,0.0,,0.0,,0.45,0.68,0.93,0.87,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MODG,Topgolf Callaway Brands Corp.,9.78,9.56,9.81,9.42,,,0.0,,0.18,,0.0,,0.37,0.42,0.51,0.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AG,First Majestic Silver Corp.,8.93,9.14,9.33,8.9,,,0.0,2.58,0.0,,0.0,,0.02,0.32,0.3,0.42,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EQX,Equinox Gold Corp.,8.24,8.76,8.76,8.24,,,0.0,8.42,0.0,,0.0,,0.07,0.24,0.22,0.29,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TDOC,"Teladoc Health, Inc.",7.9,7.73,7.91,7.66,,,0.0,,0.01,,0.0,,0.01,0.5,0.81,3.25,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BKD,Brookdale Senior Living Inc.,7.66,7.7,7.73,7.61,,,0.0,,0.0,,0.0,,0.46,0.23,0.22,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FSLY,"Fastly, Inc.",7.7,7.61,7.72,7.53,,,0.0,,0.0,,0.0,,0.11,0.37,0.6,1.88,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MITT,"AG Mortgage Investment Trust, Inc.",7.46,7.56,7.58,7.46,,,0.0,,0.0,,-0.05,,0.36,0.16,0.15,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SNAP,Snap Inc.,7.12,7.14,7.33,7.09,,,0.0,,0.0,,0.0,,0.02,0.43,0.49,1.04,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HLX,"Helix Energy Solutions Group, Inc.",6.58,6.59,6.66,6.55,,,0.0,,0.08,,0.0,,0.33,0.32,0.32,0.56,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NIO,NIO Inc.,6.44,6.38,6.51,6.26,,,0.0,,0.0,,0.0,,0.01,0.23,0.42,1.01,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
RWT,"Redwood Trust, Inc.",6.04,6.12,6.12,6.02,,,0.0,,0.0,,-0.04,,0.15,0.15,0.15,0.15,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HOUS,Anywhere Real Estate Inc.,6.29,6.11,6.34,6.05,,,0.0,,0.08,,-0.08,,0.32,0.24,0.31,0.6,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
