Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
CAMT,85.54,77.38,88.43,#FFFFFF,#FFFFFF,#FFFFFF
ASRT,82.18,88.41,154.4,#FFFFFF,#FFFFFF,#FFFFFF
Z,77.51,81.43,71.84,#FFFFFF,#FFFFFF,#FFFFFF
BA,91.62,80.11,72.1,#FFFFFF,#FFFFFF,#FFFFFF
PTON,75.95,79.61,57.63,#FFFFFF,#FFFFFF,#FFFFFF
BKNG,94.92,82.26,71.06,#FFFFFF,#FFFFFF,#FFFFFF
PCRX,89.91,88.68,50.22,#FFFFFF,#FFFFFF,#FFFFFF
MAXN,73.83,98.02,197.53,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,96.62,102.83,89.67,#FFFFFF,#FFFFFF,#FFFFFF
NET,80.26,52.18,35.37,#FFFFFF,#FFFFFF,#FFFFFF
F,88.11,83.35,85.92,#FFFFFF,#FFFFFF,#FFFFFF
JD,96.67,124.18,75.99,#FFFFFF,#FFFFFF,#FFFFFF
PENN,91.77,91.13,106.32,#FFFFFF,#FFFFFF,#FFFFFF
BSY,96.32,78.98,93.21,#FFFFFF,#FFFFFF,#FFFFFF
SO,95.29,95.92,94.25,#FFFFFF,#FFFFFF,#FFFFFF
CNP,92.34,92.82,71.86,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,112.58,92.15,41.04,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,87.9,103.4,134.5,#FFFFFF,#FFFFFF,#FFFFFF
UPHL,100.0,100.0,85000.0,#FFFFFF,#FFFFFF,#FFFFFF
DNMR,100.0,100.0,4558.86,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,104.6,88.87,86.05,#FFFFFF,#FFFFFF,#FFFFFF
MARA,89.22,76.97,97.72,#FFFFFF,#FFFFFF,#FFFFFF
ZS,106.91,71.26,60.13,#FFFFFF,#FFFFFF,#FFFFFF
PDD,80.27,102.77,76.3,#FFFFFF,#FFFFFF,#FFFFFF
RIVN,101.25,80.0,97.06,#FFFFFF,#FFFFFF,#FFFFFF
BFH,82.29,77.32,76.05,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,97.99,86.16,98.96,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,90.47,99.17,75.58,#FFFFFF,#FFFFFF,#FFFFFF
