Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Market Spread,1y Spread,3y Spread,5y Spread,Latest Open_Color,Latest Close_Color,Latest High_Color,Latest Low_Color,Open 1d (%)_Color,Open 1w (%)_Color,Close 1d (%)_Color,Close 1w (%)_Color,High 1d (%)_Color,High 1w (%)_Color,Low 1d (%)_Color,Low 1w (%)_Color,Market Spread_Color,1y Spread_Color,3y Spread_Color,5y Spread_Color
POST,"Post Holdings, Inc.",,111.28,112.62,110.45,,,-1.78,0.32,-0.78,,-1.31,,5.47,2.13,1.79,1.33,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GVA,Granite Construction Incorporated,,109.92,110.32,109.35,,,-0.05,0.3,-0.33,,-0.46,,9.17,2.28,1.51,0.76,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,"MKS Instruments, Inc.",,107.52,107.83,105.34,,,1.75,8.15,1.21,,0.29,,0.36,3.7,3.51,1.71,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,Integer Holdings Corporation,,107.38,108.67,106.71,,,-0.64,0.51,-0.5,,-0.97,,0.11,3.18,2.5,1.28,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LCII,LCI Industries,,106.5,108.98,104.82,,,-1.37,4.81,0.54,,-1.7,,31.29,3.0,3.16,0.91,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WEC,"WEC Energy Group, Inc.",,106.31,107.5,106.18,,,-1.27,,-0.23,,-0.76,,5.02,1.61,1.52,0.39,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,Shake Shack Inc.,,105.92,107.49,105.23,,,-0.79,5.35,0.18,,-0.28,,0.95,4.22,3.05,2.56,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,MakeMyTrip Limited,,100.45,103.16,100.3,,,-2.64,-0.41,-0.38,,-1.06,,0.52,4.21,2.57,1.38,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,Formula One Group,,100.07,100.33,99.09,,,0.25,,-1.02,,0.6,,0.65,2.33,1.92,1.32,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FRT,Federal Realty Investment Trust,,99.82,100.5,98.87,,,-0.47,3.64,0.04,,0.41,,4.19,1.85,1.8,0.64,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TGT,Target Corporation,,96.81,98.79,96.34,,,-1.17,,0.64,,-0.03,,-0.13,3.0,3.13,0.74,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,Glaukos Corporation,,96.56,96.65,94.72,,,1.51,7.54,0.27,,1.01,,8.24,4.25,3.11,2.47,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
UBER,"Uber Technologies, Inc.",,95.96,96.11,94.08,,,0.66,,-0.87,,-1.31,,0.01,2.44,1.84,1.79,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,"Euronet Worldwide, Inc.",,94.01,94.86,92.57,,,0.11,0.01,-0.94,,-1.34,,0.38,2.76,2.55,1.48,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ORA,"Ormat Technologies, Inc.",,92.97,93.2,92.17,,,0.71,0.4,0.85,,0.79,,29.0,1.61,1.73,1.25,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,"Okta, Inc.",,92.59,93.98,90.46,,,-0.47,,-4.95,,-1.86,,7.79,3.02,2.92,5.16,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SO,Southern Company (The),,92.24,93.04,92.07,,,-1.11,,-0.45,,-0.8,,0.58,1.43,1.24,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,"Shift4 Payments, Inc.",,91.53,92.45,90.32,,,1.35,3.13,2.1,,1.38,,0.81,3.46,2.97,3.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,"Merit Medical Systems, Inc.",,90.05,90.92,88.82,,,-0.82,3.95,0.09,,0.07,,50.11,2.26,1.87,0.67,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GPN,Global Payments Inc.,,88.22,88.47,87.26,,,0.43,,-0.81,,-0.65,,8.5,2.42,2.61,1.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,Camtek Ltd.,,87.82,89.62,87.5,,,1.06,7.44,1.12,,2.8,,1.39,3.52,2.72,0.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Z,"Zillow Group, Inc.",,85.3,85.34,83.28,,,1.32,,-1.53,,-1.0,,13.55,2.41,1.91,2.35,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MRK,"Merck & Co., Inc.",,83.21,84.25,82.65,,,-1.02,,-1.37,,-1.47,,0.25,2.04,1.89,0.38,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WDC,Western Digital Corporation,,82.04,82.16,80.7,,,1.7,,1.68,,1.43,,5.48,1.66,1.32,0.6,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",,80.78,81.38,79.76,,,1.75,,2.13,,1.67,,0.16,2.62,2.65,3.98,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WK,Workiva Inc.,,80.75,81.02,80.0,,,0.47,5.1,0.54,,1.68,,0.06,2.73,2.84,2.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,"Affirm Holdings, Inc.",,79.99,81.05,78.0,,,3.09,,2.66,,2.05,,0.38,3.27,2.16,2.45,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PSN,Parsons Corporation,,79.9,80.27,78.46,,,-0.55,1.62,-0.67,,-1.65,,3.3,2.26,1.51,1.3,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,"Q2 Holdings, Inc.",,78.83,79.42,78.34,,,0.87,4.22,1.59,,2.18,,7.13,2.77,1.82,1.94,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VAC,Marriott Vacations Worldwide Corporation,,78.61,79.34,77.51,,,0.06,6.3,0.76,,-0.28,,2.84,2.41,2.66,2.48,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ATI,ATI Inc.,,78.47,78.58,76.76,,,2.23,,1.6,,0.66,,1.38,2.03,1.58,1.17,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,"Akamai Technologies, Inc.",,78.39,78.71,77.71,,,0.15,2.71,0.42,,0.84,,0.12,2.06,1.81,1.35,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NKE,"NIKE, Inc.",,77.92,78.66,77.72,,,-0.18,,-1.06,,0.1,,0.64,1.8,1.97,0.53,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MTH,Meritage Homes Corporation,,77.82,77.9,76.69,,,-0.05,3.91,-0.04,,0.05,,5.93,2.55,2.08,0.62,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,"Mirum Pharmaceuticals, Inc.",,75.53,75.62,74.09,,,1.18,9.37,0.28,,0.33,,0.23,1.84,1.44,1.33,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
W,Wayfair Inc.,,75.46,75.69,74.2,,,1.3,-1.19,0.91,,1.73,,1.71,2.46,2.9,5.5,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,"DexCom, Inc.",,75.08,76.36,74.21,,,-1.7,,-0.79,,-0.71,,0.76,2.38,3.22,1.32,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,Trip.com Group Limited,,75.03,75.35,69.79,,,14.92,,15.21,,9.05,,0.11,1.65,1.25,0.89,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,Shell plc,,73.93,74.07,73.26,,,0.3,,0.26,,0.51,,0.55,0.94,0.85,0.35,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
UPST,"Upstart Holdings, Inc.",,73.76,74.42,70.09,,,5.98,16.12,4.45,,2.55,,0.91,3.99,2.75,3.82,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MP,MP Materials Corp.,,73.5,74.25,70.1,,,2.94,,2.68,,1.94,,0.13,1.8,1.24,1.55,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HALO,"Halozyme Therapeutics, Inc.",,72.81,72.88,72.07,,,-0.51,1.68,-1.61,,-1.18,,7.71,1.82,1.52,0.73,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NEE,"NextEra Energy, Inc.",,72.09,73.48,71.9,,,-2.44,,-2.04,,-2.06,,-0.13,1.66,1.53,0.26,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CMS,CMS Energy Corporation,,71.21,72.42,71.1,,,-1.38,,-0.13,,-1.13,,5.75,1.14,1.06,0.31,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,"Evergy, Inc.",,71.21,72.06,71.12,,,-1.18,,-0.26,,-0.72,,6.74,1.0,0.98,0.26,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
DAY,"Dayforce, Inc.",,69.7,69.84,69.54,,,0.22,1.01,0.23,,0.04,,0.3,1.86,2.03,2.44,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VTR,"Ventas, Inc.",,67.54,67.8,67.14,,,-0.49,,-0.56,,-0.78,,0.0,1.23,1.05,0.66,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TREE,"LendingTree, Inc.",,67.41,68.62,67.31,,,-0.46,,-0.09,,0.24,,0.55,2.48,2.06,4.58,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BFH,"Bread Financial Holdings, Inc.",,66.69,67.19,65.5,,,2.03,11.95,2.21,,1.74,,5.51,1.91,1.53,1.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,"Nutanix, Inc.",,66.06,66.7,62.16,,,-5.09,,-5.36,,-9.95,,6.91,2.19,1.55,1.48,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
MCHP,Microchip Technology Incorporated,,65.25,67.57,65.08,,,-2.1,,0.52,,-1.82,,0.54,2.21,2.16,0.64,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LNT,Alliant Energy Corporation,,65.02,65.83,64.88,,,-1.19,,-0.22,,-0.94,,10.6,1.02,0.95,0.22,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GH,"Guardant Health, Inc.",,64.47,65.11,63.44,,,1.53,5.21,0.63,,0.25,,0.27,2.07,1.85,3.27,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,"CSG Systems International, Inc.",,63.67,64.02,63.29,,,-0.53,,-0.02,,0.75,,1.02,1.36,1.25,0.84,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CHEF,"Chefs' Warehouse, Inc. (The)",,62.91,63.26,61.81,,,0.48,1.83,0.44,,1.14,,34.58,1.73,1.29,1.0,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,Cheesecake Factory Incorporated (The),,62.04,62.16,61.45,,,0.21,-0.14,-0.42,,-0.49,,0.14,1.65,1.24,0.7,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
GMED,"Globus Medical, Inc.",,61.13,61.34,60.33,,,-0.62,,-0.93,,-1.33,,2.33,1.77,1.59,1.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,Semtech Corporation,,60.56,61.4,58.46,,,4.18,22.62,5.15,,4.22,,1.53,2.54,1.62,0.72,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CBRL,"Cracker Barrel Old Country Store, Inc.",,60.06,62.33,59.46,,,-3.64,,-1.3,,1.37,,17.04,2.56,2.49,0.96,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
VRNS,"Varonis Systems, Inc.",,59.16,59.58,58.45,,,1.15,1.09,1.66,,1.48,,0.1,1.37,1.2,1.06,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ALRM,"Alarm.com Holdings, Inc.",,58.75,58.92,58.26,,,0.39,3.11,0.55,,1.75,,33.05,1.4,1.5,1.72,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BMRN,BioMarin Pharmaceutical Inc.,,57.68,58.64,57.33,,,-1.67,,-0.27,,-0.15,,0.12,1.73,1.97,1.62,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SATS,EchoStar Corporation,,56.95,58.85,54.74,,,-3.08,107.09,-1.32,,1.56,,1.67,1.3,0.9,0.82,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
FRPT,"FarPointe Data, Inc.",,56.86,58.2,56.06,,,-1.04,-5.94,-0.17,,-1.77,,0.3,4.15,3.31,2.68,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SPB,"Spectrum Brands, Inc.",,55.95,56.72,55.46,,,-1.01,,0.17,,0.43,,2.05,1.85,1.74,4.13,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LNTH,"Lantheus Holdings, Inc.",,55.5,56.96,55.28,,,-2.36,-6.19,0.02,,0.51,,1.52,3.59,3.09,1.69,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
LIVN,LivaNova PLC,,55.45,56.6,55.39,,,-1.84,4.9,-0.19,,-1.32,,1.02,1.37,1.55,2.08,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BSY,"Bentley Systems, Incorporated",,54.99,55.52,54.28,,,0.4,,1.31,,0.44,,0.69,1.12,1.16,1.3,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BE,Bloom Energy Corporation,,54.8,55.07,51.02,,,7.77,22.24,8.04,,3.59,,-0.1,1.47,1.07,1.2,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HAE,Haemonetics Corporation,,54.34,55.28,53.9,,,-1.25,0.67,-0.76,,-1.26,,2.0,2.16,2.17,0.95,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
BL,"BlackLine, Inc.",,54.24,55.05,54.18,,,-0.8,2.63,0.25,,1.86,,0.2,1.48,1.85,2.4,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
ETSY,"Etsy, Inc.",,53.87,54.78,52.89,,,-1.03,-14.38,-1.8,,-2.63,,5.66,2.15,3.1,3.67,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CNMD,CONMED Corporation,,53.73,54.06,53.18,,,-1.29,,-1.84,,-1.95,,14.18,2.3,2.65,0.99,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
PEGA,"Pegasystems, Inc.",,53.61,53.82,53.06,,,1.38,,1.03,,1.26,,0.16,1.41,0.98,0.48,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
