Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
JD,98.51,129.33,75.7,#FFFFFF,#FFFFFF,#FFFFFF
LI,110.05,112.42,78.1,#FFFFFF,#FFFFFF,#FFFFFF
PENN,83.99,88.73,101.48,#FFFFFF,#FFFFFF,#FFFFFF
PTON,80.67,86.02,62.4,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,85.38,74.32,93.23,#FFFFFF,#FFFFFF,#FFFFFF
BSY,95.2,79.24,93.12,#FFFFFF,#FFFFFF,#FFFFFF
MARA,89.94,76.82,98.84,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,95.12,102.88,89.11,#FFFFFF,#FFFFFF,#FFFFFF
ASRT,81.15,87.3,150.01,#FFFFFF,#FFFFFF,#FFFFFF
GCI,81.32,75.65,107.57,#FFFFFF,#FFFFFF,#FFFFFF
MAXN,77.99,101.82,218.75,#FFFFFF,#FFFFFF,#FFFFFF
RIVN,99.48,84.4,100.3,#FFFFFF,#FFFFFF,#FFFFFF
F,88.03,84.68,85.04,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,153.72,385.11,675.0,#FFFFFF,#FFFFFF,#FFFFFF
PDD,81.74,100.38,75.73,#FFFFFF,#FFFFFF,#FFFFFF
SO,95.07,95.54,93.79,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,90.96,99.17,74.88,#FFFFFF,#FFFFFF,#FFFFFF
CNP,92.88,92.68,71.24,#FFFFFF,#FFFFFF,#FFFFFF
NET,81.89,53.13,35.51,#FFFFFF,#FFFFFF,#FFFFFF
PCRX,89.93,89.53,48.34,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,95.8,89.11,101.59,#FFFFFF,#FFFFFF,#FFFFFF
BFH,81.55,78.12,75.02,#FFFFFF,#FFFFFF,#FFFFFF
VRM,114.93,106.13,,#FFFFFF,#FFFFFF,#FFFFFF
DNMR,100.0,100.0,4514.29,#FFFFFF,#FFFFFF,#FFFFFF
UPHL,100.0,100.0,82550.0,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,104.1,90.46,85.78,#FFFFFF,#FFFFFF,#FFFFFF
ZS,108.52,72.02,60.05,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,87.69,104.24,135.32,#FFFFFF,#FFFFFF,#FFFFFF
