Ticker,Latest Close ($),Open ($),Low ($),High ($),Daily Volume,Close 1d (%),Close 1w (%),Realised Volatility 100d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),ATM 12m/3m Ratio,Volume Rank,Open Interest Rank,Close 1d (%)_Color,Close 1w (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,OI 1d (%)_Color,OI 1w (%)_Color
ECPG,44.3,43.22,43.22,44.36,221,0.0,-0.34,48.12,140.73,17.83,,-1.34,-0.9,"1,242",11.89,6.06,1.1133,334 of 371,342 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
TWO,10.05,10.18,10.05,10.23,"1,349",0.0,-2.99,29.26,65.54,0.14,,-22.11,2.9,"21,863",0.29,0.27,,242 of 371,230 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
FRPT,53.2,53.41,52.96,54.07,"3,533",0.0,-3.75,48.15,73.86,10.24,,-9.32,-35.62,"39,178",1.92,4.04,0.9148,171 of 371,199 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
ON,49.02,48.29,48.08,49.28,"18,653",0.0,-0.18,55.79,60.3,-0.98,,61.55,43.41,"346,185",0.42,5.33,0.983,86 of 371,77 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
BABA,155.44,148.12,147.86,156.85,"300,744",0.0,14.65,43.63,51.47,6.25,,-56.29,69.26,"1,818,739",4.88,21.89,0.8855,12 of 371,20 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
KPTI,6.64,6.27,6.19,6.64,426,0.0,0.61,105.76,275.09,2.53,,-35.65,23.84,"22,158",0.15,3.19,0.6749,311 of 371,227 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
CSIQ,10.78,10.82,10.56,11.24,"7,529",0.0,-3.49,83.83,81.97,4.63,,22.84,-26.51,"82,311",0.95,10.83,1.0862,132 of 371,152 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
TTWO,246.54,246.07,244.88,248.0,"8,941",0.0,2.86,27.75,38.01,-12.57,,47.08,46.33,"97,043",0.43,5.44,1.0644,124 of 371,141 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
PI,183.43,189.65,182.83,193.9,"1,054",0.0,-3.97,63.18,78.63,12.75,,-2.68,-8.19,"4,976",0.46,7.75,0.9142,259 of 371,302 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
GOSS,3.46,3.17,3.14,3.5,"3,293",0.0,17.69,90.33,129.61,-25.96,,-85.47,-3.83,"110,131",19.63,32.56,2.4518,182 of 371,131 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981
AMZN,229.95,231.37,229.34,231.53,"815,810",0.0,-1.02,30.83,31.65,-15.99,,66.23,138.66,"4,088,864",1.88,11.8,1.0458,4 of 371,4 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
SLB,36.03,36.03,35.77,36.56,"31,386",0.0,0.59,30.09,36.54,-2.02,,66.35,9.94,"766,052",0.31,3.83,0.8125,61 of 371,42 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
GBX,47.19,46.0,45.88,47.27,639,0.0,0.06,41.1,59.31,-1.11,,-14.11,9.04,"3,874",2.14,3.42,1.0232,291 of 371,311 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
NICE,142.64,143.0,141.48,143.85,"4,665",0.0,1.59,40.01,42.84,-0.99,,15.24,123.42,"82,764",0.21,-0.98,0.9557,152 of 371,151 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171
TYL,553.99,552.4,548.25,555.52,416,0.0,-1.07,25.25,40.39,-11.83,,-2.58,-4.15,"1,863",1.91,3.44,1.0001,313 of 371,333 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981
EEFT,91.34,90.13,89.79,91.5,499,0.0,0.2,29.13,38.32,0.29,,48.96,2.04,"4,854",0.23,0.96,1.1258,303 of 371,304 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
XYZ,74.23,73.94,73.45,74.77,"67,133",0.0,-0.95,55.13,51.67,7.31,,111.76,55.92,"703,470",1.1,7.0,0.9705,39 of 371,45 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
SE,196.5,195.0,194.14,199.3,"30,550",0.0,2.55,46.19,46.72,-3.57,,13.3,104.09,"344,691",0.01,3.21,0.9827,63 of 371,79 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
NEE,71.32,70.97,70.51,71.44,"32,085",0.0,0.59,28.2,29.65,0.17,,51.97,58.19,"650,158",0.45,4.25,0.8389,59 of 371,49 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
NVST,21.61,20.82,20.69,21.63,134,0.0,1.41,39.98,75.71,6.7,,19.64,-37.38,"1,074",0.0,0.56,0.7029,351 of 371,345 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981
XMTR,50.63,49.44,48.15,50.81,769,0.0,1.91,81.17,79.0,2.45,,-4.0,-22.01,"12,566",0.03,2.05,0.9856,281 of 371,263 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
SPHR,56.96,54.53,54.74,58.25,"6,370",0.0,16.48,51.64,59.4,1.13,,-68.89,11.97,"57,820",6.15,25.34,0.8713,140 of 371,174 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
EQT,50.96,50.75,50.47,51.22,"16,369",0.0,-1.24,35.41,46.01,4.21,,-15.12,25.15,"356,797",2.38,4.73,0.9271,97 of 371,73 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
MMSI,90.21,88.84,88.84,90.39,808,0.0,-2.97,27.53,49.42,9.25,,0.12,-4.27,"1,159",0.0,1.31,0.4134,278 of 371,344 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981
INSM,145.79,146.42,144.93,147.09,"3,514",0.0,0.47,53.63,50.15,9.07,,-18.54,-22.87,"105,582",0.02,3.86,1.0664,172 of 371,133 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
MITT,7.78,7.72,7.7,7.82,427,0.0,0.0,32.03,41.58,3.65,,0.47,-8.17,"1,755",0.63,9.01,0.8658,310 of 371,334 of 371,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
DDOG,139.15,139.5,138.55,141.03,"19,161",0.0,2.26,41.53,43.93,5.42,,8.8,-3.28,"354,928",1.32,8.43,0.9202,85 of 371,74 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
KRG,22.73,22.57,22.55,22.78,167,0.0,-2.28,23.29,68.42,31.76,,0.0,10.6,531,5.78,38.64,,348 of 371,356 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981
PD,16.58,15.99,15.99,16.63,"2,300",0.0,0.67,46.23,47.85,-9.7,,-14.47,-29.03,"42,294",0.7,3.51,0.8706,207 of 371,193 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981
JAMF,10.55,9.84,9.82,10.59,"6,115",0.0,14.92,42.74,75.99,-25.12,,754.05,1853.67,"5,005",-1.13,1.46,0.506,143 of 371,301 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#10B981
DBRG,12.31,11.18,11.2,12.31,"4,193",0.0,9.71,48.21,64.8,0.12,,-25.15,175.86,"88,648",1.29,0.94,0.7982,159 of 371,148 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
MCS,16.07,15.48,15.39,16.09,373,0.0,4.15,35.59,223.61,1.97,,-9.69,1.91,574,0.53,0.88,0.7588,318 of 371,355 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
RPD,20.08,19.61,19.48,20.08,"8,603",0.0,-1.18,43.69,62.85,-1.08,,1.18,-2.57,"42,707",3.42,9.85,1.0913,125 of 371,191 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#10B981
FRT,101.8,100.55,100.35,102.02,183,0.0,-0.85,20.71,35.57,-0.44,,-3.17,-11.17,"4,727",-0.42,1.2,0.8529,342 of 371,305 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981
TEVA,19.89,19.61,19.48,19.93,"23,978",0.0,4.96,39.9,40.79,-16.73,,-35.56,3.83,"823,260",0.93,9.2,1.0458,70 of 371,38 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
BTSG,27.99,27.55,27.51,28.43,425,0.0,16.0,46.15,73.54,5.19,,34.92,154.49,"8,178",0.42,231.23,1.1306,312 of 371,284 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
U,43.4,43.48,43.17,44.99,"181,157",0.0,-0.96,63.22,75.58,-4.77,,189.0,-24.82,"1,092,909",0.12,20.15,0.9333,19 of 371,27 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#10B981
PODD,337.94,337.69,336.04,342.39,"1,726",0.0,-3.01,41.14,61.31,13.15,,29.48,-17.34,"12,511",-0.7,6.86,1.0052,229 of 371,265 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#10B981
DXCM,76.0,76.17,75.85,77.93,"7,927",0.0,-5.6,44.18,46.24,2.15,,-21.44,53.27,"158,156",0.66,5.7,0.9713,128 of 371,114 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
RH,228.12,231.12,226.5,232.44,"65,731",0.0,-9.12,65.37,72.82,-23.34,,15.65,296.69,"128,109",26.13,62.4,0.9652,40 of 371,120 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
IBM,257.01,257.56,255.65,258.55,"37,687",0.0,3.41,26.22,31.48,-0.73,,49.93,27.0,"400,117",0.57,6.07,0.9002,50 of 371,66 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
BE,67.29,64.11,63.85,68.74,"90,940",0.0,17.91,77.9,101.02,-4.03,,2.44,16.19,"691,731",4.09,20.43,0.867,31 of 371,46 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
CHEF,65.99,64.5,64.5,66.13,919,0.0,3.16,34.67,46.22,-40.77,,-2.85,-7.36,"3,042",0.36,0.63,0.9721,266 of 371,321 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981
AWK,139.63,138.75,137.68,139.75,590,0.0,-2.76,22.24,36.19,12.79,,25.8,38.82,"16,735",0.46,3.49,1.2951,296 of 371,245 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
SPCE,3.26,3.14,3.13,3.42,"60,996",0.0,1.24,94.21,135.49,-11.17,,-40.93,692.57,"281,309",21.81,25.95,0.786,42 of 371,89 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
UNIT,7.11,6.87,6.77,7.2,"3,544",0.0,10.4,56.03,57.22,2.95,,-8.47,376.34,"38,096",0.05,-6.84,0.8659,170 of 371,202 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#F87171
VNET,9.11,8.39,8.25,9.44,"20,098",0.0,15.32,91.96,115.49,5.61,,-15.75,34.96,"110,666",4.81,14.74,0.7443,82 of 371,129 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
EVRG,72.3,71.74,71.36,72.34,600,0.0,0.98,17.4,25.86,-6.36,,8.5,12.36,"3,749",0.05,1.43,0.8248,295 of 371,312 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
TNDM,12.79,12.42,12.4,13.18,"1,875",0.0,1.67,72.41,82.27,-1.4,,-8.4,109.03,"12,930",10.33,9.98,0.8351,224 of 371,259 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
MKSI,116.0,110.6,110.6,116.11,"1,254",0.0,11.02,50.44,67.04,27.02,,44.64,184.35,"4,101",-2.73,95.47,1.1627,248 of 371,309 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#F87171,#10B981
XOM,112.14,111.4,110.87,112.76,"62,900",0.0,2.66,20.68,26.28,1.52,,26.72,-47.19,"1,045,268",1.0,15.62,0.8834,41 of 371,30 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
XIFR,10.1,9.77,9.78,10.12,"11,089",0.0,-2.79,50.68,56.17,8.49,,-47.06,979.75,"208,629",4.13,4.49,0.9406,116 of 371,102 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
CYRX,9.47,9.49,9.45,9.88,"2,163",0.0,-8.5,84.55,82.25,8.07,,4.49,-56.43,"27,630",0.35,4.63,0.966,212 of 371,221 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
PTCT,60.96,58.9,57.47,61.11,"1,486",0.0,6.46,59.52,80.96,-14.71,,-6.42,-18.97,"27,463",-0.32,0.59,0.919,234 of 371,222 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981
APLS,25.4,26.06,24.82,26.27,"5,996",0.0,-9.7,56.25,83.06,-1.45,,-20.15,4.88,"65,120",3.51,4.19,0.5936,146 of 371,167 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
TRIP,17.9,17.83,17.63,18.2,"6,652",0.0,1.47,54.71,55.92,6.34,,-31.75,32.14,"166,869",2.55,14.76,0.8686,137 of 371,111 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
ABBV,220.22,220.35,216.75,221.76,"15,154",0.0,3.6,24.28,27.49,-6.26,,-59.49,58.3,"334,470",0.16,6.77,0.9296,101 of 371,81 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
GKOS,87.47,87.54,87.14,89.32,246,0.0,-6.89,41.27,64.09,3.43,,-86.8,-63.72,"5,729",-3.7,-3.44,1.0456,330 of 371,298 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#F87171
GEO,23.0,21.35,21.06,23.16,"31,620",0.0,11.49,48.78,67.64,-5.41,,-57.21,251.37,"447,719",4.52,8.36,0.9342,60 of 371,61 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
AXON,751.11,751.42,745.43,765.01,"3,590",0.0,3.12,47.68,49.21,-8.1,,-15.07,-19.27,"45,081",0.24,1.92,0.9788,167 of 371,189 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981
PEGA,58.08,56.96,56.66,58.39,"1,119",0.0,4.63,55.19,108.39,2.95,,-3.12,6.98,"14,080",1.06,1.76,1.0542,255 of 371,254 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
VECO,25.63,25.27,25.27,25.96,"1,065",0.0,4.57,45.46,67.27,-35.55,,4.21,8.12,"2,163",1.17,4.59,1.096,257 of 371,331 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
OMER,4.2,4.29,4.2,4.33,"3,564",0.0,0.72,111.04,184.5,3.84,,8.23,-11.21,"63,716",1.3,4.63,0.7178,169 of 371,170 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
IMCR,36.57,36.28,35.91,36.65,736,0.0,-1.69,43.81,88.33,8.77,,10.84,-27.2,"20,539",0.01,0.09,1.418,282 of 371,235 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
GVA,109.58,108.88,108.1,110.04,838,0.0,1.37,24.17,60.11,10.14,,-0.12,89.16,"3,315",0.67,15.02,1.4905,274 of 371,317 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
INDI,3.9,4.0,3.89,4.1,"2,685",0.0,-9.3,78.21,96.7,3.7,,-14.41,-44.58,"114,781",0.61,0.37,1.0481,193 of 371,126 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
RKLB,48.43,46.35,46.08,49.67,"296,961",0.0,5.65,73.13,98.76,8.15,,35.06,127.21,"964,836",1.4,12.5,0.9795,14 of 371,32 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
PATK,113.81,112.25,111.88,114.06,217,0.0,0.22,32.54,46.8,4.9,,0.93,-4.41,"1,051",0.0,0.67,0.9235,336 of 371,346 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981
AKAM,79.2,77.01,76.86,79.41,"3,831",0.0,0.81,31.75,38.29,-1.96,,22.08,-41.4,"91,517",-0.56,2.17,0.9029,165 of 371,145 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981
NKE,74.33,74.41,74.01,75.53,"110,868",0.0,0.57,37.25,39.19,1.8,,46.64,49.32,"1,485,733",0.68,4.02,0.8234,26 of 371,22 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
VAC,79.45,77.07,76.62,79.55,533,0.0,0.54,41.11,54.9,22.55,,-23.09,-2.2,"3,290",4.58,9.34,0.9533,301 of 371,318 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
VRNT,20.35,20.35,20.34,20.37,"1,940",0.0,-0.05,49.6,80.95,35.33,,0.57,-34.48,"35,160",0.03,0.31,4.597,221 of 371,208 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
POST,106.11,104.83,104.9,106.49,462,0.0,-2.01,19.96,40.46,8.39,,0.0,2.44,"2,660",0.23,0.72,0.5891,308 of 371,326 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981
TCOM,74.83,73.5,73.27,74.85,"6,124",0.0,2.8,39.38,42.61,-14.22,,92.76,37.4,"83,443",1.36,2.64,0.9085,142 of 371,150 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
MTN,147.38,143.97,143.59,148.28,"3,318",0.0,-6.66,30.08,44.11,4.79,,-54.45,248.53,"20,223",24.21,41.19,0.7396,181 of 371,236 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
EQX,10.97,10.62,10.53,11.02,"23,764",0.0,12.17,49.52,52.89,-18.52,,4.22,11.39,"297,648",1.39,5.29,0.997,71 of 371,87 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
PRO,15.48,15.22,15.13,15.51,"2,744",0.0,-0.13,48.17,78.27,11.29,,0.04,-8.44,"5,929",3.78,1.21,,191 of 371,294 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
CTO,16.58,16.43,16.42,16.68,127,0.0,-4.82,22.31,37.06,8.25,,1.6,-9.93,"2,044",-2.71,-1.87,1.088,352 of 371,332 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#F87171
LUV,31.72,31.35,30.6,31.84,"35,410",0.0,1.05,38.32,43.11,-6.87,,61.21,173.86,"391,133",3.05,11.19,0.8517,55 of 371,67 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
CNX,29.92,29.08,28.84,29.92,803,0.0,1.25,29.35,42.26,3.4,,-11.37,-8.75,"36,772",0.24,0.71,1.0054,279 of 371,206 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
FOUR,86.93,85.83,85.4,87.32,"6,758",0.0,-0.75,46.48,57.61,5.76,,-28.27,-60.12,"63,607",0.04,4.72,0.7127,136 of 371,171 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981
MSFT,501.01,502.26,497.88,503.17,"652,215",0.0,1.21,20.22,27.47,-5.87,,120.02,81.28,"2,485,700",1.81,9.91,0.9703,6 of 371,15 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
VERX,24.33,23.89,23.7,24.61,"5,048",0.0,1.21,49.56,110.71,35.3,,184.39,758.5,"5,925",25.9,54.3,1.1351,150 of 371,295 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
BMY,47.54,47.38,47.22,48.19,"32,780",0.0,0.85,28.33,33.14,-3.99,,-45.28,0.85,"743,630",0.33,5.52,0.7403,58 of 371,43 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
HLF,9.35,9.24,9.2,9.43,"47,845",0.0,-5.17,63.69,73.88,1.71,,-0.85,54.99,"210,979",0.52,0.64,1.0143,44 of 371,100 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
FIVN,26.1,25.48,25.28,26.18,"3,487",0.0,-2.25,45.93,62.86,-30.34,,-4.26,-2.24,"98,769",0.92,2.14,0.9021,175 of 371,139 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981
AEIS,159.52,158.14,157.59,161.42,"1,099",0.0,3.76,36.9,43.4,1.18,,1.95,-48.11,"6,960",0.96,3.2,1.0533,256 of 371,289 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981
RWT,6.21,6.21,6.16,6.28,721,0.0,-2.51,31.76,48.59,-9.02,,18.98,-64.13,"32,486",1.34,6.29,0.6044,284 of 371,212 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#10B981
REAL,9.4,8.98,8.96,9.5,"2,620",0.0,8.42,91.98,85.63,26.09,,-52.22,-21.67,"72,842",-0.95,1.7,0.9355,199 of 371,159 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#10B981
QD,4.3,4.16,4.14,4.32,685,0.0,-3.15,52.03,85.47,-1.07,,1.18,107.58,"29,137",-0.51,-1.48,1.0133,286 of 371,218 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#F87171
MDRX,4.6,4.6,4.6,4.6,N/A,0.0,-5.35,54.95,,,,,,N/A,,,,367 of 371,367 of 371,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
AR,32.84,32.44,32.28,32.87,"7,117",0.0,0.67,39.44,42.47,-2.05,,8.36,-1.56,"164,370",-0.02,1.52,0.9837,135 of 371,112 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981
BILL,51.72,54.21,51.63,54.97,"10,378",0.0,0.35,49.27,57.97,-0.66,,-49.86,-77.0,"176,545",-0.26,9.7,0.9917,120 of 371,106 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981
PPL,35.98,35.72,35.51,36.03,"1,264",0.0,0.06,16.69,24.08,5.45,,-71.12,15.33,"57,420",17.76,5.55,0.7167,247 of 371,176 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981
PANW,198.33,198.0,197.72,200.8,"44,197",0.0,1.99,33.36,60.71,-10.79,,-15.21,2.83,"802,538",1.4,4.99,1.0282,46 of 371,39 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
HOUS,6.81,6.26,6.2,6.91,"16,494",0.0,5.42,63.81,78.3,-20.39,,303.47,1431.48,"60,959",4.87,4.27,0.8352,96 of 371,173 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981
NIO,6.07,5.83,5.77,6.13,"253,807",0.0,2.02,65.35,82.39,1.73,,14.57,46.92,"4,561,339",1.21,7.37,0.9333,15 of 371,2 of 371,#FFFFFF,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
CMI,411.03,405.0,402.87,413.66,"5,626",0.0,2.8,24.61,34.67,-2.94,,-4.74,1.86,"15,838",0.92,3.15,1.0921,149 of 371,248 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
CDLX,1.15,0.94,0.93,1.17,"1,427",0.0,23.39,131.0,162.26,-22.03,,-57.61,55.79,"37,815",7.48,9.19,1.0584,236 of 371,203 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
ALNY,468.58,474.34,465.16,474.34,"4,063",0.0,3.67,39.66,50.36,-9.8,,-3.77,3.49,"20,678",-1.38,7.81,0.8513,160 of 371,234 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#10B981
XERS,7.68,7.8,7.64,7.89,303,0.0,-2.17,57.42,88.28,-42.44,,-25.74,-64.35,"13,111",0.12,0.12,1.0023,323 of 371,257 of 371,#FFFFFF,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981
BAND,16.4,15.23,15.1,16.49,938,0.0,4.59,54.51,63.28,-34.83,,65.14,102.59,"3,118",0.16,-0.7,0.7809,264 of 371,319 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#F87171
SHOP,145.03,142.05,142.05,146.99,"33,553",0.0,-1.22,54.13,51.72,0.21,,1.17,8.05,"524,463",1.14,7.58,0.9537,57 of 371,57 of 371,#FFFFFF,#F87171,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981
SHAK,103.97,97.72,96.95,104.03,"4,553",0.0,3.78,45.92,53.5,-4.22,,-28.46,11.7,"46,167",1.43,7.36,0.9116,153 of 371,188 of 371,#FFFFFF,#10B981,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981
