Starting restructure at 2025-08-27 09:43:54.343613
Extracted timestamp 20250820_2126 from slope_metrics_yfinance_20250820_2126.csv
Extracted timestamp 20250820_1632 from slope_metrics_yfinance_20250820_1632.csv
Extracted timestamp 20250819_2144 from slope_metrics_yfinance_20250819_2144.csv
Extracted timestamp 20250819_1940 from slope_metrics_yfinance_20250819_1940.csv
Found 11 files for pattern data/ranking_yfinance_[0-9]*.csv: ['data/ranking_yfinance_20250819_2144.csv', 'data/ranking_yfinance_20250820_1715.csv', 'data/ranking_yfinance_20250821_2123.csv', 'data/ranking_yfinance_20250819_1940.csv', 'data/ranking_yfinance_20250819_2027.csv', 'data/ranking_yfinance_20250825_2124.csv', 'data/ranking_yfinance_20250822_2122.csv', 'data/ranking_yfinance_20250823_2121.csv', 'data/ranking_yfinance_20250819_1951.csv', 'data/ranking_yfinance_20250820_2126.csv', 'data/ranking_yfinance_20250820_1632.csv']
Extracted timestamp 20250819_2144 from ranking_yfinance_20250819_2144.csv
Extracted timestamp 20250820_1715 from ranking_yfinance_20250820_1715.csv
Extracted timestamp 20250821_2123 from ranking_yfinance_20250821_2123.csv
Extracted timestamp 20250819_1940 from ranking_yfinance_20250819_1940.csv
Extracted timestamp 20250819_2027 from ranking_yfinance_20250819_2027.csv
Extracted timestamp 20250825_2124 from ranking_yfinance_20250825_2124.csv
Extracted timestamp 20250822_2122 from ranking_yfinance_20250822_2122.csv
Extracted timestamp 20250823_2121 from ranking_yfinance_20250823_2121.csv
Extracted timestamp 20250819_1951 from ranking_yfinance_20250819_1951.csv
Extracted timestamp 20250820_2126 from ranking_yfinance_20250820_2126.csv
Extracted timestamp 20250820_1632 from ranking_yfinance_20250820_1632.csv
Found 35 files for pattern data/raw_[0-9]*.csv: ['data/raw_20250817_1349.csv', 'data/raw_20250815_2138.csv', 'data/raw_20250815_2240.csv', 'data/raw_20250816_1350.csv', 'data/raw_20250819_1951.csv', 'data/raw_20250814_1414.csv', 'data/raw_20250819_2144.csv', 'data/raw_20250819_1914.csv', 'data/raw_20250819_1835.csv', 'data/raw_20250818_1442.csv', 'data/raw_20250816_2039.csv', 'data/raw_20250819_2027.csv', 'data/raw_20250816_2138.csv', 'data/raw_20250816_1439.csv', 'data/raw_20250815_1357.csv', 'data/raw_20250815_2042.csv', 'data/raw_20250819_1928.csv', 'data/raw_20250813_1915.csv', 'data/raw_20250818_1358.csv', 'data/raw_20250816_2238.csv', 'data/raw_20250817_2040.csv', 'data/raw_20250814_1205.csv', 'data/raw_20250817_2138.csv', 'data/raw_20250814_2046.csv', 'data/raw_20250814_0853.csv', 'data/raw_20250818_2040.csv', 'data/raw_20250819_1940.csv', 'data/raw_20250814_2243.csv', 'data/raw_20250813_2213.csv', 'data/raw_20250818_2138.csv', 'data/raw_20250813_2013.csv', 'data/raw_20250818_2239.csv', 'data/raw_20250813_2111.csv', 'data/raw_20250817_2239.csv', 'data/raw_20250817_1438.csv']
Extracted timestamp 20250817_1349 from raw_20250817_1349.csv
Extracted timestamp 20250815_2138 from raw_20250815_2138.csv
Extracted timestamp 20250815_2240 from raw_20250815_2240.csv
Extracted timestamp 20250816_1350 from raw_20250816_1350.csv
Extracted timestamp 20250819_1951 from raw_20250819_1951.csv
Extracted timestamp 20250814_1414 from raw_20250814_1414.csv
Extracted timestamp 20250819_2144 from raw_20250819_2144.csv
Extracted timestamp 20250819_1914 from raw_20250819_1914.csv
Extracted timestamp 20250819_1835 from raw_20250819_1835.csv
Extracted timestamp 20250818_1442 from raw_20250818_1442.csv
Extracted timestamp 20250816_2039 from raw_20250816_2039.csv
Extracted timestamp 20250819_2027 from raw_20250819_2027.csv
Extracted timestamp 20250816_2138 from raw_20250816_2138.csv
Extracted timestamp 20250816_1439 from raw_20250816_1439.csv
Extracted timestamp 20250815_1357 from raw_20250815_1357.csv
Extracted timestamp 20250815_2042 from raw_20250815_2042.csv
Extracted timestamp 20250819_1928 from raw_20250819_1928.csv
Extracted timestamp 20250813_1915 from raw_20250813_1915.csv
Extracted timestamp 20250818_1358 from raw_20250818_1358.csv
Extracted timestamp 20250816_2238 from raw_20250816_2238.csv
Extracted timestamp 20250817_2040 from raw_20250817_2040.csv
Extracted timestamp 20250814_1205 from raw_20250814_1205.csv
Extracted timestamp 20250817_2138 from raw_20250817_2138.csv
Extracted timestamp 20250814_2046 from raw_20250814_2046.csv
Extracted timestamp 20250814_0853 from raw_20250814_0853.csv
Extracted timestamp 20250818_2040 from raw_20250818_2040.csv
Extracted timestamp 20250819_1940 from raw_20250819_1940.csv
Extracted timestamp 20250814_2243 from raw_20250814_2243.csv
Extracted timestamp 20250813_2213 from raw_20250813_2213.csv
Extracted timestamp 20250818_2138 from raw_20250818_2138.csv
Extracted timestamp 20250813_2013 from raw_20250813_2013.csv
Extracted timestamp 20250818_2239 from raw_20250818_2239.csv
Extracted timestamp 20250813_2111 from raw_20250813_2111.csv
Extracted timestamp 20250817_2239 from raw_20250817_2239.csv
Extracted timestamp 20250817_1438 from raw_20250817_1438.csv
Found 31 files for pattern data/cleaned_[0-9]*.csv: ['data/cleaned_20250816_2238.csv', 'data/cleaned_20250815_2240.csv', 'data/cleaned_20250818_1358.csv', 'data/cleaned_20250815_1357.csv', 'data/cleaned_20250817_1349.csv', 'data/cleaned_20250817_2239.csv', 'data/cleaned_20250813_2111.csv', 'data/cleaned_20250816_1350.csv', 'data/cleaned_20250819_1951.csv', 'data/cleaned_20250816_2138.csv', 'data/cleaned_20250813_2013.csv', 'data/cleaned_20250815_2138.csv', 'data/cleaned_20250813_1915.csv', 'data/cleaned_20250816_2039.csv', 'data/cleaned_20250814_2243.csv', 'data/cleaned_20250814_2046.csv', 'data/cleaned_20250818_2040.csv', 'data/cleaned_20250817_2138.csv', 'data/cleaned_20250818_2138.csv', 'data/cleaned_20250814_1205.csv', 'data/cleaned_20250814_1414.csv', 'data/cleaned_20250813_2213.csv', 'data/cleaned_20250818_1442.csv', 'data/cleaned_20250815_2042.csv', 'data/cleaned_20250819_2144.csv', 'data/cleaned_20250814_0853.csv', 'data/cleaned_20250817_1438.csv', 'data/cleaned_20250819_2027.csv', 'data/cleaned_20250818_2239.csv', 'data/cleaned_20250817_2040.csv', 'data/cleaned_20250816_1439.csv']
Extracted timestamp 20250816_2238 from cleaned_20250816_2238.csv
Extracted timestamp 20250815_2240 from cleaned_20250815_2240.csv
Extracted timestamp 20250818_1358 from cleaned_20250818_1358.csv
Extracted timestamp 20250815_1357 from cleaned_20250815_1357.csv
Extracted timestamp 20250817_1349 from cleaned_20250817_1349.csv
Extracted timestamp 20250817_2239 from cleaned_20250817_2239.csv
Extracted timestamp 20250813_2111 from cleaned_20250813_2111.csv
Extracted timestamp 20250816_1350 from cleaned_20250816_1350.csv
Extracted timestamp 20250819_1951 from cleaned_20250819_1951.csv
Extracted timestamp 20250816_2138 from cleaned_20250816_2138.csv
Extracted timestamp 20250813_2013 from cleaned_20250813_2013.csv
Extracted timestamp 20250815_2138 from cleaned_20250815_2138.csv
Extracted timestamp 20250813_1915 from cleaned_20250813_1915.csv
Extracted timestamp 20250816_2039 from cleaned_20250816_2039.csv
Extracted timestamp 20250814_2243 from cleaned_20250814_2243.csv
Extracted timestamp 20250814_2046 from cleaned_20250814_2046.csv
Extracted timestamp 20250818_2040 from cleaned_20250818_2040.csv
Extracted timestamp 20250817_2138 from cleaned_20250817_2138.csv
Extracted timestamp 20250818_2138 from cleaned_20250818_2138.csv
Extracted timestamp 20250814_1205 from cleaned_20250814_1205.csv
Extracted timestamp 20250814_1414 from cleaned_20250814_1414.csv
Extracted timestamp 20250813_2213 from cleaned_20250813_2213.csv
Extracted timestamp 20250818_1442 from cleaned_20250818_1442.csv
Extracted timestamp 20250815_2042 from cleaned_20250815_2042.csv
Extracted timestamp 20250819_2144 from cleaned_20250819_2144.csv
Extracted timestamp 20250814_0853 from cleaned_20250814_0853.csv
Extracted timestamp 20250817_1438 from cleaned_20250817_1438.csv
Extracted timestamp 20250819_2027 from cleaned_20250819_2027.csv
Extracted timestamp 20250818_2239 from cleaned_20250818_2239.csv
Extracted timestamp 20250817_2040 from cleaned_20250817_2040.csv
Extracted timestamp 20250816_1439 from cleaned_20250816_1439.csv
Found 4 files for pattern data/processed_[0-9]*.csv: ['data/processed_20250818_2239.csv', 'data/processed_20250819_1951.csv', 'data/processed_20250819_2027.csv', 'data/processed_20250819_2144.csv']
Extracted timestamp 20250818_2239 from processed_20250818_2239.csv
Extracted timestamp 20250819_1951 from processed_20250819_1951.csv
Extracted timestamp 20250819_2027 from processed_20250819_2027.csv
Extracted timestamp 20250819_2144 from processed_20250819_2144.csv
Found 28 files for pattern data/skew_metrics_[0-9]*.csv: ['data/skew_metrics_20250819_2144.csv', 'data/skew_metrics_20250816_2039.csv', 'data/skew_metrics_20250814_1205.csv', 'data/skew_metrics_20250813_2213.csv', 'data/skew_metrics_20250818_2138.csv', 'data/skew_metrics_20250817_2040.csv', 'data/skew_metrics_20250815_1357.csv', 'data/skew_metrics_20250815_2240.csv', 'data/skew_metrics_20250819_1951.csv', 'data/skew_metrics_20250817_2138.csv', 'data/skew_metrics_20250817_2239.csv', 'data/skew_metrics_20250818_2239.csv', 'data/skew_metrics_20250817_1438.csv', 'data/skew_metrics_20250816_1439.csv', 'data/skew_metrics_20250815_2042.csv', 'data/skew_metrics_20250814_2243.csv', 'data/skew_metrics_20250819_2027.csv', 'data/skew_metrics_20250818_2040.csv', 'data/skew_metrics_20250818_1358.csv', 'data/skew_metrics_20250814_0853.csv', 'data/skew_metrics_20250814_2046.csv', 'data/skew_metrics_20250816_2238.csv', 'data/skew_metrics_20250816_2138.csv', 'data/skew_metrics_20250815_2138.csv', 'data/skew_metrics_20250814_1414.csv', 'data/skew_metrics_20250818_1442.csv', 'data/skew_metrics_20250817_1349.csv', 'data/skew_metrics_20250816_1350.csv']
Extracted timestamp 20250819_2144 from skew_metrics_20250819_2144.csv
Extracted timestamp 20250816_2039 from skew_metrics_20250816_2039.csv
Extracted timestamp 20250814_1205 from skew_metrics_20250814_1205.csv
Extracted timestamp 20250813_2213 from skew_metrics_20250813_2213.csv
Extracted timestamp 20250818_2138 from skew_metrics_20250818_2138.csv
Extracted timestamp 20250817_2040 from skew_metrics_20250817_2040.csv
Extracted timestamp 20250815_1357 from skew_metrics_20250815_1357.csv
Extracted timestamp 20250815_2240 from skew_metrics_20250815_2240.csv
Extracted timestamp 20250819_1951 from skew_metrics_20250819_1951.csv
Extracted timestamp 20250817_2138 from skew_metrics_20250817_2138.csv
Extracted timestamp 20250817_2239 from skew_metrics_20250817_2239.csv
Extracted timestamp 20250818_2239 from skew_metrics_20250818_2239.csv
Extracted timestamp 20250817_1438 from skew_metrics_20250817_1438.csv
Extracted timestamp 20250816_1439 from skew_metrics_20250816_1439.csv
Extracted timestamp 20250815_2042 from skew_metrics_20250815_2042.csv
Extracted timestamp 20250814_2243 from skew_metrics_20250814_2243.csv
Extracted timestamp 20250819_2027 from skew_metrics_20250819_2027.csv
Extracted timestamp 20250818_2040 from skew_metrics_20250818_2040.csv
Extracted timestamp 20250818_1358 from skew_metrics_20250818_1358.csv
Extracted timestamp 20250814_0853 from skew_metrics_20250814_0853.csv
Extracted timestamp 20250814_2046 from skew_metrics_20250814_2046.csv
Extracted timestamp 20250816_2238 from skew_metrics_20250816_2238.csv
Extracted timestamp 20250816_2138 from skew_metrics_20250816_2138.csv
Extracted timestamp 20250815_2138 from skew_metrics_20250815_2138.csv
Extracted timestamp 20250814_1414 from skew_metrics_20250814_1414.csv
Extracted timestamp 20250818_1442 from skew_metrics_20250818_1442.csv
Extracted timestamp 20250817_1349 from skew_metrics_20250817_1349.csv
Extracted timestamp 20250816_1350 from skew_metrics_20250816_1350.csv
Found 4 files for pattern data/slope_metrics_[0-9]*.csv: ['data/slope_metrics_20250819_2027.csv', 'data/slope_metrics_20250818_2239.csv', 'data/slope_metrics_20250819_2144.csv', 'data/slope_metrics_20250819_1951.csv']
Extracted timestamp 20250819_2027 from slope_metrics_20250819_2027.csv
Extracted timestamp 20250818_2239 from slope_metrics_20250818_2239.csv
Extracted timestamp 20250819_2144 from slope_metrics_20250819_2144.csv
Extracted timestamp 20250819_1951 from slope_metrics_20250819_1951.csv
Found 0 files for pattern data/ranking_[0-9]*.csv: []
Updated dates.json with timestamps: ['20250825_2124', '20250824_2122', '20250823_2121', '20250822_2122', '20250821_2123', '20250820_2126', '20250820_1715', '20250820_1632', '20250819_2144', '20250819_2027', '20250819_1951', '20250819_1940', '20250819_1928', '20250819_1914', '20250819_1835', '20250818_2239', '20250818_2138', '20250818_2040', '20250818_1442', '20250818_1358', '20250817_2239', '20250817_2138', '20250817_2040', '20250817_1438', '20250817_1349', '20250816_2238', '20250816_2138', '20250816_2039', '20250816_1439', '20250816_1350', '20250815_2240', '20250815_2138', '20250815_2042', '20250815_1357', '20250814_2243', '20250814_2046', '20250814_1414', '20250814_1205', '20250814_0853', '20250813_2213', '20250813_2111', '20250813_2013', '20250813_1915']
Cleaning incorrect files in data/20250816_2238
Cleaning incorrect files in data/20250817_2138
Cleaning incorrect files in data/20250819_1835
Cleaning incorrect files in data/20250818_2239
Cleaning incorrect files in data/20250816_1350
Cleaning incorrect files in data/20250823_2121
Cleaning incorrect files in data/20250819_2027
Cleaning incorrect files in data/20250819_2144
Cleaning incorrect files in data/20250817_2239
Cleaning incorrect files in data/20250817_1438
Cleaning incorrect files in data/20250815_2240
Cleaning incorrect files in data/20250825_2124
Cleaning incorrect files in data/20250817_2040
Cleaning incorrect files in data/20250818_2138
Cleaning incorrect files in data/20250813_1915
Cleaning incorrect files in data/20250814_0853
Cleaning incorrect files in data/20250816_2138
Cleaning incorrect files in data/20250820_2126
Cleaning incorrect files in data/20250819_1951
Cleaning incorrect files in data/20250814_2046
Cleaning incorrect files in data/20250813_2111
Cleaning incorrect files in data/20250818_1442
Cleaning incorrect files in data/20250820_1632
Cleaning incorrect files in data/20250819_1914
Cleaning incorrect files in data/20250813_2013
Cleaning incorrect files in data/20250817_1349
Cleaning incorrect files in data/20250818_1358
Cleaning incorrect files in data/20250819_1928
Cleaning incorrect files in data/20250820_1715
Cleaning incorrect files in data/20250814_1414
Cleaning incorrect files in data/20250814_2243
Cleaning incorrect files in data/20250821_2123
Cleaning incorrect files in data/20250816_1439
Cleaning incorrect files in data/20250815_2138
Cleaning incorrect files in data/20250816_2039
Cleaning incorrect files in data/20250818_2040
Cleaning incorrect files in data/20250814_1205
Cleaning incorrect files in data/20250819_1940
Cleaning incorrect files in data/20250822_2122
Cleaning incorrect files in data/20250824_2122
Cleaning incorrect files in data/20250813_2213
Cleaning incorrect files in data/20250815_2042
Cleaning incorrect files in data/20250815_1357
Processing file: data/raw_yfinance_20250819_1835.csv for timestamp: 20250819_1835
Attempting to process file: data/raw_yfinance_20250819_1835.csv
Successfully read data/raw_yfinance_20250819_1835.csv, rows: 2949, columns: ['Ticker', 'Contract Name', 'Type', 'Expiry', 'Strike', 'Moneyness', 'Bid', 'Ask', 'Volume', 'Open Interest', 'Bid Stock', 'Ask Stock', 'Last Stock Price', 'Implied Volatility']
Saved raw_yfinance_COIN.csv to data/20250819_1835/raw_yfinance, rows: 2949
Processing file: data/raw_yfinance_20250819_2027.csv for timestamp: 20250819_2027
Attempting to process file: data/raw_yfinance_20250819_2027.csv
Successfully read data/raw_yfinance_20250819_2027.csv, rows: 13453, columns: ['Ticker', 'Contract Name', 'Type', 'Expiry', 'Strike', 'Moneyness', 'Bid', 'Ask', 'Volume', 'Open Interest', 'Bid Stock', 'Ask Stock', 'Last Stock Price', 'Implied Volatility']
Saved raw_yfinance_COIN.csv to data/20250819_2027/raw_yfinance, rows: 2949
Saved raw_yfinance_MSTR.csv to data/20250819_2027/raw_yfinance, rows: 5330
Saved raw_yfinance_BABA.csv to data/20250819_2027/raw_yfinance, rows: 1575
Saved raw_yfinance_BBIO.csv to data/20250819_2027/raw_yfinance, rows: 170
Saved raw_yfinance_LCID.csv to data/20250819_2027/raw_yfinance, rows: 352
Saved raw_yfinance_DASH.csv to data/20250819_2027/raw_yfinance, rows: 956
Saved raw_yfinance_AKAM.csv to data/20250819_2027/raw_yfinance, rows: 376
Saved raw_yfinance_BOX.csv to data/20250819_2027/raw_yfinance, rows: 173
Saved raw_yfinance_DDOG.csv to data/20250819_2027/raw_yfinance, rows: 948
Saved raw_yfinance_ETSY.csv to data/20250819_2027/raw_yfinance, rows: 624
Processing file: data/raw_yfinance_20250819_1951.csv for timestamp: 20250819_1951
Attempting to process file: data/raw_yfinance_20250819_1951.csv
Successfully read data/raw_yfinance_20250819_1951.csv, rows: 2949, columns: ['Ticker', 'Contract Name', 'Type', 'Expiry', 'Strike', 'Moneyness', 'Bid', 'Ask', 'Volume', 'Open Interest', 'Bid Stock', 'Ask Stock', 'Last Stock Price', 'Implied Volatility']
Saved raw_yfinance_COIN.csv to data/20250819_1951/raw_yfinance, rows: 2949
Processing file: data/raw_yfinance_20250821_2123.csv for timestamp: 20250821_2123
Attempting to process file: data/raw_yfinance_20250821_2123.csv
Successfully read data/raw_yfinance_20250821_2123.csv, rows: 50021, columns: ['Ticker', 'Contract Name', 'Type', 'Expiry', 'Strike', 'Moneyness', 'Bid', 'Ask', 'Volume', 'Open Interest', 'Bid Stock', 'Ask Stock', 'Last Stock Price', 'Implied Volatility']
Saved raw_yfinance_COIN.csv to data/20250821_2123/raw_yfinance, rows: 2949
Saved raw_yfinance_MSTR.csv to data/20250821_2123/raw_yfinance, rows: 5330
Saved raw_yfinance_BABA.csv to data/20250821_2123/raw_yfinance, rows: 1575
Saved raw_yfinance_DASH.csv to data/20250821_2123/raw_yfinance, rows: 956
Saved raw_yfinance_AKAM.csv to data/20250821_2123/raw_yfinance, rows: 376
Saved raw_yfinance_DDOG.csv to data/20250821_2123/raw_yfinance, rows: 948
Saved raw_yfinance_FSM.csv to data/20250821_2123/raw_yfinance, rows: 116
Saved raw_yfinance_XMTR.csv to data/20250821_2123/raw_yfinance, rows: 158
Saved raw_yfinance_BBAI.csv to data/20250821_2123/raw_yfinance, rows: 450
Saved raw_yfinance_TRIP.csv to data/20250821_2123/raw_yfinance, rows: 299
Saved raw_yfinance_LMAT.csv to data/20250821_2123/raw_yfinance, rows: 38
Saved raw_yfinance_ALKT.csv to data/20250821_2123/raw_yfinance, rows: 79
Saved raw_yfinance_BTU.csv to data/20250821_2123/raw_yfinance, rows: 383
Saved raw_yfinance_VNET.csv to data/20250821_2123/raw_yfinance, rows: 105
Saved raw_yfinance_INSW.csv to data/20250821_2123/raw_yfinance, rows: 44
Saved raw_yfinance_ENVX.csv to data/20250821_2123/raw_yfinance, rows: 420
Saved raw_yfinance_PGY.csv to data/20250821_2123/raw_yfinance, rows: 315
Saved raw_yfinance_BB.csv to data/20250821_2123/raw_yfinance, rows: 206
Saved raw_yfinance_CENX.csv to data/20250821_2123/raw_yfinance, rows: 189
Saved raw_yfinance_SBLK.csv to data/20250821_2123/raw_yfinance, rows: 138
