Ticker,Latest Close ($),Open ($),Low ($),High ($),Daily Volume,Close 1d (%),Close 1w (%),Realised Volatility 100d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),ATM 12m/3m Ratio,Volume Rank,Open Interest Rank,Close 1d (%)_Color,Close 1w (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,OI 1d (%)_Color,OI 1w (%)_Color
BHR,2.98,3.02,2.92,3.01,170,0.0,7.97,63.24,94.95,,2.67,-34.87,-40.35,"3,656",2.75,4.13,0.9962,344 of 369,310 of 369,#FFFFFF,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
ASND,205.22,203.74,202.22,208.16,"1,206",-0.34,5.64,36.02,56.19,,,0.67,-36.12,"9,904",-0.17,12.44,0.8038,250 of 369,274 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#10B981
TTGT,5.89,5.59,5.45,5.9,235,4.43,-0.17,80.86,231.93,,,0.0,11.9,"1,428",-1.24,0.21,0.6278,332 of 369,336 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981
SMCI,40.04,40.9,39.89,41.12,"309,653",-0.92,-3.61,75.47,78.51,,,110.24,-25.68,"2,284,326",2.21,10.16,1.0279,10 of 369,15 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
NEO,7.93,7.98,7.8,8.02,"2,870",-0.63,-9.68,96.66,72.05,,,-5.84,-62.91,"26,726",-1.37,22.2,0.9576,191 of 369,221 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
GH,60.17,60.5,59.34,61.34,"11,674",0.06,-10.76,53.03,89.76,,,-1.67,150.89,"60,266",4.98,3.14,0.924,109 of 369,172 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
OPEN,6.04,7.01,5.98,7.32,"1,335,023",-9.17,35.73,182.29,181.53,,,24.5,163.5,"2,602,134",7.21,12.77,0.8437,2 of 369,11 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
ZS,281.6,275.18,273.73,281.76,"21,898",2.7,1.64,31.56,40.74,,,25.84,39.88,"142,999",1.64,12.33,1.1067,72 of 369,118 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
MTSI,130.25,130.71,129.32,132.62,231,0.3,1.64,35.27,39.02,,,-17.79,-73.01,"3,101",-0.19,3.06,0.8992,333 of 369,314 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
COIN,302.2,301.88,297.15,306.6,"189,370",1.05,-0.77,72.7,58.18,-4.42,,-22.95,-5.5,"1,260,157",10.21,10.29,0.9845,13 of 369,24 of 369,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981
FE,43.31,43.52,43.01,43.72,"1,328",-0.39,-0.71,14.84,14.46,,29.82,-1.34,-4.46,"67,500",-0.38,2.08,0.8247,241 of 369,164 of 369,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#10B981
ARAY,1.55,1.51,1.49,1.6,497,2.65,1.97,63.52,90.59,,,-28.28,18.9,"7,886",5.46,13.94,1.2009,301 of 369,282 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
EZPW,17.08,16.83,16.74,17.23,"1,519",2.09,2.46,30.88,49.19,,,12.19,-14.08,"13,893",0.46,3.97,0.7922,231 of 369,252 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
FIVN,26.66,26.76,26.28,27.05,"2,997",-0.15,-0.97,45.31,58.45,,,-15.98,-40.33,"97,234",0.56,2.38,0.8891,184 of 369,133 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
EEFT,90.5,91.26,89.24,91.26,640,-0.72,-2.89,28.99,33.86,,,30.88,28.51,"4,851",0.89,22.78,0.9857,292 of 369,298 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
LITE,149.4,150.99,148.42,152.25,"7,257",-0.04,12.49,42.33,66.77,,,-42.28,23.29,"72,539",2.76,6.44,0.96,128 of 369,159 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
HALO,75.85,74.6,74.22,76.28,"1,363",1.23,3.69,59.07,49.94,,,-23.56,-11.49,"18,889",-2.03,2.22,0.9473,240 of 369,236 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
DIS,118.84,117.96,116.75,118.88,"30,857",0.79,0.39,25.47,39.28,,32.09,-22.46,-10.23,"827,966",2.04,1.35,0.9183,55 of 369,36 of 369,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
AG,9.44,9.32,9.22,9.57,"53,735",3.17,3.28,55.93,84.4,,34.93,29.1,14.74,"833,137",1.09,10.44,0.9506,38 of 369,34 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
BFH,65.57,66.34,65.09,66.41,"4,318",-1.0,-0.94,35.17,33.08,,-41.45,0.12,37.78,"6,507",7.84,41.92,0.9348,158 of 369,291 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
DDOG,136.44,136.29,134.65,136.92,"16,159",0.26,-0.18,41.37,48.9,,,-18.43,-40.45,"332,301",1.52,-1.25,0.9355,90 of 369,77 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171
FLR,40.81,41.59,40.79,41.72,"5,177",-1.83,-0.51,64.9,48.4,,-10.1,-8.52,33.7,"166,363",0.27,8.61,0.9251,150 of 369,108 of 369,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981
AMD,151.41,151.8,149.22,152.64,"566,672",0.18,-6.9,44.86,56.13,,,-29.98,31.16,"3,834,143",6.01,6.98,0.9483,3 of 369,4 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
QD,4.19,4.38,4.16,4.43,251,-5.63,-8.11,52.15,75.29,,8.94,-23.94,-55.73,"29,669",0.32,1.72,0.8991,330 of 369,215 of 369,#F87171,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
MDB,323.29,326.25,320.65,327.18,"28,913",-0.45,2.43,68.53,54.22,,,-33.76,-54.14,"280,575",5.1,2.04,1.0287,57 of 369,87 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
PCT,13.39,13.47,13.06,13.5,"17,465",0.0,-6.3,76.09,71.95,,,20.8,21.01,"332,420",0.83,3.91,1.0242,83 of 369,76 of 369,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
VERX,25.93,24.11,24.11,25.96,"1,486",7.86,0.43,49.06,51.46,,,152.72,89.3,"3,898",1.51,13.18,1.3206,235 of 369,307 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
BB,3.86,3.88,3.8,3.88,"8,983",-0.52,0.78,39.59,79.03,,4.16,-25.59,-27.74,"310,423",2.12,4.49,0.914,124 of 369,83 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
DBRG,11.4,11.26,11.16,11.44,"1,518",1.6,-0.09,45.85,56.53,,7.51,-0.13,-13.95,"87,787",-0.04,-0.03,0.8205,232 of 369,143 of 369,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#F87171
ALNY,455.03,455.39,452.85,463.0,"4,403",0.67,1.91,39.14,51.57,,,12.15,23.61,"19,453",1.42,7.24,0.9925,154 of 369,234 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
SO,90.83,91.43,90.59,91.85,"6,168",-1.04,-1.59,15.52,16.02,,-4.1,22.24,-12.0,"94,707",0.78,-0.96,0.8011,137 of 369,137 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#10B981,#F87171
AAL,12.95,13.07,12.89,13.22,"137,477",-0.99,-3.14,49.88,53.98,,,39.69,182.54,"3,074,704",0.2,0.03,0.9979,17 of 369,7 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
ABBV,209.79,210.99,207.61,212.0,"24,936",-1.3,-0.29,24.08,24.97,,33.67,160.48,83.41,"315,361",0.67,2.96,0.8678,64 of 369,81 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
VTR,68.08,67.45,67.43,68.39,"1,654",0.25,0.0,18.27,27.21,,88.37,-16.55,-35.94,"12,822",0.34,10.05,0.7193,225 of 369,256 of 369,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
FRPT,55.72,54.68,52.46,56.36,"5,486",0.81,-0.18,47.36,57.9,,,-0.04,17.15,"37,545",-0.29,16.82,0.9026,142 of 369,198 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#F87171,#10B981
VECO,24.8,24.6,24.29,24.97,974,1.18,1.14,46.39,53.41,,,-1.12,-3.37,"2,075",0.34,-0.48,0.9486,261 of 369,331 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#F87171
HLF,9.88,9.74,9.61,9.9,"32,098",0.2,1.02,63.93,68.9,,-11.27,3.98,256.76,"210,124",0.23,10.22,0.7357,50 of 369,98 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
INDI,4.24,4.3,4.09,4.32,"3,079",-1.4,-6.4,78.23,97.6,,,-36.45,-16.29,"113,934",-0.37,0.01,1.0572,180 of 369,124 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
CYBR,468.8,462.81,462.81,470.18,"2,367",1.3,3.43,36.13,54.52,,,35.88,23.99,"12,241",0.13,2.37,0.9543,205 of 369,259 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
NTNX,74.98,72.29,72.29,76.08,"13,134",7.24,11.56,34.84,44.8,,,116.2,39.19,"144,662",-0.21,-0.43,0.7868,101 of 369,116 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171
ITGR,106.22,106.53,105.11,107.14,36,-0.67,-1.53,26.61,36.11,,-70.06,2.86,2.86,265,6.43,9.5,0.5772,358 of 369,360 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
FOUR,87.31,87.92,85.78,88.44,"17,475",-0.32,-3.45,46.46,48.44,,15.95,3.12,790.67,"60,880",0.23,15.3,0.7594,82 of 369,171 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
INSM,146.68,144.49,144.49,146.91,"4,323",1.09,7.77,53.83,32.18,,,-5.11,-77.54,"102,766",1.09,29.58,1.2741,157 of 369,130 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
TEVA,19.3,18.93,18.77,19.36,"47,783",1.85,5.01,39.88,57.52,,9.38,106.91,67.41,"766,259",1.64,4.08,0.9443,43 of 369,38 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
PEGA,57.5,55.87,55.8,57.71,"1,162",3.58,6.07,55.17,46.79,,,11.09,4.87,"13,759",-0.56,-1.37,0.7688,254 of 369,253 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#F87171
GES,16.91,16.89,16.87,16.91,"3,304",0.3,0.59,61.87,83.99,,-51.91,-0.06,-5.57,"73,874",0.02,0.01,2.1772,176 of 369,158 of 369,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
LAB,1.36,1.35,1.32,1.4,735,4.62,7.94,70.24,183.71,,,137.1,166.3,"2,340",2.41,3.77,0.9756,283 of 369,325 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
LPSN,0.97,0.93,0.91,0.97,"1,530",4.3,4.3,94.78,129.75,,,-7.83,-26.69,"77,620",0.12,1.74,0.8865,229 of 369,153 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
FUBO,4.12,4.03,3.94,4.19,"76,416",2.74,16.71,70.27,81.8,,-19.52,35.79,47.84,"574,322",3.22,6.44,0.9422,29 of 369,52 of 369,#10B981,#10B981,#FFFFFF,#F87171,#10B981,#10B981,#10B981,#10B981
SABR,1.74,1.71,1.7,1.77,"10,830",1.75,-2.79,88.16,90.7,,,-10.27,-1.61,"235,072",0.96,1.72,1.0326,115 of 369,91 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
CYTK,52.09,52.21,51.66,54.19,"2,746",-1.74,47.44,73.16,68.32,,,-63.8,-9.61,"90,609",2.64,9.12,0.9051,193 of 369,141 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
RUN,16.92,18.08,16.44,18.1,"58,056",-6.93,5.95,158.06,111.97,,,-43.35,69.28,"993,928",2.58,1.46,1.0053,36 of 369,30 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
GPRO,1.72,1.49,1.44,1.73,"48,625",15.44,10.26,112.7,179.45,,,966.1,451.37,"200,842",0.48,-7.56,0.9084,42 of 369,100 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#F87171
GDS,33.51,33.28,32.66,33.65,"3,672",1.03,-3.04,64.46,73.05,,,0.3,-49.84,"96,070",0.21,4.37,0.9532,169 of 369,135 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
VRNT,20.34,20.37,20.3,20.38,"2,623",-0.1,-0.25,49.96,45.58,,,-11.42,-24.02,"35,057",0.02,3.31,,200 of 369,203 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
AXON,740.61,739.08,733.88,750.0,"4,334",1.67,-0.89,47.75,89.04,,,-2.54,-0.25,"44,496",0.6,5.08,0.9705,155 of 369,186 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
PEP,141.71,145.68,140.35,145.7,"52,175",-3.2,-3.74,24.04,28.16,,,-15.2,116.11,"492,520",1.28,1.19,0.7622,41 of 369,57 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
PRGS,43.2,43.56,42.93,43.91,"4,132",-0.83,-6.68,34.98,55.8,,,37.28,129.68,"44,713",2.08,4.1,0.8652,160 of 369,185 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
WK,81.37,79.77,78.96,81.67,292,1.8,-1.06,57.82,87.89,,88.11,7.75,19.67,"2,932",1.35,3.31,0.7782,326 of 369,317 of 369,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
NET,217.92,216.7,216.23,220.99,"17,433",1.63,4.41,38.83,77.31,,40.95,84.99,35.5,"183,624",-0.09,0.02,0.9587,84 of 369,104 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#10B981
CMRC,4.66,4.49,4.39,4.77,"2,676",4.25,0.22,44.03,77.05,,1.79,559.11,178.46,"10,515",2.09,2.09,0.9988,198 of 369,271 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
MAXN,,,,,N/A,,,,,,,,,N/A,,,,365 of 369,365 of 369,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
HAE,54.1,54.15,53.27,54.4,"1,186",-0.51,-0.81,56.28,42.63,,-38.84,-23.39,-22.64,"16,703",0.74,0.52,1.0272,252 of 369,242 of 369,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
LYV,169.4,163.94,163.94,169.65,"4,330",3.66,1.75,24.7,57.11,,95.4,-6.94,-44.79,"83,673",-2.97,3.69,0.9241,156 of 369,149 of 369,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#F87171,#F87171,#10B981
MLAB,,,,,N/A,,,,,,,,,N/A,,,,365 of 369,365 of 369,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NVAX,7.73,7.85,7.64,7.86,"11,567",-2.15,3.48,78.34,102.58,,,-36.58,-28.86,"325,079",1.23,2.91,0.8929,111 of 369,80 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
BKNG,5569.7,5528.49,5509.98,5638.5,"9,891",1.16,-0.35,21.22,30.96,,,6.88,8.18,"32,744",4.06,3.09,1.0407,122 of 369,207 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
NRG,147.76,148.73,144.79,149.6,"9,564",0.07,1.51,53.64,60.55,,18.46,86.03,66.59,"69,101",-0.7,-0.61,0.8646,123 of 369,161 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171
GPRE,10.1,10.64,9.88,10.71,"4,976",-5.08,-9.09,75.34,97.7,,,9.89,7.4,"94,572",-2.92,2.68,0.8835,151 of 369,138 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981
TSLA,346.4,354.69,344.84,358.44,"1,559,083",-1.27,3.75,56.26,54.34,,-1.09,-5.81,11.39,"7,507,511",5.6,6.07,1.0279,1 of 369,1 of 369,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981
HRTG,23.73,24.13,23.55,24.47,349,-1.49,4.22,61.07,99.78,,0.52,-5.16,50.43,"7,569",0.29,1.28,1.1084,321 of 369,285 of 369,#F87171,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981
TWO,10.28,10.36,10.24,10.43,"1,098",-0.77,2.8,29.49,54.87,,-19.85,-16.25,9.58,"21,836",0.14,5.37,0.3774,258 of 369,225 of 369,#F87171,#10B981,#FFFFFF,#F87171,#F87171,#10B981,#10B981,#10B981
TPIC,,,,,N/A,,,,,,,,,N/A,,,,365 of 369,365 of 369,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,73.02,73.0,71.95,73.05,"4,079",0.32,-0.99,39.29,102.02,,,-8.48,-54.03,"81,204",-0.12,4.69,0.776,161 of 369,151 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#10B981
CYRX,10.04,10.41,9.85,10.46,"3,903",-3.0,13.32,84.33,76.35,,,-21.37,23.16,"27,366",3.63,4.77,1.0266,164 of 369,219 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
SLB,35.78,36.11,35.4,36.34,"23,136",-0.11,-2.1,30.41,38.61,,-16.19,-18.96,-21.4,"745,589",1.06,1.7,0.8608,69 of 369,41 of 369,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
TDOC,7.84,7.89,7.71,7.9,"14,543",0.26,1.42,51.22,82.74,,14.27,-50.96,23.73,"305,810",4.93,1.8,1.0462,95 of 369,84 of 369,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981
LCII,105.24,106.23,103.95,106.29,440,-0.74,-0.17,32.55,44.08,,-29.71,0.0,-10.39,"1,481",-1.73,2.42,1.6549,310 of 369,334 of 369,#F87171,#F87171,#FFFFFF,#F87171,#FFFFFF,#F87171,#F87171,#10B981
CDLX,0.91,0.92,0.89,0.98,"1,240",-2.32,-10.75,126.93,183.8,,,35.37,19.46,"34,624",-0.03,1.66,0.7297,247 of 369,205 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#F87171,#10B981
UPWK,15.96,16.29,15.84,16.42,"2,665",-1.42,3.7,46.23,56.57,,,-14.69,15.67,"49,284",1.73,9.08,1.0403,199 of 369,177 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
AMPH,29.26,29.3,28.5,29.41,186,-0.54,-4.44,45.8,69.56,,,5.68,3.33,"1,449",0.69,3.8,1.1407,339 of 369,335 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
TTWO,248.78,241.4,241.4,250.45,"10,109",3.8,6.65,27.72,38.35,,,65.45,5.65,"95,299",3.54,5.38,1.0855,119 of 369,136 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
SPHR,54.42,49.29,49.22,55.19,"13,198",11.29,20.11,50.88,60.84,,2.77,131.99,169.84,"48,661",5.48,38.9,0.9508,99 of 369,179 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
ECPG,44.84,44.51,43.39,44.99,197,0.88,7.17,47.97,64.47,,,-11.66,-12.83,"1,065",-9.05,-7.71,1.1477,337 of 369,343 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171
NKE,74.15,74.26,73.71,74.58,"72,864",0.32,-3.66,37.97,41.63,,17.0,-1.86,-60.23,"1,441,837",0.95,0.87,0.8219,30 of 369,22 of 369,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#F87171,#10B981,#10B981
GTLS,199.69,199.35,198.95,199.8,"1,808",0.12,0.17,48.46,35.12,,-29.74,-5.09,-30.17,"10,177",0.27,34.72,1.9096,222 of 369,273 of 369,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171,#10B981,#10B981
BLMN,6.92,7.15,6.86,7.16,"1,290",-2.67,-5.85,91.4,99.17,,,-12.96,2.63,"32,389",3.45,3.91,0.8756,243 of 369,208 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
BURL,290.25,291.47,288.02,293.7,"7,225",-0.33,-0.15,36.99,34.82,,-65.34,26.31,-28.1,"41,979",-1.46,7.89,0.8739,129 of 369,188 of 369,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#F87171,#F87171,#10B981
TRIP,17.38,17.59,17.23,17.62,"5,258",-1.47,-0.23,54.7,64.03,,,4.45,17.97,"146,940",1.05,2.84,1.0253,147 of 369,115 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
MITK,9.98,9.8,9.78,10.01,387,1.73,-1.87,34.65,57.2,,,59.26,108.06,"3,523",0.4,5.92,0.8997,316 of 369,312 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
NIO,6.17,6.05,5.95,6.22,"195,284",3.7,-3.29,63.04,99.65,,3.62,13.04,-34.87,"4,279,321",0.73,0.7,0.9247,12 of 369,2 of 369,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#F87171,#10B981,#10B981
PTON,8.1,7.94,7.8,8.3,"19,057",1.0,6.58,72.38,60.82,,,-12.72,99.76,"605,081",1.11,3.04,1.0002,79 of 369,49 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
RTX,154.22,156.92,153.66,157.0,"13,812",-2.09,-2.76,26.73,31.3,,52.75,78.98,67.15,"199,718",0.97,1.16,0.8819,96 of 369,101 of 369,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
JAMF,9.58,9.19,9.12,9.66,272,4.36,2.79,40.95,93.3,,,-13.1,38.07,"4,993",1.22,0.18,0.9915,329 of 369,297 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
AEIS,154.43,154.9,152.97,156.42,"1,102",0.45,3.17,37.62,33.71,,,-47.97,-10.77,"6,768",0.36,40.15,0.9772,257 of 369,289 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
PRCH,19.04,18.17,18.12,19.22,"3,891",4.62,12.2,110.69,104.83,,,-11.31,56.58,"30,696",6.42,56.25,0.9196,165 of 369,214 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#10B981,#10B981,#10B981
MNKD,5.57,5.5,5.44,5.61,"2,544",0.54,21.35,64.7,108.72,,,-58.63,-73.94,"89,635",3.17,4.65,0.9427,201 of 369,142 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#F87171,#F87171,#10B981,#10B981
INVA,20.46,20.43,20.28,20.62,80,-0.1,0.15,23.34,52.53,,,26.98,23.08,"2,244",0.36,1.4,1.6233,355 of 369,327 of 369,#F87171,#10B981,#FFFFFF,#FFFFFF,#10B981,#10B981,#10B981,#10B981
MTCH,38.77,38.24,37.89,38.83,"6,751",1.57,3.83,34.54,37.76,,,29.38,-70.51,"176,084",0.04,4.92,0.9381,134 of 369,106 of 369,#10B981,#10B981,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
DNMR,0.35,0.35,0.35,0.35,287,0.0,0.0,0.0,378.43,,2.48,0.0,0.0,"21,238",0.0,0.0,,327 of 369,229 of 369,#FFFFFF,#FFFFFF,#FFFFFF,#10B981,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
WELL,169.36,167.81,166.98,170.99,"1,611",0.92,0.64,18.87,50.47,,62.45,-3.59,16.99,"25,357",0.59,4.24,0.85,227 of 369,222 of 369,#10B981,#10B981,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981
KOS,1.65,1.66,1.61,1.67,"2,262",0.61,-7.82,71.96,142.51,,36.11,-21.97,42.17,"185,636",0.52,2.03,0.9999,209 of 369,103 of 369,#10B981,#F87171,#FFFFFF,#10B981,#F87171,#10B981,#10B981,#10B981
TYL,566.1,559.96,558.23,566.58,496,1.1,0.57,24.99,35.06,,30.23,14.29,14.55,"1,812",0.61,2.43,0.5703,302 of 369,332 of 369,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981,#10B981,#10B981
MGNI,25.35,25.04,24.89,25.87,"10,640",2.01,-2.31,59.22,68.28,,,55.92,-6.48,"114,591",4.16,3.18,1.0444,117 of 369,123 of 369,#10B981,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
PENN,20.09,20.45,19.6,20.49,"8,047",-1.86,-0.69,41.89,53.3,,,-55.87,-18.3,"213,148",-1.91,-3.78,0.9177,126 of 369,97 of 369,#F87171,#F87171,#FFFFFF,#FFFFFF,#F87171,#F87171,#F87171,#F87171
HCAT,3.38,3.38,3.3,3.4,778,0.0,-0.29,73.21,93.35,,,8.21,-36.28,"7,837",0.66,10.57,0.7496,279 of 369,283 of 369,#FFFFFF,#F87171,#FFFFFF,#FFFFFF,#10B981,#F87171,#10B981,#10B981
