Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Debt Class,Spread 1Y,Spread 3Y,Spread 5Y
LNTH,"Lantheus Holdings, Inc.",53.49,55.07,55.1,52.85,-1.38,-1.78,2.69,-0.4,1.06,-0.95,-0.09,-2.58,,,,
BE,Bloom Energy Corporation,54.0,55.0,55.8,52.0,-6.05,8.0,2.92,7.11,-5.02,7.06,-2.48,6.4,,,,
BL,"BlackLine, Inc.",55.21,54.59,55.31,53.99,3.29,2.6,0.29,1.19,1.17,1.5,1.81,0.78,,,,
HAE,Haemonetics Corporation,53.99,54.24,54.27,53.51,-0.3,-0.94,0.26,1.31,-0.24,-0.82,0.45,0.49,,,,
CNMD,CONMED Corporation,53.71,53.98,54.22,53.18,-1.81,0.32,0.28,0.8,-1.08,-0.26,-0.54,-0.19,,,,
BSY,"Bentley Systems, Incorporated",54.32,53.51,54.32,53.26,0.97,-1.33,-1.42,-1.45,-0.09,-2.18,0.37,-1.6,,,,
BBIO,"BridgeBio Pharma, Inc.",54.09,53.5,54.46,52.26,1.36,5.86,-1.46,7.0,-0.26,3.46,-1.33,4.72,,,,
SPHR,Sphere Entertainment Co.,53.98,51.83,54.42,51.62,9.52,19.32,-4.76,12.7,-1.4,18.33,4.89,17.16,,,,
CYTK,"Cytokinetics, Incorporated",51.91,51.5,52.13,50.41,-0.57,15.59,-1.13,3.79,-3.85,3.8,-2.42,12.25,,,,
BILL,"BILL Holdings, Inc.",50.64,50.92,51.23,50.31,-1.04,11.86,1.43,8.97,-0.54,9.49,0.82,13.16,,,,
CBRL,"Cracker Barrel Old Country Store, Inc.",50.89,50.36,51.3,49.59,-4.07,-12.7,-1.06,-7.97,-3.3,-12.38,-2.02,-7.93,,,,
EQT,EQT Corporation,50.8,50.25,51.4,50.04,-3.03,-0.78,-1.0,-4.07,-2.21,-2.67,-1.19,-1.89,SENIOR_NORE_14,26.59,50.21,78.3
EQT,EQT Corporation,50.8,50.25,51.4,50.04,-3.03,-0.78,-1.0,-4.07,-2.21,-2.67,-1.19,-1.89,SENIOR_NORE_14,31.16,57.87,88.78
XMTR,"Xometry, Inc.",51.76,49.84,51.76,48.67,3.47,5.26,-3.77,-2.27,-0.22,0.15,-0.66,-0.28,,,,
ON,ON Semiconductor Corporation,48.75,48.62,49.23,48.33,-1.73,1.25,-0.53,-0.65,-0.77,0.55,1.02,1.47,SENIOR_NORE_14,56.52,157.19,211.89
BMY,Bristol-Myers Squibb Company,46.74,47.23,47.52,46.73,0.19,-1.18,1.09,-0.38,1.51,-0.72,1.92,-0.66,SENIOR_NORE_14,10.07,20.37,33.26
BMY,Bristol-Myers Squibb Company,46.74,47.23,47.52,46.73,0.19,-1.18,1.09,-0.38,1.51,-0.72,1.92,-0.66,SENIOR_NORE,11.55,21.23,36.32
RKLB,Rocket Lab Corporation,47.01,47.03,47.53,45.51,3.32,0.56,-1.47,-4.62,-1.39,-4.06,0.05,-0.37,,,,
PAR,PAR Technology Corporation,47.98,46.86,48.27,46.59,-1.05,-4.04,-2.37,-4.87,-0.98,-5.69,-2.02,-5.03,,,,
GBX,"Greenbrier Companies, Inc. (The)",46.13,45.92,46.36,45.6,-1.79,0.5,-1.16,-1.12,-1.7,-0.34,-0.04,0.09,,,,
DKNG,DraftKings Inc.,46.35,45.91,46.51,45.44,-0.62,-1.14,-0.89,-4.17,-0.61,-2.99,-0.27,-1.54,,,,
U,Unity Software Inc.,45.4,45.5,45.83,44.52,2.81,19.47,0.0,15.45,0.2,15.24,3.03,19.48,,,,
FARO,"FARO Technologies, Inc.",43.99,43.99,43.99,43.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
ECPG,"Encore Capital Group, Inc.",45.01,43.82,45.01,43.54,1.08,9.04,-2.27,4.93,0.04,7.42,0.35,6.3,,,,
FE,FirstEnergy Corp.,43.13,43.36,43.49,43.07,-0.9,-0.83,0.12,-0.25,-0.54,-0.38,0.14,-0.3,SENIOR_NORE,14.94,33.16,46.77
FE,FirstEnergy Corp.,43.13,43.36,43.49,43.07,-0.9,-0.83,0.12,-0.25,-0.54,-0.38,0.14,-0.3,SENIOR_NORE_14,14.37,32.81,48.26
SMCI,"Super Micro Computer, Inc.",40.25,42.92,43.0,40.17,-1.59,0.55,7.19,5.25,4.57,5.24,0.69,1.53,,,,
PRGS,Progress Software Corporation,43.4,42.91,43.49,42.61,-0.37,-4.89,-0.67,-3.88,-1.0,-5.33,-0.75,-3.73,,,,
REXR,"Rexford Industrial Realty, Inc.",42.71,42.72,43.09,42.59,1.14,4.81,-0.6,6.06,0.12,5.3,1.36,6.32,,,,
AORT,"Artivion, Inc.",43.51,42.45,43.54,41.75,-1.0,-0.21,-2.28,-2.88,-0.92,-1.97,-2.7,-3.6,,,,
SPR,"Spirit AeroSystems Holdings, Inc.",41.01,40.87,41.27,40.6,0.27,0.22,-0.49,-2.48,0.1,-1.99,-0.18,-0.53,,,,
FLR,Fluor Corporation,41.12,40.71,41.17,40.24,-1.13,2.16,-0.25,-2.47,-1.32,-2.6,-1.34,1.48,,,,
NBR,Nabors Industries Ltd.,39.26,40.25,40.41,39.5,1.37,7.5,2.91,8.55,2.46,8.98,4.06,12.73,SENIOR_NORE,263.71,479.39,742.47
NBR,Nabors Industries Ltd.,39.26,40.25,40.41,39.5,1.37,7.5,2.91,8.55,2.46,8.98,4.06,12.73,SENIOR_NORE_14,131.3,375.81,668.06
ZD,"Ziff Davis, Inc.",38.83,38.27,38.83,37.94,1.76,2.81,-0.62,0.82,0.16,1.68,0.66,1.99,,,,
MTCH,"Match Group, Inc.",38.77,38.21,38.84,38.01,1.39,5.58,-1.44,3.33,0.03,4.8,0.32,4.02,,,,
COLL,"Collegium Pharmaceutical, Inc.",38.21,37.97,38.21,37.33,-0.33,-1.46,0.58,-3.04,-2.06,-3.96,0.65,-3.45,,,,
ENPH,"Enphase Energy, Inc.",38.92,37.94,39.47,36.88,-1.67,6.75,-2.24,2.6,-0.43,5.82,-2.83,2.69,,,,
CNP,"CenterPoint Energy, Inc.",37.27,37.54,37.83,37.25,-0.98,-1.01,0.59,-1.05,0.25,-0.85,0.32,-0.88,,,,
HTHT,H World Group Limited,37.19,37.21,37.6,36.83,-2.13,1.42,-2.72,1.17,-1.96,1.05,-1.97,0.55,,,,
IMCR,Immunocore Holdings plc,36.21,36.59,36.92,35.33,-3.47,12.0,-0.14,13.42,-3.35,11.14,-2.81,10.75,,,,
SLB,Schlumberger Limited,36.03,35.78,36.57,35.77,-0.22,-0.99,0.0,0.46,0.63,0.28,1.02,1.11,SENIOR_NORE_14,15.55,30.12,70.33
SLB,Schlumberger Limited,36.03,35.78,36.57,35.77,-0.22,-0.99,0.0,0.46,0.63,0.28,1.02,1.11,SENIOR_NORE,15.55,30.1,70.32
PPL,PPL Corporation,35.59,35.73,35.96,35.48,-0.89,-2.04,0.22,-1.89,0.0,-1.64,-0.08,-1.91,,,,
WGO,"Winnebago Industries, Inc.",36.25,35.24,36.58,35.21,-2.11,2.57,-3.19,0.37,-1.21,2.65,-2.38,0.63,,,,
TTEK,"Tetra Tech, Inc.",35.71,35.1,35.78,34.95,-0.89,-1.81,-1.71,-3.62,-0.86,-2.35,-0.74,-2.92,,,,
DOCN,"DigitalOcean Holdings, Inc.",33.3,34.32,34.78,33.08,1.46,5.31,3.03,7.69,2.98,7.76,1.05,5.86,,,,
GDS,GDS Holdings Limited,33.14,34.26,35.01,33.13,-0.42,1.07,2.24,3.88,4.04,4.63,1.45,2.45,,,,
JD,"JD.com, Inc.",33.0,33.87,33.93,32.75,4.23,8.02,3.11,7.25,3.21,7.29,3.64,8.43,,,,
BOX,"Box, Inc.",33.14,33.55,33.56,32.8,1.22,2.19,1.33,4.19,1.05,2.35,0.8,2.98,,,,
OMCL,"Omnicell, Inc.",32.43,32.77,32.8,32.02,0.71,0.75,1.36,2.09,0.83,0.31,1.27,0.38,,,,
AR,Antero Resources Corporation,32.29,32.18,32.76,31.88,-2.95,2.12,0.22,-0.83,-2.24,0.77,-0.67,1.71,SENIOR_NORE_14,22.66,48.64,78.43
RNG,"RingCentral, Inc.",32.41,31.76,32.6,31.48,1.76,9.01,-2.1,4.82,-0.5,6.97,-0.47,5.89,,,,
CCL,Carnival Corporation & plc,31.46,31.57,32.07,31.08,-0.76,2.48,0.03,1.32,-0.06,2.79,-1.33,1.77,SENIOR_NORE_14,37.57,70.3,107.9
CCL,Carnival Corporation & plc,31.46,31.57,32.07,31.08,-0.76,2.48,0.03,1.32,-0.06,2.79,-1.33,1.77,SENIOR_NORE,71.55,113.13,178.84
DBX,"Dropbox, Inc.",30.47,31.2,31.29,30.34,2.15,6.39,2.83,9.55,2.86,8.15,2.22,7.32,,,,
ENOV,Enovis Corporation,31.28,31.19,31.51,30.91,-2.28,2.83,-0.67,1.13,-1.65,1.71,-0.63,2.13,,,,
IIIV,"i3 Verticals, Inc.",30.97,31.04,31.05,30.56,0.81,-0.23,0.29,1.34,-1.58,-1.71,0.33,-0.07,,,,
LUV,Southwest Airlines Co.,31.61,30.99,31.68,30.64,1.09,-1.65,-2.27,-3.37,-0.56,-3.29,-1.81,-2.85,SENIOR_NORE,28.72,63.3,97.02
LUV,Southwest Airlines Co.,31.61,30.99,31.68,30.64,1.09,-1.65,-2.27,-3.37,-0.56,-3.29,-1.81,-2.85,SENIOR_NORE_14,28.72,63.3,97.02
IMAX,IMAX Corporation,30.65,30.68,30.89,30.3,2.17,6.53,-1.06,4.71,-1.53,4.25,1.38,5.95,,,,
CDP,"CPI Aerostructures, Inc.",30.57,30.44,30.75,30.2,0.86,7.0,-0.16,4.78,0.46,5.34,0.3,6.71,,,,
SEDG,"SolarEdge Technologies, Inc.",33.74,30.04,33.8,28.54,-1.98,5.6,-10.17,-4.73,-2.17,4.81,-10.17,-6.43,,,,
AMPH,"Amphastar Pharmaceuticals, Inc.",29.26,29.33,29.41,28.99,-0.14,-5.18,0.24,-4.8,-0.0,-5.92,1.76,-4.76,,,,
CNX,CNX Resources Corporation,29.12,29.1,29.59,29.1,-1.95,1.46,0.28,-1.59,-1.0,0.0,0.66,1.39,,,,
MGPI,"MGP Ingredients, Inc.",28.43,28.39,28.57,28.13,-2.64,-3.63,0.0,-3.14,-2.16,-3.15,0.36,-2.09,,,,
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",27.8,27.62,27.88,27.48,-1.42,0.0,-0.58,-0.4,-1.13,0.14,-0.29,0.04,,,,
CNK,"Cinemark Holdings, Inc.",27.18,27.01,27.58,26.81,4.54,5.55,-1.64,5.47,0.41,5.04,3.55,6.14,,,,
APLS,"Apellis Pharmaceuticals, Inc.",26.73,26.84,27.18,26.57,-4.06,-2.94,-0.26,-4.72,-3.14,-4.97,-0.37,-2.1,,,,
KHC,Kraft Heinz Company (The),26.79,26.67,27.0,26.66,-1.29,-3.63,-0.86,2.5,-0.55,-3.26,0.49,3.17,SENIOR_NORE,13.11,29.84,46.38
KHC,Kraft Heinz Company (The),26.79,26.67,27.0,26.66,-1.29,-3.63,-0.86,2.5,-0.55,-3.26,0.49,3.17,SENIOR_NORE_14,16.01,36.99,57.77
FIVN,"Five9, Inc.",26.67,26.38,26.75,26.25,-0.34,1.6,-1.05,0.15,-1.11,0.62,-0.11,2.9,,,,
PCRX,"Pacira BioSciences, Inc.",26.66,26.3,27.1,26.25,0.87,0.11,-1.65,-3.38,1.1,-0.5,2.3,-0.64,,,,
BTSG,"BrightSpring Health Services, Inc.",25.07,26.24,26.42,25.06,1.95,7.83,2.98,9.88,2.69,10.31,2.33,9.62,,,,
SOFI,"SoFi Technologies, Inc.",26.0,25.97,26.19,25.55,0.74,6.12,0.04,4.26,0.34,3.6,2.0,7.81,,,,
WKC,Wolters Kluwer N.V.,25.92,25.94,26.47,25.82,-3.1,-2.15,-1.82,-4.1,-1.49,-2.18,-0.35,-2.53,,,,
NCLH,Norwegian Cruise Line Holdings Ltd.,24.6,25.37,25.6,24.36,-3.3,2.07,3.42,2.63,-0.54,3.48,-0.49,1.71,SENIOR_NORE_14,47.38,89.21,139.49
VRM,"Vroom, Inc.",28.1,25.25,28.1,25.02,1.41,2.86,-8.88,-10.3,1.41,-1.2,-9.71,-8.42,,,,
VECO,Veeco Instruments Inc.,24.87,24.81,25.3,24.7,1.1,4.45,0.04,4.51,1.32,4.55,1.69,5.83,,,,
NOG,"Northern Oil and Gas, Inc.",24.91,24.76,25.36,24.65,0.16,-4.78,0.28,-7.4,1.52,-5.2,1.97,-5.18,,,,
VERX,"Vertex, Inc.",25.79,24.75,25.79,24.5,6.97,1.54,-4.55,-0.92,-0.65,1.34,1.62,-0.2,,,,
MGNI,"Magnite, Inc.",25.57,24.39,25.67,24.38,2.59,3.04,-3.79,-4.61,-0.79,0.37,-2.05,2.96,,,,
SIRI,Sirius XM Holdings Inc.,24.35,24.27,24.42,23.98,1.21,5.18,-0.65,5.02,-1.71,3.85,1.18,5.27,,,,
LI,Li-Cycle Holdings Corp.,24.38,24.22,24.53,24.05,3.11,5.95,1.76,-0.74,2.68,0.37,2.43,5.39,,,,
BILI,Bilibili Inc.,23.57,24.12,24.57,23.54,5.22,4.43,6.91,7.63,8.74,8.84,5.61,6.28,,,,
HRTG,"Heritage Insurance Holdings, Inc.",23.78,23.81,24.22,23.59,-1.45,5.64,0.34,1.84,-1.01,3.34,0.28,5.46,,,,
FVRR,Fiverr International Ltd.,23.99,23.67,24.14,23.48,0.5,4.03,-2.23,2.42,-1.19,2.7,0.64,3.12,,,,
GRPN,"Groupon, Inc.",22.89,23.0,23.31,22.64,-5.02,-11.48,1.1,-10.99,-3.28,-10.62,0.31,-10.87,,,,
EYE,"National Vision Holdings, Inc.",23.13,22.77,23.44,22.76,-2.03,2.78,-1.34,3.78,-1.12,3.56,-0.74,4.07,,,,
KRG,"Knightscope, Inc.",22.87,22.74,22.98,22.7,-0.82,1.46,-0.35,0.62,-0.67,0.68,0.09,0.71,,,,
CENX,Century Aluminum Company,22.02,21.74,22.64,21.56,-1.12,0.09,0.05,0.23,0.89,2.54,0.37,3.11,,,,
TVTX,"Travere Therapeutics, Inc.",21.25,21.64,21.66,20.85,-1.71,22.76,2.08,19.23,-0.6,16.33,-0.29,20.73,,,,
GEO,"GEO Group, Inc. (The)",20.46,21.57,21.65,20.35,-1.16,-0.1,4.2,2.81,4.54,3.1,0.05,0.49,,,,
SSRM,SSR Mining Inc.,21.53,21.16,21.59,20.83,-0.37,9.18,-1.08,6.07,-0.46,7.95,-1.21,9.61,,,,
NVST,Envista Holdings Corporation,21.05,20.81,21.14,20.78,-1.27,1.2,-1.61,0.43,-1.15,1.1,-0.62,1.14,,,,
STWD,"Starwood Property Trust, Inc.",20.51,20.61,20.67,20.36,0.05,2.04,0.49,2.54,0.34,2.43,0.15,1.75,,,,
RPD,"Rapid7, Inc.",20.55,20.39,20.67,20.19,1.18,0.05,-1.02,1.09,0.0,0.0,0.8,1.41,,,,
VRNT,Verint Systems Inc.,20.36,20.33,20.36,20.31,-0.05,0.1,-0.05,-0.15,-0.1,-0.29,0.05,-0.05,,,,
INVA,"Innovava, Inc.",20.48,20.18,20.48,20.09,0.22,-0.27,-1.37,-3.35,-0.7,-3.05,-0.94,-2.14,,,,
PENN,"Penn Entertainment, Inc.",20.07,20.06,20.43,20.01,-1.86,1.11,-0.15,0.45,-0.29,1.84,2.12,1.86,,,,
CFLT,"Confluent, Inc.",20.18,19.96,20.19,19.6,5.1,4.18,-1.38,4.07,-0.81,3.27,3.7,3.73,,,,
BXMT,"Blackstone Mortgage Trust, Inc.",19.86,19.87,20.06,19.84,-0.55,3.12,-0.3,2.69,0.0,3.24,0.25,3.55,,,,
TEVA,Teva Pharmaceutical Industries Limited,19.52,19.68,19.78,19.32,3.12,7.25,1.97,4.96,2.17,4.99,2.9,6.48,SENIOR_NORE_14,26.32,66.69,90.07
LCID,"Lucid Group, Inc.",18.4,19.39,19.65,18.35,2.22,-2.8,5.15,9.8,5.76,1.24,4.0,5.7,,,,
ZTO,ZTO Express (Cayman) Inc.,18.9,19.1,19.12,18.9,0.48,5.76,1.33,6.88,1.35,5.26,1.48,6.51,,,,
CMPO,"CompoSecure, Inc.",19.24,18.91,19.28,18.84,2.94,2.72,-2.53,-0.37,-0.67,0.1,1.07,1.74,,,,
PRCH,"Porch Group, Inc.",19.14,18.76,19.14,18.52,5.43,14.58,-1.47,5.69,-0.44,5.6,2.21,10.93,,,,
BTU,Peabody Energy Corporation,18.95,18.5,18.97,18.33,-0.32,10.05,0.65,10.25,-0.21,9.97,0.25,11.36,,,,
LYFT,"Lyft, Inc.",17.77,18.39,18.41,17.63,4.78,14.17,3.84,9.46,3.66,9.0,4.17,13.27,,,,
TRIP,"TripAdvisor, Inc.",17.44,17.76,17.77,17.2,-0.85,2.41,2.19,6.22,0.85,3.92,-0.17,3.86,,,,
SRPT,"Sarepta Therapeutics, Inc.",17.74,17.64,17.87,17.44,-5.51,-1.75,0.23,-2.86,-4.79,-5.55,-0.2,-2.92,,,,
CTO,"CTO Realty Growth, Inc.",17.13,17.06,17.21,17.05,-0.87,-0.7,-0.64,0.29,-0.92,-0.46,-0.29,0.65,,,,
EZPW,"EZCORP, Inc.",17.05,17.05,17.2,16.96,1.31,3.21,-0.18,2.4,-0.17,2.38,1.31,3.99,,,,
GES,"Guess?, Inc.",16.89,16.9,16.94,16.88,0.0,0.48,-0.06,0.12,0.18,0.3,0.06,0.42,,,,
PD,"PagerDuty, Inc.",17.11,16.64,17.29,16.47,3.7,3.7,-3.09,3.23,0.35,4.09,0.85,5.13,,,,
RUN,Sunrun Inc.,16.92,16.03,16.92,15.55,-6.41,12.36,-5.26,0.63,-6.51,5.49,-5.42,4.01,,,,
UPWK,Upwork Inc.,15.96,16.0,16.2,15.86,-2.03,5.14,0.25,0.25,-1.31,1.28,0.13,5.73,,,,
MARA,"Marathon Digital Holdings, Inc.",15.41,15.93,15.99,15.35,1.38,-1.6,4.8,-0.81,4.2,-3.35,2.47,-0.2,,,,
ATEC,"Alphatec Holdings, Inc.",16.34,15.8,16.38,15.77,-1.51,5.15,-3.3,0.77,-1.29,2.48,-2.65,1.48,,,,
AVDL,Avadel Pharmaceuticals plc,15.39,15.59,15.59,15.0,-3.02,3.85,1.37,4.07,-2.13,1.17,-1.96,1.28,,,,
BAND,Bandwidth Inc.,15.67,15.59,15.73,15.35,-0.76,6.45,-0.7,2.23,-0.76,2.84,-1.29,4.39,,,,
MCS,Marcus Corporation (The),15.8,15.58,15.97,15.57,2.6,2.73,-2.07,1.43,0.06,2.31,1.1,2.3,,,,
PRO,"PROS Holdings, Inc.",15.68,15.57,15.79,15.31,0.71,2.55,-0.76,1.9,0.25,1.94,-0.1,2.44,,,,
IART,Integra LifeSciences Holdings Corporation,15.58,15.43,15.9,15.41,-2.69,4.35,-1.59,1.78,-0.69,4.19,0.13,4.83,,,,
VSH,"Vishay Intertechnology, Inc.",15.21,15.25,15.34,15.09,-2.87,1.26,-0.85,2.69,-2.04,1.52,-0.49,3.61,,,,
PCG,PG&E Corporation,14.56,14.97,15.07,14.46,-3.19,-3.77,2.82,-2.28,0.07,-2.96,0.07,-4.24,SENIOR_NORE_14,82.0,156.04,188.41
RIVN,"Rivian Automotive, Inc.",14.01,13.94,14.2,13.69,-1.58,5.34,-0.36,0.5,-0.87,1.79,-0.98,5.43,,,,
PR,Permian Resources Corporation,13.86,13.75,14.12,13.73,-1.7,-2.33,-0.29,-5.24,-0.11,-2.69,1.18,-2.56,,,,
WT,"WisdomTree, Inc.",13.56,13.65,13.76,13.56,0.74,0.82,0.37,1.04,0.22,1.55,1.16,2.15,,,,
PCT,"PureCycle Technologies, Inc.",13.43,13.51,13.58,13.17,-0.3,-2.89,0.9,-1.39,0.07,-3.76,0.84,-2.44,,,,
INSG,Inseego Corp.,12.92,12.82,13.2,12.72,-2.42,4.19,-1.46,-0.93,-1.49,-2.51,-1.74,2.54,,,,
AAL,"American Airlines Group, Inc.",12.94,12.76,12.99,12.64,-0.99,-2.41,-1.47,-4.71,-1.74,-3.92,-1.94,-2.32,SENIOR_NORE_14,170.33,420.94,545.95
NVCR,NovoCure Limited,12.69,12.66,12.84,12.4,-7.0,3.3,0.48,3.86,-6.07,2.76,-0.02,2.33,,,,
TNDM,"Tandem Diabetes Care, Inc.",12.5,12.56,12.74,12.36,-0.71,-0.24,0.48,-1.72,0.59,-1.96,1.31,-0.12,,,,
PMT,PennyMac Mortgage Investment Trust,12.42,12.39,12.5,12.39,-1.43,1.8,-0.72,2.14,-1.11,1.79,0.24,2.91,,,,
WB,Weibo Corporation,11.7,12.27,12.28,11.7,-1.52,3.36,6.51,8.87,2.33,7.81,1.65,4.93,,,,
ABR,"Arbor Realty Trust, Inc.",11.99,11.84,12.07,11.79,-1.32,3.18,-1.25,1.37,-0.62,3.12,-0.92,2.34,,,,
VIAV,Viavi Solutions Inc.,11.61,11.69,11.72,11.55,-0.68,3.48,0.69,1.74,0.0,0.86,0.09,3.49,,,,
VREX,Varex Imaging Corporation,11.68,11.59,11.71,11.49,-0.09,3.09,-0.69,-0.09,-0.7,-0.36,0.26,4.74,,,,
F,Ford Motor Company,11.67,11.49,11.68,11.45,-0.68,-0.77,-1.71,-1.96,-0.6,-1.77,-1.12,-1.63,SENIOR_NORE,69.86,118.16,159.11
F,Ford Motor Company,11.67,11.49,11.68,11.45,-0.68,-0.77,-1.71,-1.96,-0.6,-1.77,-1.12,-1.63,SENIOR_NORE_14,67.67,114.29,153.99
F,Ford Motor Company,11.67,11.49,11.68,11.45,-0.68,-0.77,-1.71,-1.96,-0.6,-1.77,-1.12,-1.63,SENIOR_NORE_14,69.86,118.16,159.11
PEB,Peabody Energy Corporation,11.52,11.44,11.56,11.23,-2.21,4.73,-1.04,3.91,-2.65,4.38,-2.77,3.31,,,,
DBRG,"DigitalBridge Group, Inc.",11.34,11.23,11.39,11.12,0.71,0.8,-1.49,-0.09,-0.44,0.29,-0.36,0.68,,,,
CSIQ,Canadian Solar Inc.,11.0,11.04,11.36,10.8,-4.43,14.23,1.1,10.51,-2.15,12.81,-0.83,14.77,,,,
HOPE,"Hope Bancorp, Inc.",11.17,11.0,11.19,10.99,0.27,1.73,-1.52,-0.54,0.0,0.81,0.18,0.92,,,,
NMFC,New Mountain Finance Corporation,10.53,10.5,10.59,10.48,-0.85,-0.75,-0.57,-0.38,-0.75,-0.38,-0.38,0.1,,,,
TWO,Two Harbors Investment Corp.,10.25,10.25,10.35,10.23,-1.06,3.64,-0.29,3.64,-0.81,3.87,-0.1,4.49,,,,
GPRE,"Green Plains, Inc.",10.29,10.02,10.51,10.0,-3.29,-6.96,-0.79,-8.99,-1.87,-6.83,1.21,-6.37,,,,
EVH,Evotec SE,9.82,9.99,10.08,9.69,1.76,2.94,3.31,3.95,2.23,3.28,1.57,3.3,,,,
EQX,Equinox Gold Corp.,9.95,9.95,10.01,9.78,0.0,11.05,1.22,8.86,0.05,8.63,0.16,11.26,,,,
MITK,"MITEK Systems, Inc.",10.0,9.94,10.07,9.91,2.04,-0.4,-0.4,0.71,0.6,-0.79,1.33,0.81,,,,
DVAX,Dynavax Technologies Corporation,9.73,9.92,9.92,9.7,-2.99,-3.85,2.27,0.1,-1.1,-3.6,2.0,-0.72,,,,
HLIT,Harmonic Inc.,9.85,9.91,9.99,9.83,-1.89,3.58,-0.4,3.23,-1.33,3.9,-1.11,5.47,,,,
XIFR,"Unknown (possibly XPLR Infrastructure, LP or similar; limited data as of 2025)",9.91,9.9,10.13,9.88,-4.44,-5.8,-0.9,-4.62,-3.7,-4.43,-0.75,-4.68,,,,
CYRX,"Cryoport, Inc.",9.91,9.85,10.08,9.65,-4.53,14.97,-1.89,11.8,-3.63,12.63,-2.03,14.34,,,,
CRNC,Cerence Inc.,9.4,9.64,9.69,9.28,-0.63,-7.48,2.01,-1.63,-0.62,-4.72,0.98,-3.73,,,,
JAMF,Jamf Holding Corp.,9.48,9.61,9.63,9.38,3.16,4.41,0.31,5.84,-0.31,5.07,2.85,5.87,,,,
HLF,Herbalife Ltd.,9.83,9.48,9.87,9.4,0.92,1.87,-4.05,-3.17,-0.4,0.2,-2.24,-1.21,,,,
AG,First Majestic Silver Corp.,9.47,9.14,9.47,9.1,1.61,0.74,-3.18,-4.89,-1.04,-1.56,-1.3,1.11,,,,
MODG,Topgolf Callaway Brands Corp.,9.4,9.13,9.5,9.12,1.51,-0.32,-3.28,-3.18,0.11,-0.63,0.33,-2.04,,,,
ENVX,Enovix Corporation,9.4,9.07,9.42,9.04,1.08,0.75,-3.41,-3.3,-0.84,-1.67,-0.77,-1.2,,,,
VNET,"VNET Group, Inc.",7.78,8.33,8.34,7.7,-4.19,-6.83,8.46,3.35,2.46,-1.77,0.26,-2.65,,,,
REAL,"The RealReal, Inc.",8.12,8.3,8.34,8.02,-7.62,9.88,0.85,8.5,-5.12,9.02,-1.41,9.86,,,,
NVAX,"Novavax, Inc.",7.75,7.96,8.09,7.66,-1.43,4.42,2.98,5.43,2.93,5.61,0.46,4.14,,,,
PTON,"Peloton Interactive, Inc.",8.02,7.94,8.14,7.85,1.01,7.94,-1.98,7.81,-1.93,9.34,0.71,9.18,,,,
ARRY,"Array Technologies, Inc.",8.76,7.92,8.79,7.87,-3.2,-0.68,-9.49,-13.4,-3.09,-4.4,-6.37,-8.91,,,,
MOMO,Hello Group Inc.,7.1,7.88,8.01,7.06,-17.25,-13.94,-2.96,-4.95,-6.8,-3.55,-11.3,-12.83,,,,
NEO,NeoGames S.A.,7.95,7.86,7.96,7.82,-0.38,-9.25,-0.88,-10.78,-0.87,-11.95,0.26,-8.54,,,,
TDOC,"Teladoc Health, Inc.",7.81,7.8,7.84,7.67,-1.01,3.72,-0.51,2.09,-0.77,1.29,-0.52,2.95,,,,
MITT,"AG Mortgage Investment Trust, Inc.",7.77,7.75,7.85,7.73,-0.89,4.3,-0.77,3.47,0.0,3.97,-0.64,3.76,,,,
XERS,"Xeris Biopharma Holdings, Inc.",7.78,7.68,7.8,7.56,-1.39,0.52,-1.16,-3.03,-1.52,-2.13,-2.58,-1.82,,,,
FSLY,"Fastly, Inc.",7.44,7.65,7.66,7.4,-0.4,-0.13,1.73,2.68,1.66,2.06,1.37,1.93,,,,
BKD,Brookdale Senior Living Inc.,7.72,7.62,7.73,7.55,0.13,1.98,-1.55,-1.17,-0.13,-0.51,-0.77,-0.25,,,,
SNAP,Snap Inc.,7.19,7.28,7.33,7.13,-1.37,2.57,0.83,-0.68,0.34,-0.14,0.28,3.33,,,,
UNIT,Uniti Group Inc.,7.24,7.14,7.3,7.04,11.81,15.92,-1.65,22.47,-2.34,16.51,8.89,20.96,,,,
BLMN,"Bloomin' Brands, Inc.",6.82,6.91,6.91,6.74,-3.81,-6.83,-0.14,-2.26,-3.49,-5.6,-1.75,-4.53,,,,
KPTI,Karyopharm Therapeutics Inc.,6.26,6.33,6.88,6.2,-3.84,-9.41,1.28,-6.64,5.2,-4.71,8.82,-6.57,,,,
NIO,NIO Inc.,6.06,6.28,6.32,6.06,0.17,-2.88,1.78,-4.56,1.44,-4.82,1.85,0.0,,,,
RWT,"Redwood Trust, Inc.",6.25,6.2,6.3,6.18,-1.42,3.99,-1.59,3.68,-1.1,3.79,-1.12,4.04,,,,
HOUS,Anywhere Real Estate Inc.,6.41,6.12,6.41,6.11,-1.54,7.73,-5.99,3.38,-3.17,6.66,-4.46,4.9,,,,
OPEN,Opendoor Technologies Inc.,6.02,6.11,6.4,5.9,-14.0,42.65,1.16,20.04,-12.57,23.31,-1.34,43.55,,,,
