Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
EGHT,78.38,96.4,81.08,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,101.21,86.78,82.61,#FFFFFF,#FFFFFF,#FFFFFF
EXAS,95.57,80.36,120.34,#FFFFFF,#FFFFFF,#FFFFFF
F,87.52,80.47,83.91,#FFFFFF,#FFFFFF,#FFFFFF
BFH,79.05,76.42,73.06,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,94.56,95.95,100.6,#FFFFFF,#FFFFFF,#FFFFFF
BA,91.06,73.55,73.99,#FFFFFF,#FFFFFF,#FFFFFF
DKNG,79.57,82.56,84.13,#FFFFFF,#FFFFFF,#FFFFFF
PTON,90.98,92.16,55.82,#FFFFFF,#FFFFFF,#FFFFFF
CNP,94.57,91.7,70.37,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,75.63,62.68,51.24,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,83.62,78.34,94.11,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,94.6,99.56,86.32,#FFFFFF,#FFFFFF,#FFFFFF
SO,97.3,96.52,92.94,#FFFFFF,#FFFFFF,#FFFFFF
GCI,78.89,71.69,103.71,#FFFFFF,#FFFFFF,#FFFFFF
JD,95.23,121.87,75.25,#FFFFFF,#FFFFFF,#FFFFFF
ASRT,78.24,89.42,157.72,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,117.44,91.25,40.11,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,90.15,97.04,75.33,#FFFFFF,#FFFFFF,#FFFFFF
LI,114.0,112.77,77.54,#FFFFFF,#FFFFFF,#FFFFFF
MARA,95.74,83.9,100.57,#FFFFFF,#FFFFFF,#FFFFFF
DNMR,100.0,342.86,3771.43,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,167.51,285.31,666.1,#FFFFFF,#FFFFFF,#FFFFFF
RIVN,96.06,76.95,98.21,#FFFFFF,#FFFFFF,#FFFFFF
PDD,80.0,97.47,77.42,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,89.58,91.47,102.73,#FFFFFF,#FFFFFF,#FFFFFF
UPHL,100.0,100.0,88970.0,#FFFFFF,#FFFFFF,#FFFFFF
VRM,102.53,95.79,,#FFFFFF,#FFFFFF,#FFFFFF
