Ticker,Weighted IV (%),Weighted IV 3m (%),Weighted IV 1d (%),Weighted IV 1w (%),Volume,Open Interest,Volume 1d (%),Volume 1w (%),OI 1d (%),OI 1w (%),Latest Close,Latest High,Latest Low,Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Rvol100d - Weighted IV,Realised Volatility 180d (%),Realised Volatility 252d (%),Rank
CMI,28.364222758852243,,,,5856,15013,,,,,401.3999938964844,402.8299865722656,396.9599914550781,,,,,,,,,,24.59131564245589,21.330651907495547,32.679470343706605,,,22.415580422706437,38.52549467677814,29.932712268250974,61.354581673306775,68.82314428398627,4.315247584854362,31.851514047552392,29.841137123509863,79
COIN,73.73291308884933,,6.276748368697131,12.225530502386059,164714,1275324,-2.7088009450679267,-38.52051194959633,7.2718570812140255,6.045908291514741,308.9700012207031,312.4100036621094,306.69000244140625,,,,,,,,,,67.52286821911962,72.77276631924143,77.99418617980176,,,65.82301166705561,97.63028690456603,83.58856375914618,25.099601593625497,26.780524200714805,4.261273090952429,77.8495965602573,84.33687383612623,80
ABNB,35.93470267802815,,,,27673,297051,,,,,129.85000610351562,130.14999389648438,126.9499969482422,,,,,,,,,,36.21955173392036,30.90823198458489,40.04461069569338,,,30.61379938177227,49.64369079802385,40.68995656591338,52.191235059760956,45.63778712304635,4.1099080176652265,41.94723456321399,39.23453560799437,81
ATEC,54.76762946162681,,-3.6112256269415695,-5.002172315849009,1060,36563,-77.47556311092222,23.25581395348837,4.052477304419591,7.273207370026992,16.18000030517578,16.31999969482422,15.869999885559082,,,,,,,,,,82.39260212652147,66.71818567548323,58.74881815945656,,,46.13566585599735,104.7262878086064,73.14184208741416,34.26294820717131,21.884229117647376,3.981188697829751,56.09494342148103,67.11323593117973,82
PTON,73.83696791728272,,-8.098565057988107,-6.49067718311565,27852,601001,69.13827655310621,1.1916872547594826,0.3193186977539193,1.3463357711498996,7.679999828338623,7.789999961853027,7.519999980926514,,,,,,,,,,81.05586052417826,76.42632982910413,77.53014688948315,,,75.49768046159218,98.56812565836896,86.21000523005843,1.1952191235059761,5.834489200286903,3.6931789722004282,78.86892808714214,82.16932938287988,83
RNG,55.74541597536101,,6.612314512526608,-29.918723355999788,2373,24777,-7.880434782608696,-17.172774869109947,2.131079967023908,1.5783863561823548,30.71999931335449,30.864999771118164,30.440000534057617,,,,,,,,,,85.92467703739578,65.0800001513145,59.32477117392479,,,39.06616310206072,60.77790140862691,44.78592132392616,94.82071713147411,99.91429904712393,3.579355198563775,52.08582501551857,49.58756238246925,84
FOUR,50.14916636513048,,2.422634865335897,0.17764213825187794,1648,52767,-1.1990407673860912,-3.058823529411765,0.9045014724442574,2.117159832020591,90.30999755859376,90.5500030517578,89.08999633789062,,,,,,,,,,57.69561234955082,45.66333664447206,53.51781713786751,,,37.912971581618,64.00234572761853,50.10104791180507,57.76892430278885,67.2843740576106,3.368650772737027,53.22291479980221,50.63508868480461,85
XOM,23.68314689195915,,,,71954,895174,,,,,112.75,112.9800033569336,111.41999816894533,,,,,,,,,,18.05556472054911,20.787760797459505,26.961292571355173,,,19.02705640375921,29.652358528435308,23.77593813089356,61.75298804780876,78.55132387277435,3.2781456793960224,25.06092998152583,24.0598938576365,86
PDD,40.683949677687956,,,,123749,1988606,,,,,122.22000122070312,122.4800033569336,120.0199966430664,,,,,,,,,,31.67890055966185,28.094667284992287,43.87470647284284,,,43.87470647284284,78.07232835707002,59.717696642673836,0.0,8.353572685466897,3.1907567951548828,46.85812849854625,60.56849383716152,87
MSFT,23.833551821749648,,,,310098,2293626,,,,,506.739990234375,507.2900085449219,499.8999938964844,,,,,,,,,,18.570664960572568,15.362094820494402,26.90011240625369,,,18.46310149196597,32.53120583443328,24.625682039737317,61.354581673306775,69.47717397187625,3.0665605845040425,26.127012301748888,24.6257106158441,88
SNAP,66.48194051626159,,,,59299,1849877,,,,,6.989999771118164,7.070000171661377,6.989999771118164,,,,,,,,,,64.95983991853693,57.85208353426704,69.48196296414375,,,45.54739869888596,78.69157684088269,63.48604416546718,72.11155378486056,75.59767340903004,3.0000224478821593,61.70473364231347,58.77469617523222,89
PCT,80.6429074954259,,0.7907864835347691,0.12951349743344803,27083,320532,168.41427155599604,132.53198248476002,1.335727631699583,2.374663442958572,14.859999656677246,15.135000228881836,13.5108003616333,,,,,,,,,,59.59326336533476,68.17959030140564,83.60269712240947,,,65.14708873908293,104.04374635308488,89.31492952537572,30.278884462151396,29.81816612504416,2.9597896269835644,79.77615407759475,90.6512321211406,90
LIVN,47.597786625756825,,-5.070143760480718,-10.379794011856804,146,948,-30.80568720379147,5.797101449275362,7.239819004524888,11.529411764705882,56.4900016784668,56.70000076293945,56.13249969482422,,,,,,,,,,43.63350507161915,36.63610619381203,50.29996529414946,,,25.469455949689472,56.23279955109328,40.05784771453815,74.9003984063745,83.53099639227364,2.7021786683926337,47.54280557368674,42.78936082154432,91
EQT,39.356616136493805,,,,30378,335786,,,,,51.34999847412109,53.165000915527344,51.13999938964844,,,,,,,,,,41.69989752557236,37.62017029913871,41.675339675871385,,,28.040899386589984,45.6093242436031,37.90497023905204,60.55776892430279,74.31357307650664,2.3187235393775794,41.2579658127182,39.0820897003105,92
DBRG,56.483559495557486,,,,1482,87579,,,,,11.4399995803833,11.494999885559082,11.140000343322754,,,,,,,,,,29.762368276305963,27.759899312893687,58.78676734071448,,,38.918493089946345,71.2470943790332,53.59849961460022,61.354581673306775,69.4225174567998,2.3032078451569973,56.20403415169465,54.55007346872932,93
MTSI,45.53568808464343,,1.4330580645295516,11.955786455720826,539,1565,9.109311740890687,9.330628803245435,10.211267605633804,11.785714285714285,129.6300048828125,130.8300018310547,128.2899932861328,,,,,,,,,,41.70235416236766,34.74934852954204,47.77845504727019,,,34.260395460516634,63.79712373964968,50.210305782245214,42.62948207171315,38.22503082396661,2.24276696262676,51.903144896950025,50.83156805037591,94
MDB,71.81359286854283,,,,194056,284860,,,,,295.70001220703125,297.260009765625,275.6600036621094,,,,,,,,,,107.4645493723019,82.6288783542763,74.03750675533512,,,49.254119877158296,81.12843825841556,64.97180180498651,69.32270916334662,82.33594963123092,2.223913886792289,77.01474067495165,71.32664558774906,95
INDI,89.7173280058044,,,,2961,114035,,,,,4.639999866485596,4.695000171661377,4.53000020980835,,,,,,,,,,77.81592961024938,82.8292491562272,91.77457359274548,,,62.11600259200954,121.9938020132095,96.2000052421206,26.294820717131472,39.925954387079784,2.057245586941079,87.18722328551254,100.17219697458256,96
SPB,39.61660430453132,,,,878,6661,,,,,56.52000045776367,56.625,55.220001220703125,,,,,,,,,,42.57233108362351,37.00035289483576,41.546074695153216,,,21.16900536386439,42.98958411145363,31.019905775587386,94.82071713147411,95.5869143355635,1.9294703906218942,36.36981787693594,32.9462003045889,97
CTO,23.59582765182378,,,,163,1999,,,,,17.139999389648438,17.200000762939453,17.049999237060547,,,,,,,,,,25.57201735410521,24.53629248272713,25.317762536916767,,,16.908316489146852,29.9187961949298,25.7541897797474,39.04382470119522,44.711402760560865,1.7219348850929883,24.559844275028286,26.708070338766788,98
CHTR,49.85790709870947,,,,16239,79619,,,,,269.1499938964844,269.92999267578125,264.7799987792969,,,,,,,,,,67.4558108774166,52.423308763462,51.496212318928784,,,32.83145093592425,52.19298223553102,40.02116845951711,91.63346613545816,99.62923361089202,1.6383052202193156,44.61003605588967,42.36608796667499,99
PPL,17.921772773450567,,,,1776,48205,,,,,36.619998931884766,36.86000061035156,36.459999084472656,,,,,,,,,,16.54368095891533,15.808703810441235,19.503070915085623,,,13.472245962639889,21.627434720868333,17.785166353321376,60.95617529880478,75.07513985341939,1.581298141635056,19.07795026177448,18.282379232244427,100
UPST,79.78392467278078,,-2.2883322412567257,-27.91465732447519,42520,437948,-38.790199522068356,-9.207379569525111,7.810811409609103,8.07846737394901,69.5999984741211,71.25,68.3499984741211,,,,,,,,,,82.25310828719098,74.99577466625867,81.33833217994646,,,81.33833217994646,112.94403718452983,97.69368632324382,0.0,1.7712187940133306,1.5544075071656778,88.59199429151808,92.81474219641592,101
JPM,24.386188706985823,,,,58323,735360,,,,,299.2799987792969,301.06500244140625,297.04998779296875,,,,,,,,,,16.063413022828204,17.07700223914436,25.93345479222677,,,20.99899711308328,32.29448464281673,28.000614821634564,24.701195219123505,25.417742996890247,1.5472660852409454,26.32628205572738,27.378873894178323,102
SHAK,51.19059487371971,,-4.552056400739669,0.2845203677010345,5408,42511,-5.072845357205546,8.051948051948052,1.6110141740564572,3.292351054524249,106.76000213623048,107.29499816894533,105.52999877929688,,,,,,,,,,60.11074517065701,47.48627834191185,52.732759683344185,,,34.057192630158454,62.9754962458894,49.967862961682286,60.95617529880478,61.893883126483274,1.5421648096244738,55.18838744051452,50.24998915464114,103
OKTA,46.69379603941365,,,,113798,275258,,,,,93.02999877929688,98.86990356445312,92.16999816894533,,,,,,,,,,34.944604111519965,30.55064116473648,48.20545762629451,,,29.23254077911045,62.4279060899836,47.67461020987863,52.589641434262944,52.29069841002338,1.5116615868808623,50.78292094723158,49.49941245144115,104
BBAI,112.30190619599718,,-7.625829941785785,-6.207579488748734,40802,986531,-32.10868733256793,-30.24106684903402,3.543348821490159,-2.4194082835554425,5.130000114440918,5.389800071716309,5.110000133514404,,,,,,,,,,94.248358972849,113.94478361496748,113.81184692256838,,,77.42893017951636,165.75447639108805,124.70782632344083,31.07569721115538,35.37977633376684,1.5099407265712017,140.47711395532713,130.5723978381757,105
NICE,42.35714039487352,,3.2113492020379155,7.723336217147249,2423,78022,-65.57260585393577,-20.79110820529585,-3.6206193717342163,-0.3741301155589606,140.3300018310547,140.8000030517578,138.27999877929688,,,,,,,,,,56.845210507660326,46.09282754530621,43.79553785254334,,,32.17856800053098,47.916384487538,40.534519444301814,60.1593625498008,77.9874190916302,1.4383974576698222,43.84893010423739,41.76262008525993,106
GRPN,81.87606369278699,,,,8130,99694,,,,,26.25,26.4955997467041,25.93000030517578,,,,,,,,,,79.35135651573114,64.32190242053501,83.29736053865781,,,73.22401824860522,99.18218964177356,87.83595788607443,26.294820717131472,26.535484353359085,1.4212968458708275,83.98589922080059,86.45184226233236,107
BA,38.122020767079434,,,,75364,1047850,,,,,235.6199951171875,236.33999633789065,232.3999938964844,,,,,,,,,,26.35676555048584,28.479362115206914,39.463635636434944,,,29.102796520391323,47.77717900822507,38.62931785838611,60.1593625498008,55.18025104733819,1.34161486935551,39.29004915004237,37.756225122133856,108
TGT,37.05569642463338,,,,53482,685020,,,,,97.95999908447266,98.16500091552734,96.37000274658205,,,,,,,,,,33.96824084660483,33.479432537373164,38.20121889303931,,,30.016451118493464,53.92385121043236,41.40921387569614,29.08366533864542,30.565346087887423,1.1455224684059289,36.18076487815535,40.97076431905767,109
IIIV,38.30514258256527,,,,50,721,,,,,30.959999084472656,31.489999771118164,30.63999938964844,,,,,,,,,,39.014070056796456,39.09923829440043,39.18622880185429,,,32.02935493059678,40.56914192965003,36.16508648612467,90.83665338645417,94.04538353008223,0.8810862192890241,36.755491267701686,36.0753467745422,110
HOUS,64.72161611581403,,,,5109,56424,,,,,6.409999847412109,6.545000076293945,6.320000171661377,,,,,,,,,,70.35968693905147,63.58089655192168,65.59615842763378,,,58.02510277989414,67.86196864159291,63.88832588379639,76.49402390438247,78.33835462459994,0.8745423118197522,65.63857694749031,63.93750195811111,111
V,26.57345975932946,,,,22505,368914,,,,,350.3500061035156,353.4200134277344,349.8399963378906,,,,,,,,,,15.633055663566145,21.71125382248385,27.33926570844015,,,16.033647542933494,28.801649788122813,22.00260073886755,80.47808764940238,89.21128454887788,0.765805949110689,23.68049770718023,22.6339544466928,112
EQX,50.830838766596564,,-6.462092480941741,0.6369681945673383,3165,252679,-17.146596858638745,-90.15521478117515,0.6011888409795795,-1.295337799566398,8.199999809265137,8.229999542236328,8.070199966430664,,,,,,,,,,50.59143822997733,46.30468746803646,51.56066623477241,,,46.332531098031794,57.96779895101666,52.566859779292365,36.65338645418327,38.62232578287631,0.7298274681758485,52.26860561692581,52.73746826458079,113
FE,17.017430339020443,,,,1572,65449,,,,,43.77000045776367,43.8650016784668,43.58000183105469,,,,,,,,,,13.799115923390136,13.517622977232508,17.562799100421234,,,11.918482342436436,28.600964759783427,19.57697705910835,49.800796812749006,37.74252672695877,0.5453687614007912,23.00199609252718,20.730719870111248,114
DDOG,44.90139582490283,,-4.503815111755161,0.9807435689508889,31282,331939,7.328621423179853,39.80157311405077,5.315274155577976,2.5373387906402036,131.72999572753906,131.85499572753906,128.00999450683594,,,,,,,,,,38.12336676795165,44.67186861760726,45.3935492052906,,,32.741770902894935,50.50971794064978,41.4884160394653,64.5418326693227,77.70018618610736,0.49215338038776935,44.28545967274784,42.36367885666583,115
IBM,29.926210324997626,,,,53223,390146,,,,,244.83999633789065,245.9600067138672,242.0,,,,,,,,,,29.78129974104248,24.89842750178579,30.34318037317823,,,16.78501989230476,35.996604120757496,27.213888095106597,60.95617529880478,69.31964924428252,0.41697004818060535,31.146426511297992,28.800647440742168,116
AWK,23.445610121681106,,,,509,15709,,,,,144.75,144.9550018310547,143.16000366210938,,,,,,,,,,22.259321176790944,19.461876156449325,23.856947574308524,,,17.552736692253,29.573172677885506,23.045961743779035,52.191235059760956,58.35696370359553,0.41133745262741783,25.257108566614523,23.572527750914748,117
MMSI,36.19984786686541,,2.0951899146272397,9.74210170852146,764,1115,5.379310344827586,-6.372549019607843,0.08976660682226212,0.17969451931716085,90.79000091552734,90.83999633789062,88.76000213623047,,,,,,,,,,21.000114742718125,30.153906260829466,36.42601747452543,,,18.67819336294854,37.631611586504015,26.18675674740802,92.03187250996015,92.74278226678847,0.2261696076600188,31.811577024763395,28.63554774136831,118
AKAM,39.0050758694997,,1.7003692971324826,3.6912923086572924,3825,92294,24.349804941482446,29.48544346648612,2.464640184736994,8.773129051266942,78.2699966430664,78.37999725341797,77.05999755859375,,,,,,,,,,30.659650424837675,25.425963697073524,39.18176914139932,,,24.46553173788059,56.71393923524049,41.81925042690529,51.79282868525896,40.535177398140014,0.17669327189962303,45.08940657266692,42.75550919354951,119
BMRN,36.11274952816627,,,,1601,36998,,,,,58.65999984741211,58.79999923706055,57.415000915527344,,,,,,,,,,28.614231223974645,26.30227411061338,36.19827482258376,,,23.289610995328506,43.86188854442359,35.83067541405353,40.63745019920319,52.96400316039717,0.08552529441749357,32.01624072108184,35.60061491160158,120
LYFT,60.58178745928258,,-8.79753038099174,-2.017611384613314,46371,716363,11.543827576253248,-20.620709724908846,2.957374825018037,7.209797242692176,16.25,16.809999465942383,16.174999237060547,,,,,,,,,,47.75471177799624,41.93200292929254,60.65757892876072,,,54.01475763816388,68.53518187312311,61.101001862219505,51.39442231075697,45.996407083678605,0.07579146947814053,57.82006542299539,58.659150278796815,121
DDD,107.50651719088187,,,,22140,76875,,,,,2.559999942779541,2.690000057220459,2.221400022506714,,,,,,,,,,106.94950696417315,108.65490045786048,107.53448390110734,,,69.94379943844358,111.19770210636844,94.46678969242829,93.62549800796812,91.53984097045571,0.027966710225470592,104.56758277824323,100.84469077487856,122
VNET,93.53554610597634,,-3.6353025753617416,-13.459029043612327,1777,82498,-64.70003972983712,-45.98784194528876,3.791958129938101,15.5320906913888,7.800000190734863,7.869999885559082,7.664999961853027,,,,,,,,,,71.3677441125062,82.52895416714287,93.5505027060768,,,73.60882670130859,112.29919986398068,97.79098612890263,26.294820717131472,32.29580144428983,0.014956600100461515,98.53707807707902,99.54355785846212,123
CYBR,41.80399176971588,,,,1584,11939,,,,,446.2799987792969,446.9500122070313,438.6700134277344,,,,,,,,,,46.2668675412393,40.30176707810323,41.77014513766336,,,26.840510841141423,46.63101405193198,35.72851822265531,61.354581673306775,80.73159067090666,-0.0338466320525157,41.37368680945285,38.281377269146525,124
MTN,36.631783330557596,,3.064696226152967,8.0016805748892,1275,13259,-18.84150222788033,76.8377253814147,2.449389584299181,6.617883563846896,162.85000610351562,163.32000732421875,159.73500061035156,,,,,,,,,,25.71584741164295,25.997535082986676,36.55199967867338,,,22.821097678440267,40.51072008731906,33.01465226668175,61.354581673306775,77.42190287516213,-0.07978365188421321,34.74783815534149,33.17449296072469,125
SO,17.41124785139763,,,,7678,93927,,,,,93.27999877929688,93.45999908447266,92.80999755859376,,,,,,,,,,12.40400178639486,12.23243234788186,17.309751775828577,,,15.432029247301472,22.59036207816154,18.569721140556403,37.84860557768924,27.16601233301286,-0.10149607556905238,18.931222737072677,18.1519739398966,126
SIRI,43.569226871821485,,5.898539600287179,7.692855465524977,11311,436433,-21.696088611976464,4.663643934486907,1.8423103668752832,1.8214014082206866,23.65999984741211,23.709999084472656,22.96999931335449,,,,,,,,,,45.139941269841486,38.08515732088591,43.41402007590384,,,42.254080357439975,65.39806042911748,52.85341104320918,5.577689243027888,10.11139616819815,-0.15520679591764264,47.633121119356666,47.849186216821984,127
BTU,65.04649799857299,,-11.706449842066553,1.43127525027632,15150,271757,4.641525072523829,-15.054667788057191,2.9901427613153597,-2.680470702831236,16.760000228881836,17.010000228881836,16.56999969482422,,,,,,,,,,58.87357027319059,54.338486256566696,64.84988240214429,,,33.381149234849666,69.59193081162388,50.721872211776684,68.52589641434263,85.60748025483234,-0.19661559642869975,60.1941181518445,55.82584063816298,128
PODD,44.75132920803181,,,,2094,10689,,,,,334.3500061035156,335.8599853515625,329.6499938964844,,,,,,,,,,33.935115216329315,29.14487638639695,44.54107057252744,,,24.71310989891897,46.94151468230647,37.51450875094507,71.31474103585657,84.29049032446578,-0.21025863550437407,39.17907805627267,36.8352668036957,129
SABR,100.23252390851285,,,,11751,230270,,,,,1.7699999809265137,1.7999999523162842,1.7200000286102295,,,,,,,,,,132.66580352593934,102.5926641291585,99.99300375975866,,,50.54863777969436,104.23817826432756,69.62718180389527,94.02390438247012,98.23631913354653,-0.23952014875418115,86.74052244651732,81.0399251312677,130
BOX,34.61188746565168,,-19.192503189520338,-8.040972294921135,13879,59152,134.8789981384329,172.0839051166438,31.157427937915745,40.24040399250812,32.459999084472656,33.779998779296875,31.11000061035156,,,,,,,,,,21.64123133304369,20.81998049710783,34.371135198665435,,,22.031380680481032,35.13808189696045,28.631663350149346,82.86852589641434,91.6757058062677,-0.24075226698624164,28.95846974939051,29.67758748143033,131
CNMD,50.162596315160144,,,,140,925,,,,,54.43000030517578,55.06999969482422,54.23540115356445,,,,,,,,,,41.68758047811416,38.39760564658142,49.75358610630643,,,34.37191171670598,51.30165738813754,41.68453562680468,87.64940239043824,92.06410775848217,-0.4090102088537151,44.158825743316754,42.6106904341173,132
DIS,35.1380003156237,,,,31233,832376,,,,,118.08999633789062,118.45999908447266,117.29000091552734,,,,,,,,,,20.32936364412234,18.240613412057893,34.67243232944081,,,19.976944286732177,40.12439307079339,28.709200063172958,64.14342629482071,77.1524887986547,-0.4655679861828901,31.7418010842774,29.3101608981626,133
TEVA,46.057080766793014,,,,13810,740040,,,,,18.049999237060547,18.26000022888184,17.959999084472656,,,,,,,,,,39.33625391775401,34.626004697515405,45.56473859958177,,,29.606254206430226,63.19238218551254,45.60811475043377,36.65338645418327,49.82480275055123,-0.49234216721124113,52.60401396733304,47.05268895387774,134
LNT,21.30321864179289,,,,236,2187,,,,,65.80000305175781,65.9800033569336,65.48999786376953,,,,,,,,,,15.824881622707624,15.606875877956965,20.762514331115877,,,14.66182994322725,22.469393701366773,19.105865346370358,74.5019920318725,77.60030797089435,-0.5407043106770111,19.400398817249624,19.24833087385895,135
ITGR,32.46499798313912,,6.912666544841308,-61.40583641251255,32,248,-8.571428571428571,14.285714285714285,0.8130081300813009,6.437768240343347,108.06999969482422,109.20999908447266,107.75,,,,,,,,,,32.39076216304089,26.22597136511004,31.84411692810524,,,22.57971318194261,32.919710896827894,28.473719297325815,66.53386454183267,84.3257840408794,-0.6208810550338804,28.99627932003664,27.972454084464903,136
NCLH,54.732358291708074,,,,14163,447806,,,,,24.8799991607666,25.01499938964844,24.530000686645508,,,,,,,,,,44.54606830638091,43.62342732427798,53.98190256218969,,,40.372918028741736,63.784037077761205,51.933546964620064,61.354581673306775,59.99158930815105,-0.7504557295183858,54.720812282233176,51.28993986479036,137
JOYY,28.54136376715123,,,,739,4726,,,,,53.540000915527344,54.2599983215332,51.42499923706055,,,,,,,,,,21.43313480202237,21.42518306004941,27.78287013509855,,,26.02131635729586,52.81438259281439,39.045058356906274,14.342629482071715,8.64937687864138,-0.7584936320526801,38.55103670937046,39.27701175654386,138
UBER,39.06892982969001,,,,83868,1502157,,,,,95.33000183105467,96.9499969482422,95.33000183105467,,,,,,,,,,26.375140487184236,28.678979504787254,38.266473472743264,,,38.261675198674176,47.78714634648816,42.706961791283305,0.398406374501992,4.97658961192415,-0.8024563569467489,39.45782971588053,40.54298938395334,139
TYL,30.55004417827228,,,,414,1706,,,,,560.8099975585938,561.5800170898438,551.5,,,,,,,,,,27.39862759500377,24.50251377069944,29.671048161068253,,,18.28067875135563,31.223123059427632,25.452548092486037,80.47808764940238,86.65442221388582,-0.8789960172040274,27.65558804922199,25.438777779517768,140
MTH,44.96207861170526,,1.0807803366083395,22.55015642825346,811,10878,-0.7343941248470013,6.7105263157894735,1.360417443160641,5.131922296317773,77.86000061035156,77.93000030517578,76.6500015258789,,,,,,,,,,45.07574308611579,43.70758093829703,43.91760151226247,,,32.772931702716384,45.34846598769135,38.49339280373487,94.02390438247012,96.76898609570429,-1.044477099442787,40.47305844973743,38.67150472455715,141
ENOV,58.91382300450589,,,,411,8746,,,,,31.020000457763672,31.76000022888184,30.875,,,,,,,,,,66.26661781146545,57.55851034199204,57.84490592079234,,,31.008005179342156,59.65217437767516,40.40556811788597,92.82868525896414,97.48279165594332,-1.0689170837135507,50.01289731587709,45.76098274016244,142
CCL,50.13555211020493,,,,66879,1339385,,,,,32.34000015258789,32.400001525878906,31.770000457763672,,,,,,,,,,32.555018203333724,36.35777970873648,48.91716387875272,,,35.395562539380805,60.62867584117318,48.216231435854326,61.354581673306775,53.36327386462874,-1.2183882314522094,50.6394875909655,46.74941074865558,143
BMY,32.414923295010546,,,,29595,665377,,,,,47.630001068115234,47.84000015258789,47.18999862670898,,,,,,,,,,29.805451244985008,26.541576150142895,31.15045259633812,,,26.267441710882636,34.68325489701638,30.331597579533927,64.14342629482071,66.72321959713304,-1.264470698672426,28.870010224725146,29.186891971441877,144
OPEN,182.3194136509502,,,,829291,2742345,,,,,4.019999980926514,4.96999979019165,3.9600000381469727,,,,,,,,,,251.0329608710562,208.6254740769029,181.0416650752508,,,70.2109878305746,181.0416650752508,92.09719169078953,99.60159362549801,99.95331568967843,-1.2777485756994054,143.1953298886218,128.47298602125608,145
WEC,18.344392020227435,,,,480,15419,,,,,107.68000030517578,107.7480010986328,106.98999786376952,,,,,,,,,,14.67037148574677,14.368986297167636,17.026916717153625,,,13.491090820899412,20.631294438745982,17.22647583851905,51.39442231075697,45.654789694584096,-1.3174753030738096,17.88046063159468,16.849404517760576,146
HASI,42.73819398337713,,-14.804191871321057,-18.65503197259543,3040,31301,-3.461416322642109,-31.128228364295424,0.12795495985413133,1.0133281698776908,28.01000022888184,28.26000022888184,27.895000457763672,,,,,,,,,,40.64034299237472,37.59302915317005,41.30080894357426,,,32.317304982333184,46.530660596785005,39.07127848728705,80.47808764940238,76.50471206910039,-1.4373850398028694,36.305484208798205,37.671879631415415,147
CHEF,38.466136389226065,,0.6507786731718828,-1.1802858855511722,1075,2953,-0.18570102135561745,0.46728971962616817,3.759662684469431,3.9057002111189303,62.61000061035156,62.97999954223633,61.11000061035156,,,,,,,,,,39.318248968782605,37.360594892687736,36.92018094681002,,,27.54923794091787,41.09738498560319,34.46915505024117,64.14342629482071,75.97971323321156,-1.5459554424160444,36.35952288711415,34.82714971931004,148
WGO,57.33427881970039,,,,1375,20807,,,,,36.470001220703125,36.75,35.869998931884766,,,,,,,,,,48.21347544683386,51.77219103071595,55.71832749311003,,,34.66636670518478,59.78914780915081,46.097722778093924,78.88446215139442,87.06195151825509,-1.6159513265903556,52.18092611535745,48.905439719376105,149
VTR,23.539444845759046,,,,2586,11540,,,,,67.87000274658203,68.18000030517578,67.66999816894531,,,,,,,,,,15.2266126825397,14.544038456241749,21.91005588243703,,,16.310413454435473,28.78191380741455,22.03058797786743,50.199203187250994,48.8138048045942,-1.6293889633220147,23.53916512513649,22.27290394117941,150
DXCM,47.713541923613306,,,,13523,139246,,,,,76.37999725341797,76.97000122070312,74.73999786376953,,,,,,,,,,43.43643260609109,39.92845808601939,45.863100815794056,,,31.53992542660135,92.26461917269415,57.21579886501019,36.65338645418327,31.51479969272727,-1.8504411078192504,43.87628878612716,40.85973822663958,151
AG,65.74196787354425,,-10.739382094412436,-5.641347057075087,23876,751973,-14.679817038307604,8.001990319808206,2.7521343696367473,1.2440540544179404,9.079999923706056,9.09000015258789,8.720000267028809,,,,,,,,,,37.88241470511336,52.0351993536267,63.79235158952029,,,54.01013266519581,72.17061965456068,62.600223147176074,62.94820717131474,61.13350602237493,-1.9496162840239677,62.2306702458551,61.89159575780552,152
FSLY,74.15517963355865,,,,3225,107246,,,,,7.489999771118164,7.550000190734863,7.199999809265137,,,,,,,,,,62.613326952347016,58.980490887471404,72.18978368769375,,,51.61981862609046,86.55425022979045,72.00409763218792,43.42629482071713,50.74901158064766,-1.9653959458648984,72.65993235092839,71.3625506129486,153
CBRL,62.00789260689847,,,,21839,44625,,,,,62.33000183105469,63.150001525878906,58.65470123291016,,,,,,,,,,54.37303395667,62.17592980762807,60.00832225698999,,,47.79124116713756,66.89875633871304,56.526807684838275,61.75298804780876,71.72371477752935,-1.9995703499084811,60.50590392479784,57.8290861613212,154
DUK,19.9512557395208,,,,24735,128167,,,,,123.68000030517578,123.84500122070312,122.76000213623048,,,,,,,,,,14.31957242238296,12.861561209761147,17.91032868962649,,,14.253639248762,21.32607852969614,17.986379687150905,42.62948207171315,48.32437034591967,-2.040927049894311,18.138200616664392,17.97453294799038,155
AMD,62.10421364396244,,,,415531,3856722,,,,,167.1300048828125,167.67999267578125,164.64999389648438,,,,,,,,,,44.84701352228866,45.49430612528697,59.9668454574546,,,40.26681129736146,62.50957888987138,51.737090519033934,63.34661354581673,85.10898242320631,-2.1373681865078353,54.32693771735486,51.59804688233235,156
NVCR,72.94802622986654,,,,2492,28234,,,,,11.90999984741211,12.119999885559082,11.664299964904783,,,,,,,,,,90.62127149091816,73.71174591048015,70.7847383833743,,,53.74332689581415,97.67613226627012,74.84234089169506,46.613545816733065,38.30515107640879,-2.1632878464922385,63.330322030416994,77.3664688708134,157
MIRM,45.459828090967065,,-3.7065407284483256,-1.724046948052957,397,2404,-2.696078431372549,11.204481792717088,3.308981521272024,11.606313834726091,74.6500015258789,75.41000366210938,73.83999633789062,,,,,,,,,,48.72093792353622,41.83822870092248,43.29169340324313,,,36.01746185453357,65.48723898057835,45.684176528521405,65.33864541832669,40.494250774448595,-2.168134687723935,41.31794084523712,40.63100498263038,158
ETSY,53.69547603642446,,-4.990620890490238,0.14247646866428412,36494,348134,-39.96216171752899,70.89206274877078,18.57021218623344,26.84556666848846,54.43000030517578,55.790000915527344,54.31999969482422,,,,,,,,,,59.29578326309609,51.69231913538553,51.47055977852381,,,37.28757008718879,51.84004671749423,43.57699662102695,98.80478087649402,98.45585952005423,-2.2249162579006523,47.90704894402039,45.35329176508881,159
